Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
0.51224417,44257.89629,11889.69754,0.57429731,0.0006587,0.6547413,50.52631579,0,0
0.51225574,44258.89594,11890.69718,0.54609668,0.0006587,0.6547413,50.52631579,0,0
0.51226733,44259.89731,11891.69856,0.50207561,0.0006587,0.6547413,50.52631579,0,0
0.5122789,44260.89696,11892.69821,0.16561843,0.0006587,0.6547413,50.52631579,0,0
0.51229047,44261.89661,11893.69786,0.13371134,0.0006587,0.6547413,50.52631579,0,0
0.51230206,44262.89798,11894.69923,0.15093188,0.0006587,0.6547413,50.52631579,0,0
0.51231363,44263.89763,11895.69888,0.0849222,0.0006587,0.6547413,50.52631579,0,0
0.5123252,44264.89728,11896.69853,-0.00488187,0.0006587,0.6547413,50.52631579,0,0
0.51233677,44265.89693,11897.69818,0.0427024,0.0006587,0.6547413,50.52631579,0,0
0.51234834,44266.89658,11898.69782,0.34736681,0.0006587,0.6547413,50.52631579,0,0
0.51235991,44267.89622,11899.69747,0.32324368,0.0006587,0.6547413,50.52631579,0,0
0.5123715,44268.8976,11900.69885,0.1564509,0.0006587,0.6547413,50.52631579,0,0
0.51238307,44269.89725,11901.6985,-0.02186185,0.0006587,0.6547413,50.52631579,0,0
0.51239464,44270.8969,11902.69814,-0.01823359,0.0006587,0.6547413,50.52631579,0,0
0.51240623,44271.89827,11903.69952,0.0205376,0.0006587,0.6547413,50.52631579,0,0
0.51241779,44272.89706,11904.6983,0.15139124,0.0006587,0.6547413,50.52631579,0,0
0.51242936,44273.8967,11905.69795,0.05710758,0.0006587,0.6547413,50.52631579,0,0
0.51244093,44274.89635,11906.6976,0.15718505,0.0006587,0.6547413,50.52631579,0,0
0.51245252,44275.89773,11907.69898,0.16112335,0.0006587,0.6547413,50.52631579,0,0
0.51246409,44276.89738,11908.69862,0.12615547,0.0006587,0.6547413,50.52631579,0,0
0.51247566,44277.89702,11909.69827,0.07120966,0.0006587,0.6547413,0,0,0
0.51248725,44278.8984,11910.69965,-0.05717425,0.0006587,0.6547413,0,0,0
0.5124988,44279.89632,11911.69757,-0.11817542,0.0006587,0.6547413,0,0,0
0.51251039,44280.8977,11912.69894,-0.06617019,0.0006587,0.6547413,0,0,0
0.51252196,44281.89734,11913.69859,-0.0748105,0.0006587,0.6547413,0,0,0
0.51253353,44282.89699,11914.69824,0.2379026,0.0006587,0.6547413,0,0,0
0.51254509,44283.89578,11915.69702,0.2629227,0.0006587,0.6547413,0,0,0
0.51255669,44284.89802,11916.69926,0.14869002,0.0006587,0.6547413,0,0,0
0.51256825,44285.8968,11917.69805,0.08852667,0.0006587,0.6547413,0,0,0
0.51257982,44286.89645,11918.6977,-0.03546828,0.0006587,0.6547413,0,0,0
0.51259139,44287.8961,11919.69734,0.10380962,0.0006587,0.6547413,0,0,0
0.51260298,44288.89747,11920.69872,-0.21336329,0.0006587,0.6547413,0,0,0
0.51261455,44289.89712,11921.69837,0.06686815,0.0006587,0.6547413,0,0,0
0.51262612,44290.89677,11922.69802,0.12223662,0.0006587,0.6547413,0,0,0
0.51263769,44291.89642,11923.69766,0.05223164,0.0006587,0.6547413,0,0,0
0.51264928,44292.89779,11924.69904,0.0838481,0.0006587,0.6547413,0,0,0
0.51266084,44293.89658,11925.69782,0.06036922,0.0006587,0.6547413,0,0,0
0.51267242,44294.89709,11926.69834,0.34858182,0.0006587,0.6547413,0,0,0
0.51268399,44295.89674,11927.69798,0.16046637,0.0006587,0.6547413,0,0,0
0.51269556,44296.89638,11928.69763,0.47086117,0.0006587,0.6547413,0,0,0
0.51270715,44297.89776,11929.69901,0.46408686,0.0006587,0.6547413,0,0,0
0.51271871,44298.89654,11930.69779,0.54548424,0.0006587,0.6547413,0,0,0
0.51273028,44299.89619,11931.69744,0.19933233,0.0006587,0.6547413,0,0,0
0.51274185,44300.89584,11932.69709,0.58439887,0.0006587,0.6547413,0,0,0
0.51275344,44301.89722,11933.69846,0.58626181,0.0006587,0.6547413,0,0,0
0.51276501,44302.89686,11934.69811,0.52958488,0.0006587,0.6547413,0,0,0
0.51277658,44303.89651,11935.69776,0.52946866,0.0006587,0.6547413,0,0,0
0.51278817,44304.89789,11936.69914,0.41690293,0.0006587,0.6547413,0,0,0
0.51279974,44305.89754,11937.69878,0.18817374,0.0006587,0.6547413,50.52631579,0,0
0.51281131,44306.89718,11938.69843,0.09576938,0.0006587,0.6547413,50.52631579,0,0
0.5128229,44307.89856,11939.69981,0.58070946,0.0006587,0.6547413,50.52631579,0,0
0.51283445,44308.89648,11940.69773,0.58690673,0.0006587,0.6547413,50.52631579,0,0
0.51284602,44309.89613,11941.69738,0.5846287,0.0006587,0.6547413,50.52631579,0,0
0.51285759,44310.89578,11942.69702,0.58608818,0.0006587,0.6547413,50.52631579,0,0
0.51286918,44311.89715,11943.6984,0.58466238,0.0006587,0.6547413,50.52631579,0,0
0.51288077,44312.89853,11944.69978,0.58344495,0.0006587,0.6547413,50.52631579,0,0
0.51289232,44313.89645,11945.6977,0.58283097,0.0006587,0.6547413,50.52631579,0,0
0.51290391,44314.89782,11946.69907,0.58347899,0.0006587,0.6547413,50.52631579,0,0
0.51291548,44315.89747,11947.69872,0.58213413,0.0006587,0.6547413,50.52631579,0,0
0.51292705,44316.89712,11948.69837,0.58021635,0.0006587,0.6547413,50.52631579,0,0
0.51293862,44317.89677,11949.69802,0.54277647,0.0006587,0.6547413,50.52631579,0,0
0.51295019,44318.89642,11950.69766,0.48135662,0.0006587,0.6547413,50.52631579,0,0
0.51296178,44319.89779,11951.69904,0.46493217,0.0006587,0.6547413,50.52631579,0,0
0.51297334,44320.89658,11952.69782,0.58704031,0.0006587,0.6547413,50.52631579,0,0
0.51298492,44321.89709,11953.69834,0.588121,0.0006587,0.6547413,50.52631579,0,0
0.51299648,44322.89587,11954.69712,0.58870173,0.0006587,0.6547413,50.52631579,0,0
0.51300805,44323.89552,11955.69677,0.58685428,0.0006587,0.6547413,50.52631579,0,0
0.51301965,44324.89776,11956.69901,0.58330041,0.0006587,0.6547413,50.52631579,0,0
0.51303122,44325.89741,11957.69866,0.5841397,0.0006587,0.6547413,50.52631579,0,0
0.51304279,44326.89706,11958.6983,0.58524603,0.0006587,0.6547413,50.52631579,0,0
0.51305436,44327.8967,11959.69795,0.50674725,0.0006587,0.6547413,50.52631579,0,0
0.51306593,44328.89635,11960.6976,0.33074597,0.0006587,0.6547413,50.52631579,0,0
0.51307752,44329.89773,11961.69898,0.48664081,0.0006587,0.6547413,50.52631579,0,0
0.51308909,44330.89738,11962.69862,-0.04646555,0.0006587,0.6547413,50.52631579,0,0
0.51310065,44331.89616,11963.69741,0.42134979,0.0006587,0.6547413,50.52631579,0,0
0.51311222,44332.89581,11964.69706,0.57285827,0.0006587,0.6547413,50.52631579,0,0
0.51312381,44333.89718,11965.69843,0.5851236,0.0006587,0.6547413,50.52631579,0,0
0.51313539,44334.8977,11966.69894,0.58227891,0.0006587,0.6547413,50.52631579,0,0
0.51314695,44335.89648,11967.69773,0.58377242,0.0006587,0.6547413,50.52631579,0,0
0.51315852,44336.89613,11968.69738,0.58181065,0.0006587,0.6547413,50.52631579,0,0
0.51317009,44337.89578,11969.69702,0.20868871,0.0006587,0.6547413,50.52631579,0,0
0.51318168,44338.89715,11970.6984,-0.21591428,0.0006587,0.6547413,50.52631579,0,0
0.51319325,44339.8968,11971.69805,0.08539922,0.0006587,0.6547413,50.52631579,0,0
0.51320482,44340.89645,11972.6977,0.27752155,0.0006587,0.6547413,50.52631579,0,0
0.51321642,44341.89869,11973.69994,-0.12437799,0.0006587,0.6547413,50.52631579,0,0
0.51322797,44342.89661,11974.69786,-0.02447044,0.0006587,0.6547413,50.52631579,0,0
0.51323954,44343.89626,11975.6975,0.42224497,0.0006587,0.6547413,50.52631579,0,0
0.51325111,44344.8959,11976.69715,0.49751744,0.0006587,0.6547413,50.52631579,0,0
0.5132627,44345.89728,11977.69853,0.15789132,0.0006587,0.6547413,50.52631579,0,0
0.51327427,44346.89693,11978.69818,0.10277077,0.0006587,0.6547413,50.52631579,0,0
0.51328584,44347.89658,11979.69782,-0.03784844,0.0006587,0.6547413,50.52631579,0,0
0.51329741,44348.89622,11980.69747,-0.03559212,0.0006587,0.6547413,50.52631579,0,0
0.51330898,44349.89587,11981.69712,-0.03912484,0.0006587,0.6547413,50.52631579,0,0
0.51332057,44350.89725,11982.6985,-0.07760824,0.0006587,0.6547413,50.52631579,0,0
0.51333214,44351.8969,11983.69814,-0.2135974,0.0006587,0.6547413,50.52631579,0,0
0.5133437,44352.89568,11984.69693,-0.34245953,0.0006587,0.6547413,50.52631579,0,0
0.51335528,44353.89619,11985.69744,-0.38705531,0.0006587,0.6547413,50.52631579,0,0
0.51336687,44354.89757,11986.69882,-0.17779516,0.0006587,0.6547413,50.52631579,0,0
0.51337844,44355.89722,11987.69846,-0.0689664,0.0006587,0.6547413,50.52631579,0,0
0.51339001,44356.89686,11988.69811,-0.2723664,0.0006587,0.6547413,50.52631579,0,0
0.51340158,44357.89651,11989.69776,-0.27989906,0.0006587,0.6547413,50.52631579,0,0
0.51341314,44358.8953,11990.69654,-0.26590309,0.0006587,0.6547413,50.52631579,0,0
0.51342473,44359.89667,11991.69792,0.2703847,0.0006587,0.6547413,50.52631579,0,0
0.5134363,44360.89632,11992.69757,0.26438853,0.0006587,0.6547413,50.52631579,0,0
0.51344787,44361.89597,11993.69722,0.04845269,0.0006587,0.6547413,50.52631579,0,0
0.51345946,44362.89734,11994.69859,0.37394139,0.0006587,0.6547413,50.52631579,0,0
0.51347103,44363.89699,11995.69824,0.57470477,0.0006587,0.6547413,50.52631579,0,0
0.5134826,44364.89664,11996.69789,-0.12810138,0.0006587,0.6547413,50.52631579,0,0
0.51349417,44365.89629,11997.69754,-0.35643896,0.0006587,0.6547413,50.52631579,0,0
0.51350574,44366.89594,11998.69718,0.10685847,0.0006587,0.6547413,50.52631579,0,0
0.51351733,44367.89731,11999.69856,-0.02496438,0.0006587,0.6547413,50.52631579,0,0
0.51352889,44368.8961,12000.69734,0.57668865,0.0006587,0.6547413,50.52631579,0,0
0.51354048,44369.89747,12001.69872,0.58384877,0.0006587,0.6547413,50.52631579,0,0
0.51355205,44370.89712,12002.69837,0.58457464,0.0006587,0.6547413,50.52631579,0,0
0.51356361,44371.8959,12003.69715,0.33174768,0.0006587,0.6547413,50.52631579,0,0
0.51357518,44372.89555,12004.6968,-0.18082899,0.0006587,0.6547413,50.52631579,0,0
0.51358678,44373.89779,12005.69904,-0.18016833,0.0006587,0.6547413,50.52631579,0,0
0.51359834,44374.89658,12006.69782,-0.17850083,0.0006587,0.6547413,50.52631579,0,0
0.51360991,44375.89622,12007.69747,-0.16020872,0.0006587,0.6547413,50.52631579,0,0
0.51362148,44376.89587,12008.69712,-0.11207175,0.0006587,0.6547413,50.52631579,0,0
0.51363308,44377.89811,12009.69936,-0.17659271,0.0006587,0.6547413,50.52631579,0,0
0.51364463,44378.89603,12010.69728,-0.18057151,0.0006587,0.6547413,50.52631579,0,0
0.51365622,44379.89741,12011.69866,-0.17751257,0.0006587,0.6547413,50.52631579,0,0
0.51366779,44380.89706,12012.6983,-0.18124922,0.0006587,0.6547413,50.52631579,0,0
0.51367935,44381.89584,12013.69709,-0.17361377,0.0006587,0.6547413,50.52631579,0,0
0.51369093,44382.89635,12014.6976,-0.17545344,0.0006587,0.6547413,50.52631579,0,0
0.5137025,44383.896,12015.69725,-0.17179365,0.0006587,0.6547413,50.52631579,0,0
0.51371409,44384.89738,12016.69862,-0.17602338,0.0006587,0.6547413,50.52631579,0,0
0.51372566,44385.89702,12017.69827,-0.17466894,0.0006587,0.6547413,50.52631579,0,0
0.51373723,44386.89667,12018.69792,-0.17684247,0.0006587,0.6547413,50.52631579,0,0
0.5137488,44387.89632,12019.69757,-0.17531444,0.0006587,0.6547413,50.52631579,0,0
0.51376037,44388.89597,12020.69722,-0.17641845,0.0006587,0.6547413,50.52631579,0,0
0.51377196,44389.89734,12021.69859,-0.17450723,0.0006587,0.6547413,50.52631579,0,0
0.51378353,44390.89699,12022.69824,-0.17991383,0.0006587,0.6547413,50.52631579,0,0
0.51379509,44391.89578,12023.69702,-0.17550665,0.0006587,0.6547413,50.52631579,0,0
0.51380668,44392.89715,12024.6984,-0.1870504,0.0006587,0.6547413,50.52631579,0,0
0.51381825,44393.8968,12025.69805,-0.19314237,0.0006587,0.6547413,50.52631579,0,0
0.51382982,44394.89645,12026.6977,-0.00138432,0.0006587,0.6547413,50.52631579,0,0
0.51384139,44395.8961,12027.69734,0.30456182,0.0006587,0.6547413,50.52631579,0,0
0.51385296,44396.89574,12028.69699,-0.19888765,0.0006587,0.6547413,50.52631579,0,0
0.51386455,44397.89712,12029.69837,-0.18620233,0.0006587,0.6547413,50.52631579,0,0
0.51387613,44398.89763,12030.69888,-0.19105834,0.0006587,0.6547413,50.52631579,0,0
0.51388769,44399.89642,12031.69766,-0.19241127,0.0006587,0.6547413,50.52631579,0,0
0.51389927,44400.89693,12032.69818,-0.19477724,0.0006587,0.6547413,50.52631579,0,0
0.51391084,44401.89658,12033.69782,-0.20188695,0.0006587,0.6547413,0,0,0
0.51392241,44402.89622,12034.69747,-0.21984038,0.0006587,0.6547413,0,0,0
0.51393398,44403.89587,12035.69712,-0.22017209,0.0006587,0.6547413,0,0,0
0.51394557,44404.89725,12036.6985,-0.22075891,0.0006587,0.6547413,0,0,0
0.51395714,44405.8969,12037.69814,-0.2210699,0.0006587,0.6547413,0,0,0
0.5139687,44406.89568,12038.69693,-0.22101568,0.0006587,0.6547413,0,0,0
0.5139803,44407.89792,12039.69917,-0.2197538,0.0006587,0.6547413,0,0,0
0.51399187,44408.89757,12040.69882,-0.22179432,0.0006587,0.6547413,0,0,0
0.51400344,44409.89722,12041.69846,-0.22837658,0.0006587,0.6547413,0,0,0
0.51401501,44410.89686,12042.69811,-0.20682666,0.0006587,0.6547413,0,0,0
0.51402658,44411.89651,12043.69776,-0.21144374,0.0006587,0.6547413,0,0,0
0.51403818,44412.89875,12044.7,-0.21819919,0.0006587,0.6547413,0,0,0
0.51404972,44413.89581,12045.69706,-0.21956049,0.0006587,0.6547413,0,0,0
0.51406129,44414.89546,12046.6967,-0.21877128,0.0006587,0.6547413,0,0,0
0.51407288,44415.89683,12047.69808,-0.21569704,0.0006587,0.6547413,0,0,0
0.51408445,44416.89648,12048.69773,-0.21698217,0.0006587,0.6547413,0,0,0
0.51409602,44417.89613,12049.69738,-0.21413264,0.0006587,0.6547413,0,0,0
0.51410759,44418.89578,12050.69702,-0.22119704,0.0006587,0.6547413,0,0,0
0.51411916,44419.89542,12051.69667,-0.21752144,0.0006587,0.6547413,0,0,0
0.51413074,44420.89594,12052.69718,-0.20200685,0.0006587,0.6547413,0,0,0
0.51414231,44421.89558,12053.69683,-0.21857633,0.0006587,0.6547413,0,0,0
0.5141539,44422.89696,12054.69821,-0.21512473,0.0006587,0.6547413,0,0,0
0.51416546,44423.89574,12055.69699,-0.23086773,0.0006587,0.6547413,0,0,0
0.51417703,44424.89539,12056.69664,-0.11511079,0.0006587,0.6547413,0,0,0
0.51418862,44425.89677,12057.69802,-0.19015847,0.0006587,0.6547413,0,0,0
0.51420019,44426.89642,12058.69766,-0.20955706,0.0006587,0.6547413,0,0,0
0.51421176,44427.89606,12059.69731,-0.21907274,0.0006587,0.6547413,0,0,0
0.51422333,44428.89571,12060.69696,-0.21422021,0.0006587,0.6547413,0,0,0
0.5142349,44429.89536,12061.69661,-0.21576557,0.0006587,0.6547413,0,0,0
0.51424649,44430.89674,12062.69798,-0.21684343,0.0006587,0.6547413,0,0,0
0.51425806,44431.89638,12063.69763,-0.24570401,0.0006587,0.6547413,0,0,0
0.51426962,44432.89517,12064.69642,0.06004315,0.0006587,0.6547413,0,0,0
0.51428121,44433.89654,12065.69779,0.22237054,0.0006587,0.6547413,0,0,0
0.51429278,44434.89619,12066.69744,0.14197446,0.0006587,0.6547413,0,0,0
0.51430435,44435.89584,12067.69709,0.17830366,0.0006587,0.6547413,0,0,0
0.51431594,44436.89722,12068.69846,0.22904105,0.0006587,0.6547413,0,0,0
0.51432751,44437.89686,12069.69811,0.21079266,0.0006587,0.6547413,0,0,0
0.51433908,44438.89651,12070.69776,0.21752946,0.0006587,0.6547413,0,0,0
0.51435065,44439.89616,12071.69741,0.21757355,0.0006587,0.6547413,0,0,0
0.51436223,44440.89667,12072.69792,0.21620966,0.0006587,0.6547413,0,0,0
0.5143738,44441.89632,12073.69757,0.21335204,0.0006587,0.6547413,0,0,0
0.51438537,44442.89597,12074.69722,0.21431486,0.0006587,0.6547413,0,0,0
0.51439696,44443.89734,12075.69859,0.2152385,0.0006587,0.6547413,0,0,0
0.51440853,44444.89699,12076.69824,0.21894991,0.0006587,0.6547413,0,0,0
0.5144201,44445.89664,12077.69789,0.21576835,0.0006587,0.6547413,0,0,0
0.51443167,44446.89629,12078.69754,0.21527351,0.0006587,0.6547413,0,0,0
0.51444324,44447.89594,12079.69718,0.21548732,0.0006587,0.6547413,0,0,0
0.51445481,44448.89558,12080.69683,0.21334696,0.0006587,0.6547413,0,0,0
0.5144664,44449.89696,12081.69821,0.21655357,0.0006587,0.6547413,0,0,0
0.51447798,44450.89747,12082.69872,0.21773322,0.0006587,0.6547413,0,0,0
0.51448954,44451.89626,12083.6975,0.21356666,0.0006587,0.6547413,0,0,0
0.51450111,44452.8959,12084.69715,0.22594114,0.0006587,0.6547413,0,0,0
0.51451268,44453.89555,12085.6968,0.22015761,0.0006587,0.6547413,0,0,0
0.51452427,44454.89693,12086.69818,0.21810642,0.0006587,0.6547413,0,0,0
0.51453584,44455.89658,12087.69782,0.21743013,0.0006587,0.6547413,0,0,0
0.51454741,44456.89622,12088.69747,0.22236213,0.0006587,0.6547413,0,0,0
0.51455898,44457.89587,12089.69712,0.21565707,0.0006587,0.6547413,0,0,0
0.51457057,44458.89725,12090.6985,0.21136142,0.0006587,0.6547413,0,0,0
0.51458214,44459.8969,12091.69814,0.20205308,0.0006587,0.6547413,0,0,0
0.51459373,44460.89827,12092.69952,0.19652182,0.0006587,0.6547413,0,0,0
0.51460527,44461.89533,12093.69658,0.19125277,0.0006587,0.6547413,0,0,0
0.51461686,44462.8967,12094.69795,0.19782405,0.0006587,0.6547413,0,0,0
0.51462843,44463.89635,12095.6976,0.19015883,0.0006587,0.6547413,0,0,0
0.51464,44464.896,12096.69725,0.18414675,0.0006587,0.6547413,0,0,0
0.51465157,44465.89565,12097.6969,0.18448976,0.0006587,0.6547413,0,0,0
0.51466316,44466.89702,12098.69827,0.1892263,0.0006587,0.6547413,0,0,0
0.51467472,44467.89581,12099.69706,0.18815482,0.0006587,0.6547413,0,0,0
0.51468629,44468.89546,12100.6967,0.19720767,0.0006587,0.6547413,0,0,0
0.51469788,44469.89683,12101.69808,0.19834839,0.0006587,0.6547413,0,0,0
0.51470945,44470.89648,12102.69773,0.208215,0.0006587,0.6547413,0,0,0
0.51472102,44471.89613,12103.69738,0.2111028,0.0006587,0.6547413,0,0,0
0.51473259,44472.89578,12104.69702,0.21909843,0.0006587,0.6547413,0,0,0
0.51474418,44473.89715,12105.6984,0.21433881,0.0006587,0.6547413,0,0,0
0.51475575,44474.8968,12106.69805,0.21161218,0.0006587,0.6547413,0,0,0
0.51476731,44475.89558,12107.69683,0.19636752,0.0006587,0.6547413,0,0,0
0.51477888,44476.89523,12108.69648,0.15064545,0.0006587,0.6547413,0,0,0
0.51479048,44477.89747,12109.69872,0.08976091,0.0006587,0.6547413,0,0,0
0.51480203,44478.89539,12110.69664,0.09471187,0.0006587,0.6547413,0,0,0
0.51481362,44479.89677,12111.69802,0.11174449,0.0006587,0.6547413,0,0,0
0.51482518,44480.89555,12112.6968,0.10924762,0.0006587,0.6547413,0,0,0
0.51483675,44481.8952,12113.69645,0.11012247,0.0006587,0.6547413,0,0,0
0.51484834,44482.89658,12114.69782,0.11466981,0.0006587,0.6547413,0,0,0
0.51485991,44483.89622,12115.69747,0.1216893,0.0006587,0.6547413,0,0,0
0.51487148,44484.89587,12116.69712,0.12828794,0.0006587,0.6547413,0,0,0
0.51488305,44485.89552,12117.69677,0.1270892,0.0006587,0.6547413,0,0,0
0.51489464,44486.8969,12118.69814,0.13442874,0.0006587,0.6547413,0,0,0
0.51490621,44487.89654,12119.69779,0.13843261,0.0006587,0.6547413,0,0,0
0.51491778,44488.89619,12120.69744,0.13639691,0.0006587,0.6547413,0,0,0
0.51492937,44489.89757,12121.69882,0.12279312,0.0006587,0.6547413,0,0,0
0.51494092,44490.89549,12122.69674,0.11975236,0.0006587,0.6547413,0,0,0
0.51495251,44491.89686,12123.69811,0.13924652,0.0006587,0.6547413,0,0,0
0.51496409,44492.89738,12124.69862,0.13674763,0.0006587,0.6547413,0,0,0
0.51497566,44493.89702,12125.69827,0.13796167,0.0006587,0.6547413,0,0,0
0.51498722,44494.89581,12126.69706,0.14478226,0.0006587,0.6547413,0,0,0
0.51499882,44495.89805,12127.6993,0.14060479,0.0006587,0.6547413,0,0,0
0.51501036,44496.8951,12128.69635,0.12910727,0.0006587,0.6547413,0,0,0
0.51502195,44497.89648,12129.69773,0.13219431,0.0006587,0.6547413,0,0,0
0.51503352,44498.89613,12130.69738,0.1430613,0.0006587,0.6547413,0,0,0
0.51504509,44499.89578,12131.69702,0.18117936,0.0006587,0.6547413,0,0,0
0.51505668,44500.89715,12132.6984,0.1634434,0.0006587,0.6547413,0,0,0
0.51506825,44501.8968,12133.69805,0.16946845,0.0006587,0.6547413,0,0,0
0.51507982,44502.89645,12134.6977,0.17396089,0.0006587,0.6547413,0,0,0
0.51509139,44503.8961,12135.69734,0.17310277,0.0006587,0.6547413,0,0,0
0.51510296,44504.89574,12136.69699,0.16803272,0.0006587,0.6547413,0,0,0
0.51511455,44505.89712,12137.69837,0.15010661,0.0006587,0.6547413,0,0,0
0.51512612,44506.89677,12138.69802,0.16513345,0.0006587,0.6547413,0,0,0
0.51513768,44507.89555,12139.6968,0.16048446,0.0006587,0.6547413,0,0,0
0.51514925,44508.8952,12140.69645,0.15818447,0.0006587,0.6547413,0,0,0
0.51516082,44509.89485,12141.6961,0.16764998,0.0006587,0.6547413,0,0,0
0.51517241,44510.89622,12142.69747,0.15786347,0.0006587,0.6547413,0,0,0
0.51518399,44511.89674,12143.69798,0.15517499,0.0006587,0.6547413,0,0,0
0.51519556,44512.89638,12144.69763,0.18792608,0.0006587,0.6547413,0,0,0
0.51520712,44513.89517,12145.69642,0.19210815,0.0006587,0.6547413,0,0,0
0.51521871,44514.89654,12146.69779,0.19555026,0.0006587,0.6547413,0,0,0
0.51523028,44515.89619,12147.69744,0.19020982,0.0006587,0.6547413,0,0,0
0.51524185,44516.89584,12148.69709,0.1949852,0.0006587,0.6547413,0,0,0
0.51525342,44517.89549,12149.69674,0.19032791,0.0006587,0.6547413,0,0,0
0.51526501,44518.89686,12150.69811,0.1887434,0.0006587,0.6547413,0,0,0
0.51527658,44519.89651,12151.69776,0.17722608,0.0006587,0.6547413,0,0,0
0.51528815,44520.89616,12152.69741,0.18267196,0.0006587,0.6547413,0,0,0
0.51529972,44521.89581,12153.69706,0.17895013,0.0006587,0.6547413,0,0,0
0.51531129,44522.89546,12154.6967,0.17450154,0.0006587,0.6547413,0,0,0
0.51532288,44523.89683,12155.69808,0.15638776,0.0006587,0.6547413,0,0,0
0.51533445,44524.89648,12156.69773,0.1684228,0.0006587,0.6547413,0,0,0
0.51534602,44525.89613,12157.69738,0.16945389,0.0006587,0.6547413,0,0,0
0.51535759,44526.89578,12158.69702,0.16569705,0.0006587,0.6547413,0,0,0
0.51536918,44527.89715,12159.6984,0.16380881,0.0006587,0.6547413,0,0,0
0.51538075,44528.8968,12160.69805,0.15069619,0.0006587,0.6547413,0,0,0
0.51539232,44529.89645,12161.6977,0.14124607,0.0006587,0.6547413,0,0,0
0.51540388,44530.89523,12162.69648,0.15718192,0.0006587,0.6547413,0,0,0
0.51541547,44531.89661,12163.69786,0.14819755,0.0006587,0.6547413,0,0,0
0.51542704,44532.89626,12164.6975,0.15715817,0.0006587,0.6547413,0,0,0
0.51543862,44533.89677,12165.69802,0.15925163,0.0006587,0.6547413,0,0,0
0.51545019,44534.89642,12166.69766,0.15451197,0.0006587,0.6547413,0,0,0
0.51546176,44535.89606,12167.69731,0.1625573,0.0006587,0.6547413,0,0,0
0.51547333,44536.89571,12168.69696,0.16026388,0.0006587,0.6547413,0,0,0
0.51548492,44537.89709,12169.69834,0.16428855,0.0006587,0.6547413,0,0,0
0.51549649,44538.89674,12170.69798,0.16301051,0.0006587,0.6547413,0,0,0
0.51550806,44539.89638,12171.69763,0.16387464,0.0006587,0.6547413,0,0,0
0.51551962,44540.89517,12172.69642,0.16413887,0.0006587,0.6547413,0,0,0
0.5155312,44541.89568,12173.69693,0.16907364,0.0006587,0.6547413,0,0,0
0.51554277,44542.89533,12174.69658,0.16481265,0.0006587,0.6547413,0,0,0
0.51555436,44543.8967,12175.69795,0.16573328,0.001317,0.6547413,41.35208211,1.62641975,8.13333333
0.51556593,44544.89635,12176.6976,0.19254997,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5155775,44545.896,12177.69725,0.19743274,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51558907,44546.89565,12178.6969,0.20376843,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51560064,44547.8953,12179.69654,0.20468433,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51561223,44548.89667,12180.69792,0.20277299,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5156238,44549.89632,12181.69757,0.20463468,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51563537,44550.89597,12182.69722,0.20450088,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51564694,44551.89562,12183.69686,0.20120127,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51565853,44552.89699,12184.69824,0.19019248,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.5156701,44553.89664,12185.69789,0.19253431,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51568166,44554.89542,12186.69667,0.18715379,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51569323,44555.89507,12187.69632,0.1932403,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51570482,44556.89645,12188.6977,0.1945889,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51571639,44557.8961,12189.69734,0.19413233,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51572796,44558.89574,12190.69699,0.19427015,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51573955,44559.89712,12191.69837,0.20004532,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51575112,44560.89677,12192.69802,0.19972435,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51576269,44561.89642,12193.69766,0.19756615,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51577426,44562.89606,12194.69731,0.20416079,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51578585,44563.89744,12195.69869,0.20445386,0.001317,0.654083,41.31050526,3.25185185,8.13333333
START WITH fluoride probe,#VALUE!,#VALUE!,,,,,,
0.5157974,44564.89536,12196.69661,0.20196515,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51580899,44565.89674,12197.69798,0.19896097,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51582056,44566.89638,12198.69763,0.1971442,0.001317,0.654083,41.31050526,3.25185185,8.13333333
0.51583215,44567.89776,12199.69901,0.19204307,0.001317,0.654083,41.31050526,3.25185185,8.13333333
