Day fraction since midnight on 10/5/2019	Turbidity ()
0.56918151	-999.00000000
0.56987594	-999.00000000
Day fraction since midnight on 10/5/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Turbidity ()
0.57057037	0.00000000	0.00000000	-999.00000000
0.57126482	0.00000000	0.00000000	-999.00000000
Day fraction since midnight on 10/5/2019
0.57195926
0.57262638
0.57329341
0.57396045
0.57462746
0.57529449
0.57598886
0.57668331
0.57737775
0.57807219
0.57876663
0.57946109
0.58015552
0.58084997
0.58154442
0.58223887
0.58293331
0.58362775
0.58432221
0.58501665
0.58571109
0.58640552
0.58709998
0.58779442
0.58848888
0.58918331
0.58987775
0.59057220
0.59126663
0.59196108
0.59265474
0.59334800
0.59404126
0.59473451
0.59542776
0.59612183
0.59681626
0.59751069
0.59820514
0.59889957
0.59959400
0.60028847
0.60098289
0.60167732
0.60237176
0.60306620
0.60376065
0.60445505
0.60514944
0.60584386
0.60653822
0.60723261
0.60792705
0.60862146
0.60931591
0.61001034
0.61070483
Day fraction since midnight on 10/5/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()
0.69517699	48.41250000	37.05375000	12.35250000	1.74200213
0.69518856	48.41250000	37.05375000	12.35250000	1.73940146
0.69520013	48.41250000	37.05375000	12.35250000	1.73723030
0.69521169	48.41250000	37.05375000	12.35250000	1.73654020
0.69522328	48.41250000	37.05375000	12.35250000	1.74919534
0.69523487	48.41250000	37.05375000	12.35250000	1.76800942
0.69524642	48.41250000	37.05375000	12.35250000	1.75262070
0.69525799	48.41250000	37.05375000	12.35250000	1.72679663
0.69526958	48.41250000	37.05375000	12.35250000	1.73326194
0.69528115	0.00000000	0.00000000	0.00000000	1.75195205
0.69529271	0.00000000	0.00000000	0.00000000	1.79114902
0.69530428	0.00000000	0.00000000	0.00000000	1.80976665
0.69531587	0.00000000	0.00000000	0.00000000	1.82081974
0.69532744	0.00000000	0.00000000	0.00000000	1.82606268
0.69533901	0.00000000	0.00000000	0.00000000	1.82833350
0.69535057	0.00000000	0.00000000	0.00000000	1.83410358
0.69536216	0.00000000	0.00000000	0.00000000	1.81545258
0.69537373	0.00000000	0.00000000	0.00000000	1.79723954
0.69538530	0.00000000	0.00000000	0.00000000	1.79384422
0.69539689	0.00000000	0.00000000	0.00000000	1.79855740
0.69540846	0.00000000	0.00000000	0.00000000	1.81332839
0.69542003	0.00000000	0.00000000	0.00000000	1.83243227
0.69543160	0.00000000	0.00000000	0.00000000	1.85820174
0.69544317	0.00000000	0.00000000	0.00000000	1.88119125
0.69545474	0.00000000	0.00000000	0.00000000	1.90316188
0.69546633	0.00000000	0.00000000	0.00000000	1.92494404
0.69547789	0.00000000	0.00000000	0.00000000	1.94835854
0.69548946	0.00000000	0.00000000	0.00000000	2.00331521
0.69550103	0.00000000	0.00000000	0.00000000	2.30977798
0.69551263	0.00000000	0.00000000	0.00000000	2.77845144
0.69552420	0.00000000	0.00000000	0.00000000	2.80993485
0.69553576	0.00000000	0.00000000	0.00000000	2.76648116
0.69554733	0.00000000	0.00000000	0.00000000	2.91225553
0.69555892	0.00000000	0.00000000	0.00000000	2.98861003
0.69557049	0.00000000	0.00000000	0.00000000	2.91555119
0.69558205	0.00000000	0.00000000	0.00000000	2.81379271
0.69559362	0.00000000	0.00000000	0.00000000	2.77142072
0.69560521	0.00000000	0.00000000	0.00000000	2.95933080
0.69561678	0.00000000	0.00000000	0.00000000	3.01375318
0.69562835	0.00000000	0.00000000	0.00000000	3.16091943
0.69563992	0.00000000	0.00000000	0.00000000	3.17456579
0.69565152	0.00000000	0.00000000	0.00000000	3.05864000
0.69566308	0.00000000	0.00000000	0.00000000	2.95559335
0.69567465	0.00000000	0.00000000	0.00000000	2.89996743
0.69568622	0.00000000	0.00000000	0.00000000	2.78225470
0.69569778	0.00000000	0.00000000	0.00000000	2.67981339
0.69570937	0.00000000	0.00000000	0.00000000	2.58146667
0.69572094	0.00000000	0.00000000	0.00000000	2.58714199
0.69573251	0.00000000	0.00000000	0.00000000	2.53474808
0.69574410	0.00000000	0.00000000	0.00000000	2.44846892
0.69575567	0.00000000	0.00000000	0.00000000	2.40527368
0.69576724	0.00000000	0.00000000	0.00000000	2.33552027
0.69577883	0.00000000	0.00000000	0.00000000	2.26168728
0.69579038	0.00000000	0.00000000	0.00000000	2.19047713
0.69580196	0.00000000	0.00000000	0.00000000	2.12401366
0.69581353	0.00000000	0.00000000	0.00000000	2.07245898
0.69582512	0.00000000	0.00000000	0.00000000	2.01794076
0.69583669	0.00000000	0.00000000	0.00000000	1.97355056
0.69584826	0.00000000	0.00000000	0.00000000	1.93308115
0.69585983	0.00000000	0.00000000	0.00000000	1.89285219
0.69587140	0.00000000	0.00000000	0.00000000	1.85659218
0.69588296	0.00000000	0.00000000	0.00000000	1.81904554
0.69589455	0.00000000	0.00000000	0.00000000	1.78499424
0.69590612	0.00000000	0.00000000	0.00000000	1.75323558
0.69591769	0.00000000	0.00000000	0.00000000	1.72528601
0.69592926	0.00000000	0.00000000	0.00000000	1.70353961
0.69594083	0.00000000	0.00000000	0.00000000	1.68500316
0.69595242	0.00000000	0.00000000	0.00000000	1.67137551
0.69596399	0.00000000	0.00000000	0.00000000	1.66638088
0.69597556	0.00000000	0.00000000	0.00000000	1.66457927
0.69598712	0.00000000	0.00000000	0.00000000	1.65430105
0.69599871	0.00000000	0.00000000	0.00000000	1.63826203
0.69601028	0.00000000	0.00000000	0.00000000	1.61716115
0.69602185	0.00000000	0.00000000	0.00000000	1.58294749
0.69603342	0.00000000	0.00000000	0.00000000	1.54270875
0.69604499	0.00000000	0.00000000	0.00000000	1.49981236
0.69605658	0.00000000	0.00000000	0.00000000	1.45289338
0.69606815	0.00000000	0.00000000	0.00000000	1.40052128
0.69607972	0.00000000	0.00000000	0.00000000	1.35013020
0.69609129	0.00000000	0.00000000	0.00000000	1.29934430
0.69610286	0.00000000	0.00000000	0.00000000	1.24674129
0.69611445	0.00000000	0.00000000	0.00000000	1.19379056
0.69612602	0.00000000	0.00000000	0.00000000	1.14320362
0.69613759	0.00000000	0.00000000	0.00000000	1.09206510
0.69614915	0.00000000	0.00000000	0.00000000	1.04152489
0.69616075	0.00000000	0.00000000	0.00000000	0.99386030
0.69617232	0.00000000	0.00000000	0.00000000	0.94842148
0.69618388	0.00000000	0.00000000	0.00000000	0.90400863
0.69619546	0.00000000	0.00000000	0.00000000	0.86186010
0.69620703	0.00000000	0.00000000	0.00000000	0.82195681
0.69621860	0.00000000	0.00000000	0.00000000	0.78361332
0.69623017	0.00000000	0.00000000	0.00000000	0.74699229
0.69624174	0.00000000	0.00000000	0.00000000	0.71418905
0.69625333	0.00000000	0.00000000	0.00000000	0.68405461
0.69626490	0.00000000	0.00000000	0.00000000	0.65353316
0.69627647	0.00000000	0.00000000	0.00000000	0.62673289
0.69628804	0.00000000	0.00000000	0.00000000	0.60214025
0.69629961	0.00000000	0.00000000	0.00000000	0.58018035
0.69631120	0.00000000	0.00000000	0.00000000	0.55869240
0.69632277	0.00000000	0.00000000	0.00000000	0.53871119
0.69633434	0.00000000	0.00000000	0.00000000	0.52623153
0.69634591	0.00000000	0.00000000	0.00000000	0.52374768
0.69635748	0.00000000	0.00000000	0.00000000	0.80786741
0.69636905	0.00000000	0.00000000	0.00000000	0.84880382
0.69638064	0.00000000	0.00000000	0.00000000	0.81022036
0.69639221	0.00000000	0.00000000	0.00000000	0.77961516
0.69640380	0.00000000	0.00000000	0.00000000	0.74277925
0.69641537	0.00000000	0.00000000	0.00000000	0.70540291
0.69642694	0.00000000	0.00000000	0.00000000	0.66665125
0.69643851	0.00000000	0.00000000	0.00000000	0.63118190
0.69645007	0.00000000	0.00000000	0.00000000	0.59900254
0.69646164	0.00000000	0.00000000	0.00000000	0.57141590
0.69647323	0.00000000	0.00000000	0.00000000	0.54828590
0.69648480	0.00000000	0.00000000	0.00000000	0.52531463
0.69649636	0.00000000	0.00000000	0.00000000	0.50359809
0.69650793	0.00000000	0.00000000	0.00000000	0.48445073
0.69651952	0.00000000	0.00000000	0.00000000	0.46626890
0.69653109	0.00000000	0.00000000	0.00000000	0.44947523
0.69654266	0.00000000	0.00000000	0.00000000	0.43949801
0.69655423	0.00000000	0.00000000	0.00000000	0.42606205
0.69656582	0.00000000	0.00000000	0.00000000	0.41234323
0.69657739	0.00000000	0.00000000	0.00000000	0.40047893
0.69658895	0.00000000	0.00000000	0.00000000	0.39384061
0.69660052	0.00000000	0.00000000	0.00000000	0.38782525
0.69661211	0.00000000	0.00000000	0.00000000	0.38694969
0.69662368	0.00000000	0.00000000	0.00000000	0.38558105
0.69663527	0.00000000	0.00000000	0.00000000	0.38055572
0.69664682	0.00000000	0.00000000	0.00000000	0.37192017
0.69665841	0.00000000	0.00000000	0.00000000	0.36409822
0.69666997	0.00000000	0.00000000	0.00000000	0.35601407
0.69668156	0.00000000	0.00000000	0.00000000	0.34913343
0.69669313	0.00000000	0.00000000	0.00000000	0.34615660
0.69670470	0.00000000	0.00000000	0.00000000	0.34109515
0.69671626	0.00000000	0.00000000	0.00000000	0.33546102
0.69672783	0.00000000	0.00000000	0.00000000	0.33091474
0.69673942	0.00000000	0.00000000	0.00000000	0.32651079
0.69675099	0.00000000	0.00000000	0.00000000	0.32343230
0.69676256	0.00000000	0.00000000	0.00000000	0.32153678
0.69677413	0.00000000	0.00000000	0.00000000	0.31947470
0.69678570	0.00000000	0.00000000	0.00000000	0.31731883
0.69679729	0.00000000	0.00000000	0.00000000	0.31562421
0.69680886	0.00000000	0.00000000	0.00000000	0.31372544
0.69682043	0.00000000	0.00000000	0.00000000	0.31372544
0.69683199	0.00000000	0.00000000	0.00000000	0.31374875
0.69684357	0.00000000	0.00000000	0.00000000	0.31287307
0.69685516	0.00000000	0.00000000	0.00000000	0.31132767
0.69686673	0.00000000	0.00000000	0.00000000	0.31151024
0.69687830	0.00000000	0.00000000	0.00000000	0.31183079
0.69688987	0.00000000	0.00000000	0.00000000	0.30967927
0.69690144	0.00000000	0.00000000	0.00000000	0.30845973
0.69691303	0.00000000	0.00000000	0.00000000	0.31892061
0.69692459	0.00000000	0.00000000	0.00000000	0.32027128
0.69693617	0.00000000	0.00000000	0.00000000	0.32020029
0.69694774	0.00000000	0.00000000	0.00000000	0.31985351
0.69695931	0.00000000	0.00000000	0.00000000	0.31965473
0.69697088	0.00000000	0.00000000	0.00000000	0.31874833
0.69698247	0.00000000	0.00000000	0.00000000	0.31724158
0.69699403	0.00000000	0.00000000	0.00000000	0.31657019
0.69700560	0.00000000	0.00000000	0.00000000	0.31460109
0.69701717	0.00000000	0.00000000	0.00000000	0.31211793
0.69702876	0.00000000	0.00000000	0.00000000	0.30917850
0.69704033	0.00000000	0.00000000	0.00000000	0.30917850
0.69705189	0.00000000	0.00000000	0.00000000	0.30854297
0.69706349	0.00000000	0.00000000	0.00000000	0.30421072
0.69707506	0.00000000	0.00000000	0.00000000	0.30272743
0.69708662	0.00000000	0.00000000	0.00000000	0.30114496
0.69709819	0.00000000	0.00000000	0.00000000	0.30034375
0.69710977	0.00000000	0.00000000	0.00000000	0.30034375
0.69712136	0.00000000	0.00000000	0.00000000	0.29836601
0.69713290	0.00000000	0.00000000	0.00000000	0.29836601
0.69714450	0.00000000	0.00000000	0.00000000	0.29720855
0.69715606	0.00000000	0.00000000	0.00000000	0.29682627
0.69716763	0.00000000	0.00000000	0.00000000	0.29646149
0.69717922	0.00000000	0.00000000	0.00000000	0.29463249
0.69719079	0.00000000	0.00000000	0.00000000	0.29463249
0.69720236	0.00000000	0.00000000	0.00000000	0.29330882
0.69721393	0.00000000	0.00000000	0.00000000	0.29195136
0.69722550	0.00000000	0.00000000	0.00000000	0.29228821
0.69723709	0.00000000	0.00000000	0.00000000	0.29205015
0.69724866	0.00000000	0.00000000	0.00000000	0.29205015
0.69726022	0.00000000	0.00000000	0.00000000	0.29196846
0.69727179	0.00000000	0.00000000	0.00000000	0.35125983
0.69728338	0.00000000	0.00000000	0.00000000	0.36954665
0.69729495	48.17250000	49.38750000	12.35250000	0.37212566
0.69730652	48.17250000	49.38750000	12.35250000	0.38770097
0.69731809	48.17250000	49.38750000	12.35250000	0.51978147
0.69732968	48.17250000	49.38750000	12.35250000	0.52520639
0.69734125	48.17250000	49.38750000	12.35250000	0.60151744
0.69735282	48.17250000	49.38750000	12.35250000	0.59509373
0.69736439	48.17250000	49.38750000	12.35250000	0.60909683
0.69737596	48.17250000	49.38750000	12.35250000	0.59355479
0.69738755	48.17250000	49.38750000	12.35250000	0.58105052
0.69739911	48.17250000	49.38750000	12.35250000	0.58907551
0.69741068	48.17250000	49.38750000	12.35250000	0.63336807
0.69742227	48.17250000	49.38750000	12.35250000	0.61238652
0.69743384	48.17250000	49.38750000	12.35250000	0.59233648
0.69744540	48.17250000	49.38750000	12.35250000	0.61718851
0.69745697	48.17250000	49.38750000	12.35250000	0.61540323
0.69746856	48.17250000	49.38750000	12.35250000	0.61354309
0.69748013	48.17250000	49.38750000	12.35250000	0.59346604
0.69749170	48.17250000	49.38750000	12.35250000	0.57475364
0.69750327	48.17250000	49.38750000	12.35250000	0.55758512
0.69751484	48.17250000	49.38750000	12.35250000	0.53834367
0.69752643	48.17250000	49.38750000	12.35250000	0.53159934
0.69753800	48.17250000	49.38750000	12.35250000	0.51856929
0.69754957	48.17250000	49.38750000	12.35250000	0.53281492
0.69756114	48.17250000	49.38750000	12.35250000	0.56116450
0.69757271	48.17250000	49.38750000	12.35250000	0.64803839
0.69758430	48.17250000	49.38750000	12.35250000	0.63039678
0.69759587	48.17250000	49.38750000	12.35250000	0.60334456
0.69760744	48.17250000	49.38750000	12.35250000	0.57988018
0.69761901	48.17250000	49.38750000	12.35250000	0.55548710
0.69763058	48.17250000	49.38750000	12.35250000	0.53628427
0.69764217	48.17250000	49.38750000	12.35250000	0.51516092
0.69765374	48.17250000	49.38750000	12.35250000	0.51516092
0.69766531	48.17250000	49.38750000	12.35250000	0.50005561
0.69767688	48.17250000	49.38750000	12.35250000	0.48356286
0.69768847	48.17250000	49.38750000	12.35250000	0.46905136
0.69770004	48.17250000	49.38750000	12.35250000	0.44733647
0.69771161	48.17250000	49.38750000	12.35250000	0.44733647
0.69772317	48.17250000	49.38750000	12.35250000	0.44911352
0.69773474	48.17250000	49.38750000	12.35250000	0.45414129
0.69774633	48.17250000	49.38750000	12.35250000	0.44535422
0.69775791	48.17250000	49.38750000	12.35250000	0.42469499
0.69776947	48.17250000	49.38750000	12.35250000	0.42469499
0.69778104	48.17250000	49.38750000	12.35250000	0.41495600
0.69779261	48.17250000	49.38750000	12.35250000	0.40485084
0.69780420	48.17250000	49.38750000	12.35250000	0.39588833
0.69781577	48.17250000	49.38750000	12.35250000	0.39666352
0.69782734	48.17250000	49.38750000	12.35250000	0.39684623
0.69783890	48.17250000	49.38750000	12.35250000	0.39120188
0.69785050	48.17250000	49.38750000	12.35250000	0.38399747
0.69786207	48.17250000	49.38750000	12.35250000	0.37733147
0.69787363	48.17250000	49.38750000	12.35250000	0.36966261
0.69788520	48.17250000	49.38750000	12.35250000	0.36308825
0.69789679	48.17250000	49.38750000	12.35250000	0.35801032
0.69790836	48.17250000	49.38750000	12.35250000	0.35699612
0.69791996	48.17250000	49.38750000	12.35250000	0.35511380
0.69793150	48.17250000	49.38750000	12.35250000	0.34996963
0.69794309	48.17250000	49.38750000	12.35250000	0.34600604
0.69795466	48.17250000	49.38750000	12.35250000	0.34491625
0.69796623	48.17250000	49.38750000	12.35250000	0.34479696
0.69797779	48.17250000	49.38750000	12.35250000	0.34284049
0.69798937	48.17250000	49.38750000	12.35250000	0.33921617
0.69800096	48.17250000	49.38750000	12.35250000	0.33538672
0.69801253	48.17250000	49.38750000	12.35250000	0.33156824
0.69802410	48.17250000	49.38750000	12.35250000	0.33791107
0.69803567	48.17250000	49.38750000	12.35250000	0.33786309
0.69804723	48.17250000	49.38750000	12.35250000	0.33684152
0.69805881	48.17250000	49.38750000	12.35250000	0.33568731
0.69807040	48.17250000	49.38750000	12.35250000	0.33168274
0.69808198	48.17250000	49.38750000	12.35250000	0.32778198
0.69809354	48.17250000	49.38750000	12.35250000	0.32481062
0.69810511	48.17250000	49.38750000	12.35250000	0.32094270
0.69811668	48.17250000	49.38750000	12.35250000	0.31922349
0.69812827	48.17250000	49.38750000	12.35250000	0.31790707
0.69813983	48.17250000	49.38750000	12.35250000	0.31393179
0.69815140	48.17250000	49.38750000	12.35250000	0.31223509
0.69816299	48.17250000	49.38750000	12.35250000	0.31084806
0.69817456	48.17250000	49.38750000	12.35250000	0.31473777
0.69818613	48.17250000	49.38750000	12.35250000	0.31228706
0.69819770	48.17250000	49.38750000	12.35250000	0.31131473
0.69820929	48.17250000	49.38750000	12.35250000	0.30869734
0.69822086	48.17250000	49.38750000	12.35250000	0.30696028
0.69823243	48.17250000	49.38750000	12.35250000	0.30375296
0.69824400	48.17250000	49.38750000	12.35250000	0.30063686
0.69825557	48.17250000	49.38750000	12.35250000	0.29926059
0.69826714	48.17250000	49.38750000	12.35250000	0.29878283
0.69827873	48.17250000	49.38750000	12.35250000	0.29884499
0.69829029	48.17250000	49.38750000	12.35250000	0.29659659
0.69830186	48.17250000	49.38750000	12.35250000	0.29659659
0.69831345	48.17250000	49.38750000	12.35250000	0.29484689
0.69832502	48.17250000	49.38750000	12.35250000	0.29286709
0.69833659	48.17250000	49.38750000	12.35250000	0.29196540
0.69834816	48.17250000	49.38750000	12.35250000	0.29567403
0.69835973	48.17250000	49.38750000	12.35250000	0.30134559
0.69837130	48.17250000	49.38750000	12.35250000	0.36835474
0.69838289	48.17250000	49.38750000	12.35250000	0.36784637
0.69839446	48.17250000	49.38750000	12.35250000	0.36142379
0.69840603	48.17250000	49.38750000	12.35250000	0.35508952
0.69841760	48.17250000	49.38750000	12.35250000	0.35059389
0.69842919	48.17250000	49.38750000	12.35250000	0.34496528
0.69844075	48.17250000	49.38750000	12.35250000	0.33967862
0.69845232	48.17250000	49.38750000	12.35250000	0.33660057
0.69846391	48.17250000	49.38750000	12.35250000	0.33238277
0.69847548	48.17250000	49.38750000	12.35250000	0.33051372
0.69848704	48.17250000	49.38750000	12.35250000	0.32644886
0.69849862	48.17250000	49.38750000	12.35250000	0.32162887
0.69851021	48.17250000	49.38750000	12.35250000	0.31765407
0.69852177	48.17250000	49.38750000	12.35250000	0.31480980
0.69853334	48.17250000	49.38750000	12.35250000	0.31251064
0.69854491	48.17250000	49.38750000	12.35250000	0.31243426
0.69855648	48.17250000	49.38750000	12.35250000	0.31101459
0.69856807	48.17250000	49.38750000	12.35250000	0.30826485
0.69857964	48.17250000	49.38750000	12.35250000	0.30772620
0.69859121	48.17250000	49.38750000	12.35250000	0.30725196
0.69860278	48.17250000	49.38750000	12.35250000	0.30887017
0.69861437	48.17250000	49.38750000	12.35250000	0.30801681
0.69862594	48.17250000	49.38750000	12.35250000	0.30776402
0.69863751	48.17250000	49.38750000	12.35250000	0.30754945
0.69864907	48.17250000	49.38750000	12.35250000	0.30751947
0.69866066	48.17250000	49.38750000	12.35250000	0.30677775
0.69867223	48.17250000	49.38750000	12.35250000	0.30655199
0.69868380	48.17250000	49.38750000	12.35250000	0.30654049
0.69869537	48.17250000	49.38750000	12.35250000	0.30555680
0.69870697	48.17250000	49.38750000	12.35250000	0.30370212
0.69871853	48.17250000	49.38750000	12.35250000	0.30247799
0.69873010	48.17250000	49.38750000	12.35250000	0.30205294
0.69874167	48.17250000	49.38750000	12.35250000	0.30145001
0.69875324	48.17250000	49.38750000	12.35250000	0.30129263
0.69876481	48.17250000	49.38750000	12.35250000	0.30020428
0.69877640	48.17250000	49.38750000	12.35250000	0.29977971
0.69878797	48.17250000	49.38750000	12.35250000	0.29884365
0.69879954	48.17250000	49.38750000	12.35250000	0.30157214
0.69881111	48.17250000	49.38750000	12.35250000	0.30033123
0.69882268	48.17250000	49.38750000	12.35250000	0.29889441
0.69883427	48.17250000	49.38750000	12.35250000	0.29725316
0.69884584	48.17250000	49.38750000	12.35250000	0.29886481
0.69885741	48.17250000	49.38750000	12.35250000	0.30274349
0.69886898	48.17250000	49.38750000	12.35250000	0.30205125
0.69888057	48.17250000	49.38750000	12.35250000	0.29998115
0.69889213	48.17250000	49.38750000	12.35250000	0.30066085
0.69890371	48.17250000	49.38750000	12.35250000	0.30015516
0.69891527	48.17250000	49.38750000	12.35250000	0.29952997
0.69892685	48.17250000	49.38750000	12.35250000	0.29830804
0.69893844	48.17250000	49.38750000	12.35250000	0.29804370
0.69895001	48.17250000	49.38750000	12.35250000	0.29644299
0.69896158	48.17250000	49.38750000	12.35250000	0.29787761
0.69897317	48.17250000	49.38750000	12.35250000	0.29978710
0.69898473	48.17250000	49.38750000	12.35250000	0.29949775
0.69899631	48.17250000	49.38750000	12.35250000	0.29702955
0.69900787	48.17250000	49.38750000	12.35250000	0.29539424
0.69901944	48.17250000	49.38750000	12.35250000	0.29327092
0.69903101	48.17250000	49.38750000	12.35250000	0.29350302
0.69904260	48.17250000	49.38750000	12.35250000	0.29330733
0.69905417	48.17250000	49.38750000	12.35250000	0.29164639
0.69906574	48.17250000	49.38750000	12.35250000	0.29015478
0.69907733	48.17250000	49.38750000	12.35250000	0.31341010
0.69908888	48.17250000	49.38750000	12.35250000	0.32643497
0.69910047	48.17250000	49.38750000	12.35250000	0.32422119
0.69911204	48.17250000	49.38750000	12.35250000	0.32022762
0.69912361	48.17250000	49.38750000	12.35250000	0.31683448
0.69913518	48.17250000	49.38750000	12.35250000	0.31798378
0.69914677	48.17250000	49.38750000	12.35250000	0.32305589
0.69915833	48.17250000	49.38750000	12.35250000	0.32594725
0.69916990	48.17250000	49.38750000	12.35250000	0.32471880
0.69918147	48.17250000	49.38750000	12.35250000	0.32171538
0.69919304	48.17250000	49.38750000	12.35250000	0.31896213
0.69920463	48.17250000	49.38750000	12.35250000	0.31780034
0.69921620	48.17250000	49.38750000	12.35250000	0.31715465
0.69922777	48.17250000	49.38750000	12.35250000	0.31874996
0.69923934	48.17250000	49.38750000	12.35250000	0.31914750
0.69925091	48.17250000	49.38750000	12.35250000	0.31884128
0.69926250	48.17250000	49.38750000	12.35250000	0.32069671
0.69927407	48.17250000	49.38750000	12.35250000	0.32350501
0.69928564	48.17250000	49.38750000	12.35250000	0.32404283
0.69929723	48.17250000	49.38750000	12.35250000	0.32457247
0.69930879	48.17250000	49.38750000	12.35250000	0.32673970
0.69932036	48.17250000	49.38750000	12.35250000	0.32783332
0.69933193	48.17250000	49.38750000	12.35250000	0.32997054
0.69934352	48.17250000	49.38750000	12.35250000	0.32913959
0.69935509	48.17250000	49.38750000	12.35250000	0.32712132
0.69936666	48.17250000	49.38750000	12.35250000	0.32584754
0.69937822	48.17250000	49.38750000	12.35250000	0.33645973
0.69938981	48.17250000	49.38750000	12.35250000	0.34333518
0.69940138	48.17250000	49.38750000	12.35250000	0.34783298
0.69941295	48.17250000	49.38750000	12.35250000	0.35893345
0.69942453	48.17250000	49.38750000	12.35250000	0.36615402
0.69943610	48.17250000	49.38750000	12.35250000	0.36910903
0.69944769	48.17250000	49.38750000	12.35250000	0.37073019
0.69945925	48.17250000	49.38750000	12.35250000	0.37600470
0.69947085	48.17250000	49.38750000	12.35250000	0.37815481
0.69948239	48.17250000	49.38750000	12.35250000	0.38045546
0.69949398	48.17250000	49.38750000	12.35250000	0.38520530
0.69950555	48.17250000	49.38750000	12.35250000	0.39511165
0.69951714	48.17250000	49.38750000	12.35250000	0.40598696
0.69952868	48.17250000	49.38750000	12.35250000	0.41508168
0.69954027	48.17250000	49.38750000	12.35250000	0.42385384
0.69955184	48.17250000	49.38750000	12.35250000	0.43496650
0.69956341	48.17250000	49.38750000	12.35250000	0.44754416
0.69957500	48.17250000	49.38750000	12.35250000	0.45978254
0.69958657	48.17250000	49.38750000	12.35250000	0.45978254
0.69959814	48.17250000	49.38750000	12.35250000	0.48832479
0.69960970	48.17250000	49.38750000	12.35250000	0.50242150
0.69962129	48.17250000	49.38750000	12.35250000	0.51043707
0.69963286	48.17250000	49.38750000	12.35250000	0.52000821
0.69964443	48.17250000	49.38750000	12.35250000	0.52853751
0.69965599	48.17250000	49.38750000	12.35250000	0.53557813
0.69966759	48.17250000	49.38750000	12.35250000	0.54435432
0.69967916	48.17250000	49.38750000	12.35250000	0.54819256
0.69969072	48.17250000	49.38750000	12.35250000	0.55235499
0.69970229	48.17250000	49.38750000	12.35250000	0.55783218
0.69971388	48.17250000	49.38750000	12.35250000	0.56235433
0.69972545	48.17250000	49.38750000	12.35250000	0.56644863
0.69973702	48.17250000	49.38750000	12.35250000	0.56949145
0.69974859	48.17250000	49.38750000	12.35250000	0.57310063
0.69976018	48.17250000	49.38750000	12.35250000	0.57453895
0.69977174	48.17250000	49.38750000	12.35250000	0.57421875
0.69978331	48.17250000	49.38750000	12.35250000	0.57503426
0.69979490	48.17250000	49.38750000	12.35250000	0.57736105
0.69980647	48.17250000	49.38750000	12.35250000	0.57736105
0.69981804	48.17250000	49.38750000	12.35250000	0.58851188
0.69982961	48.17250000	49.38750000	12.35250000	0.60530591
0.69984118	48.17250000	49.38750000	12.35250000	0.62272495
0.69985275	48.17250000	49.38750000	12.35250000	0.63716906
0.69986434	48.17250000	49.38750000	12.35250000	0.65100545
0.69987591	48.17250000	49.38750000	12.35250000	0.66921997
0.69988748	48.17250000	49.38750000	12.35250000	0.68132955
0.69989905	48.17250000	49.38750000	12.35250000	0.68702036
0.69991064	48.17250000	49.38750000	12.35250000	0.70155215
0.69992220	48.17250000	49.38750000	12.35250000	0.72604185
0.69993378	48.17250000	49.38750000	12.35250000	0.74761409
0.69994535	48.17250000	49.38750000	12.35250000	0.76858687
0.69995694	48.17250000	49.38750000	12.35250000	0.78761619
0.69996851	48.17250000	49.38750000	12.35250000	0.80892360
0.69998008	48.17250000	49.38750000	12.35250000	0.80892360
0.69999165	48.17250000	49.38750000	12.35250000	0.86782765
0.70000322	48.17250000	49.38750000	12.35250000	0.87803227
0.70001479	48.17250000	49.38750000	12.35250000	0.87803227
0.70002636	48.17250000	49.38750000	12.35250000	0.89155632
0.70003795	48.17250000	49.38750000	12.35250000	0.90187204
0.70004952	48.17250000	49.38750000	12.35250000	0.91329533
0.70006110	48.17250000	49.38750000	12.35250000	0.94490981
0.70007267	48.17250000	49.38750000	12.35250000	0.96015829
0.70008423	48.17250000	49.38750000	12.35250000	0.96015829
0.70009580	48.17250000	49.38750000	12.35250000	0.97071075
0.70010739	48.17250000	49.38750000	12.35250000	0.98032850
0.70011896	48.17250000	49.38750000	12.35250000	0.99035949
0.70013053	48.17250000	49.38750000	12.35250000	1.00189459
0.70014212	48.17250000	49.38750000	12.35250000	1.01195419
0.70015367	48.17250000	49.38750000	12.35250000	1.02810109
0.70016526	48.17250000	49.38750000	12.35250000	1.02810109
0.70017683	48.17250000	49.38750000	12.35250000	1.03695655
0.70018840	48.17250000	49.38750000	12.35250000	1.04204953
0.70019997	48.17250000	49.38750000	12.35250000	1.04770875
0.70021154	48.17250000	49.38750000	12.35250000	1.05231261
0.70022314	48.17250000	49.38750000	12.35250000	1.06052136
0.70023470	48.17250000	49.38750000	12.35250000	1.07172287
0.70024627	48.17250000	49.38750000	12.35250000	1.08002090
0.70025785	48.17250000	49.38750000	12.35250000	1.08193099
0.70026941	48.17250000	49.38750000	12.35250000	1.08598757
0.70028100	48.17250000	49.38750000	12.35250000	1.08974648
0.70029257	48.17250000	49.38750000	12.35250000	1.09152555
0.70030414	48.17250000	49.38750000	12.35250000	1.09464109
0.70031571	48.17250000	49.38750000	12.35250000	1.09903455
0.70032730	48.17250000	49.38750000	12.35250000	1.10841525
0.70033886	48.17250000	49.38750000	12.35250000	1.11660814
