Day fraction since midnight on 10/20/2019	Water Pump Control (rpm)	Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Just Water Pump Control (rpm)
0.45008252	0.00000000	0.00000000	0.00000000	3.49437666	0.00000000
0.45009411	0.00000000	0.00000000	0.00000000	3.49437666	0.00000000
0.45010568	0.00000000	0.00000000	0.00000000	3.49437666	0.00000000
0.45011724	0.00000000	0.00000000	0.00000000	3.49437666	0.00000000
0.45012881	0.00000000	0.00000000	0.00000000	3.49437666	0.00000000
0.45014040	0.00000000	0.00000000	0.00000000	4.22760391	0.00000000
0.45015197	0.00000000	0.00000000	0.00000000	4.22760391	0.00000000
0.45016353	0.00000000	0.00000000	0.00000000	4.22760391	0.00000000
0.45017512	0.00000000	0.00000000	0.00000000	4.22760391	0.00000000
0.45018669	0.00000000	0.00000000	0.00000000	4.22760391	0.00000000
0.45019826	0.00000000	0.00000000	0.00000000	3.64315367	0.00000000
0.45020985	0.00000000	0.00000000	0.00000000	3.64315367	0.00000000
0.45022142	0.00000000	0.00000000	0.00000000	3.64315367	0.00000000
0.45023298	0.00000000	0.00000000	0.00000000	3.64315367	0.00000000
0.45024456	0.00000000	0.00000000	0.00000000	3.64315367	0.00000000
0.45025613	0.00000000	0.00000000	0.00000000	3.64315367	0.00000000
0.45026770	0.00000000	0.00000000	0.00000000	3.60038567	0.00000000
0.45027929	0.00000000	0.00000000	0.00000000	3.60038567	0.00000000
0.45029086	0.00000000	0.00000000	0.00000000	3.60038567	0.00000000
0.45030243	0.00000000	0.00000000	0.00000000	3.60038567	0.00000000
0.45031399	0.00000000	0.00000000	0.00000000	3.60038567	0.00000000
0.45032558	0.00000000	0.00000000	0.00000000	3.60038567	0.00000000
0.45033717	0.00000000	0.00000000	0.00000000	3.43168783	0.00000000
0.45034872	0.00000000	0.00000000	0.00000000	3.43168783	0.00000000
0.45036031	0.00000000	0.00000000	0.00000000	3.43168783	0.00000000
0.45037188	0.00000000	0.00000000	0.00000000	3.43168783	0.00000000
0.45038345	0.00000000	0.00000000	0.00000000	3.43168783	0.00000000
0.45039502	0.00000000	0.00000000	0.00000000	3.50913215	0.00000000
0.45040661	0.00000000	0.00000000	0.00000000	3.50913215	0.00000000
0.45041817	0.00000000	0.00000000	0.00000000	3.50913215	0.00000000
0.45042974	0.00000000	0.00000000	0.00000000	3.50913215	0.00000000
0.45044131	0.00000000	0.00000000	0.00000000	3.50913215	0.00000000
0.45045290	0.00000000	0.00000000	0.00000000	3.50913215	0.00000000
0.45046447	0.00000000	0.00000000	0.00000000	3.20824885	0.00000000
0.45047604	0.00000000	0.00000000	0.00000000	3.20824885	0.00000000
0.45048763	0.00000000	0.00000000	0.00000000	3.20824885	0.00000000
0.45049919	0.00000000	0.00000000	0.00000000	3.20824885	0.00000000
0.45051078	0.00000000	0.00000000	0.00000000	3.20824885	0.00000000
0.45052235	0.00000000	0.00000000	0.00000000	3.22709560	0.00000000
0.45053392	0.00000000	0.00000000	0.00000000	3.22709560	0.00000000
0.45054549	0.00000000	0.00000000	0.00000000	3.22709560	0.00000000
0.45055706	0.00000000	0.00000000	0.00000000	3.22709560	0.00000000
0.45056863	0.00000000	0.00000000	0.00000000	3.22709560	0.00000000
0.45058020	0.00000000	0.00000000	0.00000000	3.22709560	0.00000000
0.45059179	0.00000000	0.00000000	0.00000000	3.61496425	0.00000000
0.45060335	0.00000000	0.00000000	0.00000000	3.61496425	0.00000000
0.45061492	0.00000000	0.00000000	0.00000000	3.61496425	0.00000000
0.45062651	0.00000000	0.00000000	0.00000000	3.61496425	0.00000000
0.45063808	0.00000000	0.00000000	0.00000000	3.61496425	0.00000000
0.45064967	0.00000000	0.00000000	0.00000000	3.33677554	0.00000000
0.45066122	0.00000000	0.00000000	0.00000000	3.33677554	0.00000000
0.45067281	0.00000000	0.00000000	0.00000000	3.33677554	0.00000000
0.45068437	0.00000000	0.00000000	0.00000000	3.33677554	0.00000000
0.45069594	0.00000000	0.00000000	0.00000000	3.33677554	0.00000000
0.45070753	0.00000000	0.00000000	0.00000000	3.33677554	0.00000000
0.45071910	0.00000000	0.00000000	0.00000000	2.74288559	0.00000000
0.45073067	0.00000000	0.00000000	0.00000000	2.74288559	0.00000000
0.45074226	0.00000000	0.00000000	0.00000000	2.74288559	0.00000000
0.45075382	0.00000000	0.00000000	0.00000000	2.74288559	0.00000000
0.45076541	0.00000000	0.00000000	0.00000000	2.74288559	0.00000000
0.45077696	0.00000000	0.00000000	0.00000000	2.56633091	0.00000000
0.45078855	0.00000000	0.00000000	0.00000000	2.56633091	0.00000000
0.45080011	0.00000000	0.00000000	0.00000000	2.56633091	0.00000000
0.45081168	0.00000000	0.00000000	0.00000000	2.56633091	0.00000000
0.45082327	0.00000000	0.00000000	0.00000000	2.56633091	0.00000000
0.45083484	0.00000000	0.00000000	0.00000000	2.56633091	0.00000000
0.45084641	0.00000000	0.00000000	0.00000000	2.25317979	0.00000000
0.45085798	0.00000000	0.00000000	0.00000000	2.25317979	0.00000000
0.45086957	0.00000000	0.00000000	0.00000000	2.25317979	0.00000000
0.45088114	0.00000000	0.00000000	0.00000000	2.25317979	0.00000000
0.45089270	0.00000000	0.00000000	0.00000000	2.25317979	0.00000000
0.45090429	0.00000000	0.00000000	0.00000000	2.13601685	0.00000000
0.45091586	0.00000000	0.00000000	0.00000000	2.13601685	0.00000000
0.45092743	0.00000000	0.00000000	0.00000000	2.13601685	0.00000000
0.45093900	0.00000000	0.00000000	0.00000000	2.13601685	0.00000000
0.45095057	0.00000000	0.00000000	0.00000000	2.13601685	0.00000000
0.45096216	0.00000000	0.00000000	0.00000000	2.13601685	0.00000000
0.45097373	0.00000000	0.00000000	0.00000000	2.68132210	0.00000000
0.45098530	0.00000000	0.00000000	0.00000000	2.68132210	0.00000000
0.45099686	0.00000000	0.00000000	0.00000000	2.68132210	0.00000000
0.45100845	0.00000000	0.00000000	0.00000000	2.68132210	0.00000000
0.45102003	0.00000000	0.00000000	0.00000000	2.68132210	0.00000000
0.45103159	0.00000000	0.00000000	0.00000000	2.64272261	0.00000000
0.45104316	0.00000000	0.00000000	0.00000000	2.64272261	0.00000000
0.45105475	0.00000000	0.00000000	0.00000000	2.64272261	0.00000000
0.45106632	0.00000000	0.00000000	0.00000000	2.64272261	0.00000000
0.45107789	0.00000000	0.00000000	0.00000000	2.64272261	0.00000000
0.45108948	0.00000000	0.00000000	0.00000000	2.64272261	0.00000000
0.45110104	0.00000000	0.00000000	0.00000000	2.50630355	0.00000000
0.45111261	0.00000000	0.00000000	0.00000000	2.50630355	0.00000000
0.45112420	0.00000000	0.00000000	0.00000000	2.50630355	0.00000000
0.45113577	0.00000000	0.00000000	0.00000000	2.50630355	0.00000000
0.45114736	0.00000000	0.00000000	0.00000000	2.50630355	0.00000000
0.45115890	0.00000000	0.00000000	0.00000000	2.65998840	0.00000000
0.45117050	0.00000000	0.00000000	0.00000000	2.65998840	0.00000000
0.45118207	0.00000000	0.00000000	0.00000000	2.65998840	0.00000000
0.45119364	0.00000000	0.00000000	0.00000000	2.65998840	0.00000000
0.45120521	0.00000000	0.00000000	0.00000000	2.65998840	0.00000000
0.45121678	0.00000000	0.00000000	0.00000000	2.65998840	0.00000000
0.45122835	0.00000000	0.00000000	0.00000000	2.15580773	0.00000000
0.45123994	0.00000000	0.00000000	0.00000000	2.15580773	0.00000000
0.45125151	0.00000000	0.00000000	0.00000000	2.15580773	0.00000000
0.45126308	0.00000000	0.00000000	0.00000000	2.15580773	0.00000000
0.45127465	0.00000000	0.00000000	0.00000000	2.15580773	0.00000000
0.45128622	0.00000000	0.00000000	0.00000000	2.34480405	0.00000000
0.45129780	0.00000000	0.00000000	0.00000000	2.34480405	0.00000000
0.45130936	0.00000000	0.00000000	0.00000000	2.34480405	0.00000000
0.45132095	0.00000000	0.00000000	0.00000000	2.34480405	0.00000000
0.45133252	0.00000000	0.00000000	0.00000000	2.34480405	0.00000000
0.45134409	0.00000000	0.00000000	0.00000000	2.34480405	0.00000000
0.45135568	0.00000000	0.00000000	0.00000000	2.14151359	0.00000000
0.45136725	0.00000000	0.00000000	0.00000000	2.14151359	0.00000000
0.45137882	0.00000000	0.00000000	0.00000000	2.14151359	0.00000000
0.45139039	0.00000000	0.00000000	0.00000000	2.14151359	0.00000000
0.45140198	0.00000000	0.00000000	0.00000000	2.14151359	0.00000000
0.45141355	0.00000000	0.00000000	0.00000000	2.14151359	0.00000000
0.45142511	0.00000000	0.00000000	0.00000000	2.44451809	0.00000000
0.45143668	0.00000000	0.00000000	0.00000000	2.44451809	0.00000000
0.45144827	0.00000000	0.00000000	0.00000000	2.44451809	0.00000000
0.45145984	0.00000000	0.00000000	0.00000000	2.44451809	0.00000000
0.45147141	0.00000000	0.00000000	0.00000000	2.44451809	0.00000000
0.45148297	0.00000000	0.00000000	0.00000000	2.79133749	0.00000000
0.45149456	0.00000000	0.00000000	0.00000000	2.79133749	0.00000000
0.45150613	0.00000000	0.00000000	0.00000000	2.79133749	0.00000000
0.45151770	0.00000000	0.00000000	0.00000000	2.79133749	0.00000000
0.45152929	0.00000000	0.00000000	0.00000000	2.79133749	0.00000000
0.45154085	0.00000000	0.00000000	0.00000000	2.79133749	0.00000000
0.45155242	0.00000000	0.00000000	0.00000000	2.88033843	0.00000000
0.45156401	0.00000000	0.00000000	0.00000000	2.88033843	0.00000000
0.45157558	0.00000000	0.00000000	0.00000000	2.88033843	0.00000000
0.45158715	0.00000000	0.00000000	0.00000000	2.88033843	0.00000000
0.45159871	0.00000000	0.00000000	0.00000000	2.88033843	0.00000000
0.45161030	0.00000000	0.00000000	0.00000000	2.80699110	0.00000000
0.45162187	0.00000000	0.00000000	0.00000000	2.80699110	0.00000000
0.45163344	0.00000000	0.00000000	0.00000000	2.80699110	0.00000000
0.45164503	0.00000000	0.00000000	0.00000000	2.80699110	0.00000000
0.45165660	0.00000000	0.00000000	0.00000000	2.80699110	0.00000000
0.45166816	0.00000000	0.00000000	0.00000000	2.80699110	0.00000000
0.45167975	0.00000000	0.00000000	0.00000000	3.11908364	0.00000000
0.45169132	0.00000000	0.00000000	0.00000000	3.11908364	0.00000000
0.45170289	0.00000000	0.00000000	0.00000000	3.11908364	0.00000000
0.45171448	0.00000000	0.00000000	0.00000000	3.11908364	0.00000000
0.45172605	0.00000000	0.00000000	0.00000000	3.11908364	0.00000000
0.45173762	0.00000000	0.00000000	0.00000000	2.73623538	0.00000000
0.45174921	0.00000000	0.00000000	0.00000000	2.73623538	0.00000000
0.45176076	0.00000000	0.00000000	0.00000000	2.73623538	0.00000000
0.45177235	0.00000000	0.00000000	0.00000000	2.73623538	0.00000000
0.45178391	0.00000000	0.00000000	0.00000000	2.73623538	0.00000000
0.45179548	0.00000000	0.00000000	0.00000000	2.73623538	0.00000000
0.45180705	0.00000000	0.00000000	0.00000000	2.86614156	0.00000000
0.45181864	0.00000000	0.00000000	0.00000000	2.86614156	0.00000000
0.45183021	0.00000000	0.00000000	0.00000000	2.86614156	0.00000000
0.45184177	0.00000000	0.00000000	0.00000000	2.86614156	0.00000000
0.45185336	0.00000000	0.00000000	0.00000000	2.86614156	0.00000000
0.45186493	0.00000000	0.00000000	0.00000000	2.50624728	0.00000000
0.45187650	0.00000000	0.00000000	0.00000000	2.50624728	0.00000000
0.45188809	0.00000000	0.00000000	0.00000000	2.50624728	0.00000000
0.45189965	0.00000000	0.00000000	0.00000000	2.50624728	0.00000000
0.45191123	0.00000000	0.00000000	0.00000000	2.50624728	0.00000000
0.45192279	0.00000000	0.00000000	0.00000000	2.50624728	0.00000000
0.45193438	0.00000000	0.00000000	0.00000000	2.67832637	0.00000000
0.45194595	0.00000000	0.00000000	0.00000000	2.67832637	0.00000000
0.45195752	0.00000000	0.00000000	0.00000000	2.67832637	0.00000000
0.45196909	0.00000000	0.00000000	0.00000000	2.67832637	0.00000000
0.45198068	0.00000000	0.00000000	0.00000000	2.67832637	0.00000000
0.45199225	0.00000000	0.00000000	0.00000000	2.85112619	0.00000000
0.45200382	0.00000000	0.00000000	0.00000000	2.85112619	0.00000000
0.45201539	0.00000000	0.00000000	0.00000000	2.85112619	0.00000000
0.45202696	0.00000000	0.00000000	0.00000000	2.85112619	0.00000000
0.45203855	0.00000000	0.00000000	0.00000000	2.85112619	0.00000000
0.45205012	0.00000000	0.00000000	0.00000000	2.85112619	0.00000000
0.45206169	0.00000000	0.00000000	0.00000000	2.62038350	0.00000000
0.45207325	0.00000000	0.00000000	0.00000000	2.62038350	0.00000000
0.45208484	0.00000000	0.00000000	0.00000000	2.62038350	0.00000000
0.45209641	0.00000000	0.00000000	0.00000000	2.62038350	0.00000000
0.45210798	0.00000000	0.00000000	0.00000000	2.62038350	0.00000000
0.45211957	0.00000000	0.00000000	0.00000000	3.43453646	0.00000000
0.45213113	0.00000000	0.00000000	0.00000000	3.43453646	0.00000000
0.45214270	0.00000000	0.00000000	0.00000000	3.43453646	0.00000000
0.45215429	0.00000000	0.00000000	0.00000000	3.43453646	0.00000000
0.45216586	0.00000000	0.00000000	0.00000000	3.43453646	0.00000000
0.45217742	0.00000000	0.00000000	0.00000000	3.43453646	0.00000000
0.45218899	0.00000000	0.00000000	0.00000000	2.82946610	0.00000000
0.45220059	0.00000000	0.00000000	0.00000000	2.82946610	0.00000000
0.45221215	0.00000000	0.00000000	0.00000000	2.82946610	0.00000000
0.45222372	0.00000000	0.00000000	0.00000000	2.82946610	0.00000000
0.45223531	0.00000000	0.00000000	0.00000000	2.82946610	0.00000000
0.45224688	0.00000000	0.00000000	0.00000000	2.62111354	0.00000000
0.45225845	0.00000000	0.00000000	0.00000000	2.62111354	0.00000000
0.45227001	0.00000000	0.00000000	0.00000000	2.62111354	0.00000000
0.45228160	0.00000000	0.00000000	0.00000000	2.62111354	0.00000000
0.45229317	0.00000000	0.00000000	0.00000000	2.62111354	0.00000000
0.45230474	0.00000000	0.00000000	0.00000000	2.62111354	0.00000000
0.45231631	0.00000000	0.00000000	0.00000000	4.31486893	0.00000000
0.45232790	0.00000000	0.00000000	0.00000000	4.31486893	0.00000000
0.45233946	0.00000000	0.00000000	0.00000000	4.31486893	0.00000000
0.45235103	0.00000000	0.00000000	0.00000000	4.31486893	0.00000000
0.45236262	0.00000000	0.00000000	0.00000000	4.31486893	0.00000000
0.45237419	0.00000000	0.00000000	0.00000000	3.23217130	0.00000000
0.45238576	0.00000000	0.00000000	0.00000000	3.23217130	0.00000000
0.45239733	0.00000000	0.00000000	0.00000000	3.23217130	0.00000000
0.45240892	0.00000000	0.00000000	0.00000000	3.23217130	0.00000000
0.45242048	0.00000000	0.00000000	0.00000000	3.23217130	0.00000000
0.45243205	0.00000000	0.00000000	0.00000000	3.23217130	0.00000000
0.45244364	0.00000000	0.00000000	0.00000000	4.56616116	0.00000000
0.45245521	0.00000000	0.00000000	0.00000000	4.56616116	0.00000000
0.45246680	0.00000000	0.00000000	0.00000000	4.56616116	0.00000000
0.45247836	0.00000000	0.00000000	0.00000000	4.56616116	0.00000000
0.45248993	0.00000000	0.00000000	0.00000000	4.56616116	0.00000000
0.45250150	0.00000000	0.00000000	0.00000000	3.73203993	0.00000000
0.45251309	0.00000000	0.00000000	0.00000000	3.73203993	0.00000000
0.45252465	0.00000000	0.00000000	0.00000000	3.73203993	0.00000000
0.45253622	0.00000000	0.00000000	0.00000000	3.73203993	0.00000000
0.45254781	0.00000000	0.00000000	0.00000000	3.73203993	0.00000000
0.45255938	0.00000000	0.00000000	0.00000000	3.73203993	0.00000000
0.45257094	0.00000000	0.00000000	0.00000000	3.83408403	0.00000000
0.45258251	0.00000000	0.00000000	0.00000000	3.83408403	0.00000000
0.45259410	0.00000000	0.00000000	0.00000000	3.83408403	0.00000000
0.45260569	0.00000000	0.00000000	0.00000000	3.83408403	0.00000000
0.45261724	0.00000000	0.00000000	0.00000000	3.83408403	0.00000000
0.45262883	0.00000000	0.00000000	0.00000000	3.83408403	0.00000000
0.45264040	0.00000000	0.00000000	0.00000000	3.75062084	0.00000000
0.45265196	0.00000000	0.00000000	0.00000000	3.75062084	0.00000000
0.45266353	0.00000000	0.00000000	0.00000000	3.75062084	0.00000000
0.45267512	0.00000000	0.00000000	0.00000000	3.75062084	0.00000000
0.45268669	0.00000000	0.00000000	0.00000000	3.75062084	0.00000000
0.45269826	0.00000000	0.00000000	0.00000000	3.17734146	0.00000000
0.45270983	0.00000000	0.00000000	0.00000000	3.17734146	0.00000000
0.45272142	0.00000000	0.00000000	0.00000000	3.17734146	0.00000000
0.45273299	0.00000000	0.00000000	0.00000000	3.17734146	0.00000000
0.45274455	0.00000000	0.00000000	0.00000000	3.17734146	0.00000000
0.45275612	0.00000000	0.00000000	0.00000000	3.17734146	0.00000000
0.45276771	0.00000000	0.00000000	0.00000000	4.23024130	0.00000000
0.45277928	0.00000000	0.00000000	0.00000000	4.23024130	0.00000000
0.45279085	0.00000000	0.00000000	0.00000000	4.23024130	0.00000000
0.45280244	0.00000000	0.00000000	0.00000000	4.23024130	0.00000000
0.45281401	0.00000000	0.00000000	0.00000000	4.23024130	0.00000000
0.45282558	0.00000000	0.00000000	0.00000000	3.86196089	0.00000000
0.45283714	0.00000000	0.00000000	0.00000000	3.86196089	0.00000000
0.45284872	0.00000000	0.00000000	0.00000000	3.86196089	0.00000000
0.45286029	0.00000000	0.00000000	0.00000000	3.86196089	0.00000000
0.45287188	0.00000000	0.00000000	0.00000000	3.86196089	0.00000000
0.45288345	0.00000000	0.00000000	0.00000000	3.86196089	0.00000000
0.45289502	0.00000000	0.00000000	0.00000000	3.06441498	0.00000000
0.45290659	0.00000000	0.00000000	0.00000000	3.06441498	0.00000000
0.45291818	0.00000000	0.00000000	0.00000000	3.06441498	0.00000000
0.45292975	0.00000000	0.00000000	0.00000000	3.06441498	0.00000000
0.45294131	0.00000000	0.00000000	0.00000000	3.06441498	0.00000000
0.45295288	0.00000000	0.00000000	0.00000000	3.06441498	0.00000000
0.45296447	0.00000000	0.00000000	0.00000000	3.65499234	0.00000000
0.45297604	0.00000000	0.00000000	0.00000000	3.65499234	0.00000000
0.45298761	0.00000000	0.00000000	0.00000000	3.65499234	0.00000000
0.45299918	0.00000000	0.00000000	0.00000000	3.65499234	0.00000000
0.45301077	0.00000000	0.00000000	0.00000000	3.65499234	0.00000000
0.45302234	0.00000000	0.00000000	0.00000000	3.65499234	0.00000000
0.45303390	0.00000000	0.00000000	0.00000000	4.71700478	0.00000000
0.45304549	0.00000000	0.00000000	0.00000000	4.71700478	0.00000000
0.45305706	0.00000000	0.00000000	0.00000000	4.71700478	0.00000000
0.45306863	0.00000000	0.00000000	0.00000000	4.71700478	0.00000000
0.45308020	0.00000000	0.00000000	0.00000000	4.71700478	0.00000000
0.45309179	0.00000000	0.00000000	0.00000000	4.03765869	0.00000000
0.45310336	0.00000000	0.00000000	0.00000000	4.03765869	0.00000000
0.45311493	0.00000000	0.00000000	0.00000000	4.03765869	0.00000000
0.45312649	0.00000000	0.00000000	0.00000000	4.03765869	0.00000000
0.45313808	0.00000000	0.00000000	0.00000000	4.03765869	0.00000000
0.45314965	0.00000000	0.00000000	0.00000000	4.03765869	0.00000000
0.45316122	0.00000000	0.00000000	0.00000000	4.77956676	0.00000000
0.45317281	0.00000000	0.00000000	0.00000000	4.77956676	0.00000000
0.45318438	0.00000000	0.00000000	0.00000000	4.77956676	0.00000000
0.45319594	0.00000000	0.00000000	0.00000000	4.77956676	0.00000000
0.45320753	0.00000000	0.00000000	0.00000000	4.77956676	0.00000000
0.45321910	0.00000000	0.00000000	0.00000000	4.42588377	0.00000000
0.45323067	0.00000000	0.00000000	0.00000000	4.42588377	0.00000000
0.45324223	0.00000000	0.00000000	0.00000000	4.42588377	0.00000000
0.45325383	0.00000000	0.00000000	0.00000000	4.42588377	0.00000000
0.45326539	0.00000000	0.00000000	0.00000000	4.42588377	0.00000000
0.45327696	0.00000000	0.00000000	0.00000000	4.42588377	0.00000000
0.45328853	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45330012	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45331169	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45332326	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45333485	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45334641	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45335798	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45336955	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45338114	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45339270	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45340427	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45341586	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45342743	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45343900	0.00000000	0.00000000	0.00000000	3.09439564	0.00000000
0.45345059	0.00000000	0.00000000	0.00000000	3.19462872	0.00000000
0.45346215	0.00000000	0.00000000	0.00000000	3.19462872	0.00000000
0.45347375	0.00000000	0.00000000	0.00000000	3.19462872	0.00000000
0.45348529	0.00000000	0.00000000	0.00000000	3.19462872	0.00000000
0.45349688	0.00000000	0.00000000	0.00000000	3.19462872	0.00000000
0.45350845	0.00000000	0.00000000	0.00000000	3.53038311	0.00000000
0.45352002	0.00000000	0.00000000	0.00000000	3.53038311	0.00000000
0.45353161	0.00000000	0.00000000	0.00000000	3.53038311	0.00000000
0.45354317	0.00000000	0.00000000	0.00000000	3.53038311	0.00000000
0.45355474	0.00000000	0.00000000	0.00000000	3.53038311	0.00000000
0.45356631	0.00000000	0.00000000	0.00000000	3.53038311	0.00000000
0.45357790	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45358947	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45360104	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45361261	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45362420	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45363576	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45364733	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45365890	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45367049	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45368206	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45369363	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45370522	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45371679	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45372836	0.00000000	0.00000000	0.00000000	3.48454118	0.00000000
0.45373992	0.00000000	0.00000000	0.00000000	0.45737886	0.00000000
0.45375320	0.00000000	0.00000000	0.00000000	0.45737886	0.00000000
0.45376308	0.00000000	0.00000000	0.00000000	0.45737886	0.00000000
0.45377465	0.00000000	0.00000000	0.00000000	0.45737886	0.00000000
0.45378622	0.00000000	0.00000000	0.00000000	0.45737886	0.00000000
0.45379781	0.00000000	0.00000000	0.00000000	0.45737886	0.00000000
0.45380940	0.00000000	0.00000000	0.00000000	2.47033596	0.00000000
0.45382094	0.00000000	0.00000000	0.00000000	2.47033596	0.00000000
0.45383253	0.00000000	0.00000000	0.00000000	2.47033596	0.00000000
0.45384410	0.00000000	0.00000000	0.00000000	2.47033596	0.00000000
0.45385567	0.00000000	0.00000000	0.00000000	2.47033596	0.00000000
0.45386724	0.00000000	0.00000000	0.00000000	2.47033596	0.00000000
0.45387883	0.00000000	0.00000000	0.00000000	2.50548458	0.00000000
0.45389039	0.00000000	0.00000000	0.00000000	2.50548458	0.00000000
0.45390196	0.00000000	0.00000000	0.00000000	2.50548458	0.00000000
0.45391355	0.00000000	0.00000000	0.00000000	2.50548458	0.00000000
0.45392512	0.00000000	0.00000000	0.00000000	2.50548458	0.00000000
0.45393669	0.00000000	0.00000000	0.00000000	4.56134510	0.00000000
0.45394825	0.00000000	0.00000000	0.00000000	4.56134510	0.00000000
0.45395984	0.00000000	0.00000000	0.00000000	4.56134510	0.00000000
0.45397142	0.00000000	0.00000000	0.00000000	4.56134510	0.00000000
0.45398298	0.00000000	0.00000000	0.00000000	4.56134510	0.00000000
0.45399455	0.00000000	0.00000000	0.00000000	4.56134510	0.00000000
0.45400612	0.00000000	0.00000000	0.00000000	3.79964018	0.00000000
0.45401771	0.00000000	0.00000000	0.00000000	3.79964018	0.00000000
0.45402928	0.00000000	0.00000000	0.00000000	3.79964018	0.00000000
0.45404085	0.00000000	0.00000000	0.00000000	3.79964018	0.00000000
0.45405244	0.00000000	0.00000000	0.00000000	3.79964018	0.00000000
0.45406401	0.00000000	0.00000000	0.00000000	3.02404499	0.00000000
0.45407557	0.00000000	0.00000000	0.00000000	3.02404499	0.00000000
0.45408714	0.00000000	0.00000000	0.00000000	3.02404499	0.00000000
0.45409873	0.00000000	0.00000000	0.00000000	3.02404499	0.00000000
0.45411030	0.00000000	0.00000000	0.00000000	3.02404499	0.00000000
0.45412187	0.00000000	0.00000000	0.00000000	3.02404499	0.00000000
0.45413344	0.00000000	0.00000000	0.00000000	2.93934536	0.00000000
0.45414503	0.00000000	0.00000000	0.00000000	2.93934536	0.00000000
0.45415660	0.00000000	0.00000000	0.00000000	2.93934536	0.00000000
0.45416816	0.00000000	0.00000000	0.00000000	2.93934536	0.00000000
0.45417973	0.00000000	0.00000000	0.00000000	2.93934536	0.00000000
0.45419132	0.00000000	0.00000000	0.00000000	3.33227110	0.00000000
0.45420289	0.00000000	0.00000000	0.00000000	3.33227110	0.00000000
0.45421446	0.00000000	0.00000000	0.00000000	3.33227110	0.00000000
0.45422605	0.00000000	0.00000000	0.00000000	3.33227110	0.00000000
0.45423761	0.00000000	0.00000000	0.00000000	3.33227110	0.00000000
0.45424918	0.00000000	0.00000000	0.00000000	3.33227110	0.00000000
0.45426077	0.00000000	0.00000000	0.00000000	3.52329540	0.00000000
0.45427234	0.00000000	0.00000000	0.00000000	3.52329540	0.00000000
0.45428390	0.00000000	0.00000000	0.00000000	3.52329540	0.00000000
0.45429549	0.00000000	0.00000000	0.00000000	3.52329540	0.00000000
0.45430706	0.00000000	0.00000000	0.00000000	3.52329540	0.00000000
0.45431863	0.00000000	0.00000000	0.00000000	2.71022153	0.00000000
0.45433019	0.00000000	0.00000000	0.00000000	2.71022153	0.00000000
0.45434178	0.00000000	0.00000000	0.00000000	2.71022153	0.00000000
0.45435335	0.00000000	0.00000000	0.00000000	2.71022153	0.00000000
0.45436492	0.00000000	0.00000000	0.00000000	2.71022153	0.00000000
0.45437651	0.00000000	0.00000000	0.00000000	2.71022153	0.00000000
0.45438808	0.00000000	0.00000000	0.00000000	2.65679550	0.00000000
0.45439964	0.00000000	0.00000000	0.00000000	2.65679550	0.00000000
0.45441123	0.00000000	0.00000000	0.00000000	2.65679550	0.00000000
0.45442280	0.00000000	0.00000000	0.00000000	2.65679550	0.00000000
0.45443437	0.00000000	0.00000000	0.00000000	2.65679550	0.00000000
0.45444596	0.00000000	0.00000000	0.00000000	3.10370421	0.00000000
0.45445752	0.00000000	0.00000000	0.00000000	3.10370421	0.00000000
0.45446909	0.00000000	0.00000000	0.00000000	3.10370421	0.00000000
0.45448066	0.00000000	0.00000000	0.00000000	3.10370421	0.00000000
0.45449225	0.00000000	0.00000000	0.00000000	3.10370421	0.00000000
0.45450382	0.00000000	0.00000000	0.00000000	3.10370421	0.00000000
0.45451539	0.00000000	0.00000000	0.00000000	2.76661968	0.00000000
0.45452696	0.00000000	0.00000000	0.00000000	2.76661968	0.00000000
0.45453855	0.00000000	0.00000000	0.00000000	2.76661968	0.00000000
