Day fraction since midnight on 10/27/2019	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.52435063	0.09080722	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.20334721
0.52436220	0.09078398	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.20334721
0.52437376	0.09085239	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.20334721
0.52438534	0.09086121	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.20334721
0.52439693	0.09086686	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65399551
0.52440850	0.09088346	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65399551
0.52442007	0.09087132	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65399551
0.52443164	0.09084456	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65399551
0.52444323	0.09088672	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65399551
0.52445479	0.09088721	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.03436565
0.52446639	0.09090725	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.03436565
0.52447793	0.09088331	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.03436565
0.52448953	0.09085005	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.03436565
0.52450110	0.09090227	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.03436565
0.52451266	0.09087268	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.81662464
0.52452423	0.09089984	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.81662464
0.52453582	0.09088618	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.81662464
0.52454739	0.09084775	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.81662464
0.52455896	0.09086352	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.81662464
0.52457053	0.09087101	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.16999054
0.52458210	0.09090146	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.16999054
0.52459369	0.09087206	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.16999054
0.52460526	0.09087709	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.16999054
0.52461682	0.09092560	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.16999054
0.52462839	0.09091242	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.01481819
0.52463998	0.09098081	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.01481819
0.52465155	0.09089991	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.01481819
0.52466315	0.09096815	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.01481819
0.52467469	0.09097455	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.01481819
0.52468628	0.09095432	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.20961285
0.52469785	0.09094242	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.20961285
0.52470942	0.09093048	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.20961285
0.52472100	0.09092178	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.20961285
0.52473259	0.09093687	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.20961285
0.52474414	0.09097874	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65446281
0.52475573	0.09099355	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65446281
0.52476730	0.09093651	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65446281
0.52477887	0.09096190	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65446281
0.52479044	0.09096151	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.65446281
0.52480200	0.09102236	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.40165424
0.52481359	0.09097070	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.40165424
0.52482516	0.09097624	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.40165424
0.52483673	0.09101754	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.40165424
0.52484832	0.09095425	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.40165424
0.52485989	0.09102514	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.39535332
0.52487145	0.09099182	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.39535332
0.52488304	0.09095591	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.39535332
0.52489461	0.09100664	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.39535332
0.52490618	0.09101694	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.39535332
0.52491775	0.09099897	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.61808395
0.52492934	0.09103842	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.61808395
0.52494090	0.09106321	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.61808395
0.52495247	0.09099691	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.61808395
0.52496404	0.09104709	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.61808395
0.52497563	0.09107675	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.61808395
0.52498720	0.09106296	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.25381184
0.52499880	0.09109323	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.25381184
0.52501034	0.09105510	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.25381184
0.52502191	0.09104914	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.25381184
0.52503350	0.09107480	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.25381184
0.52504507	0.09110352	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.18729115
0.52505664	0.09104013	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.18729115
0.52506823	0.09111904	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.18729115
0.52507979	0.09111206	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.18729115
0.52509136	0.09109413	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.18729115
0.52510293	0.09113128	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.03400326
0.52511452	0.09107054	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.03400326
0.52512609	0.09113422	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.03400326
0.52513766	0.09111051	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.03400326
0.52514923	0.09112089	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	9.03400326
0.52516082	0.09115615	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.30007839
0.52517239	0.09112357	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.30007839
0.52518398	0.09115931	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.30007839
0.52519552	0.09115667	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.30007839
0.52520711	0.09112580	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.30007839
0.52521868	0.09117100	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.98934555
0.52523025	0.09115227	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.98934555
0.52524182	0.09111942	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.98934555
0.52525341	0.09112795	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.98934555
0.52526498	0.09111421	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.98934555
0.52527655	0.09118813	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.36308098
0.52528812	0.09118489	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.36308098
0.52529969	-0.13784575	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.36308098
0.52531126	-0.18220466	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.36308098
0.52532285	0.17066969	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.36308098
0.52533443	0.31410295	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.17638302
0.52534600	0.30771878	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.17638302
0.52535757	0.31140852	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.17638302
0.52536914	0.29509541	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.17638302
0.52538071	0.30568728	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.17638302
0.52539228	0.26861727	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.46724701
0.52540387	0.09186602	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.46724701
0.52541544	0.09131903	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.46724701
0.52542701	0.09206456	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.46724701
0.52543858	0.09110561	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	10.46724701
0.52545017	0.09018411	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.01537609
0.52546174	0.09031773	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.01537609
0.52547331	0.09724447	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.01537609
0.52548488	0.10862581	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.01537609
0.52549645	0.12234482	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	8.01537609
0.52550804	0.12833725	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.07936811
0.52551961	0.13186257	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.07936811
0.52553118	0.13953112	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.07936811
0.52554275	0.14022985	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.07936811
0.52555432	0.14017421	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.07936811
0.52556591	0.13976228	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.43944597
0.52557748	0.13982874	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.43944597
0.52558905	0.14047718	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.43944597
0.52560062	0.14097650	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.43944597
0.52561219	0.14557809	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.43944597
0.52562376	0.14432855	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.40445709
0.52563535	0.14251047	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.40445709
0.52564692	0.14496058	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.40445709
0.52565849	0.14347184	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.40445709
0.52567006	0.14370814	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	7.40445709
0.52568163	0.14360331	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.56140709
0.52569322	0.14362425	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.56140709
0.52570479	0.14230439	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.56140709
0.52571636	0.14278902	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.56140709
0.52572793	0.14270893	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.56140709
0.52573950	0.14313304	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.74433136
0.52575110	0.14265193	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.74433136
0.52576266	0.14328685	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.74433136
0.52577423	0.14284405	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.74433136
0.52578580	0.14202125	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.74433136
0.52579740	0.14205845	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.11936760
0.52580896	0.14150457	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.11936760
0.52582054	0.14204074	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.11936760
0.52583211	0.14237840	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.11936760
0.52584368	0.14260370	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	5.11936760
0.52585524	0.14576161	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.28719044
0.52586683	0.14509377	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.28719044
0.52587841	0.14605168	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.28719044
0.52588997	0.14605863	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.28719044
0.52590154	0.14616406	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.28719044
0.52591311	0.14656851	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.88613391
0.52592470	0.14628008	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.88613391
0.52593627	0.14655167	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.88613391
0.52594784	0.14561468	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.88613391
0.52595943	0.14522058	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.88613391
0.52597100	0.14540622	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.35683250
0.52598257	0.14528507	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.35683250
0.52599413	0.14531586	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.35683250
0.52600571	0.14575280	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.35683250
0.52601730	0.14546077	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.35683250
0.52602887	0.14561176	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.00692558
0.52604046	0.14567092	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.00692558
0.52605200	0.14579269	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.00692558
0.52606359	0.14648631	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.00692558
0.52607516	0.14610423	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.00692558
0.52608673	0.14529474	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.79560328
0.52609831	0.14511940	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.79560328
0.52610988	0.14571430	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.79560328
0.52612144	0.14606604	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.79560328
0.52613304	0.14587526	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.79560328
0.52614461	0.14541213	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.12755418
0.52615618	0.14582922	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.12755418
0.52616774	0.14670408	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.12755418
0.52617932	0.14809930	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.12755418
0.52619091	0.14881454	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.12755418
0.52620247	0.14681095	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.91329885
0.52621404	0.14633547	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.91329885
0.52622561	0.14531150	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.91329885
0.52623720	0.14600711	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.91329885
0.52624877	0.14799751	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.91329885
0.52626034	0.14597459	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.87522101
0.52627191	0.14412554	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.87522101
0.52628350	0.14381066	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.87522101
0.52629507	0.14384708	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.87522101
0.52630663	0.14432189	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.87522101
0.52631820	0.14459231	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17605996
0.52632979	0.14719345	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17605996
0.52634136	0.14827892	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17605996
0.52635293	0.14817691	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17605996
0.52636450	0.14713161	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17605996
0.52637610	0.14829423	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.04023814
0.52638765	0.14771371	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.04023814
0.52639924	0.14740749	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.04023814
0.52641081	0.14737090	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.04023814
0.52642238	0.15046254	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.04023814
0.52643397	0.14956154	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.78012168
0.52644552	0.15058014	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.78012168
0.52645711	0.14983079	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.78012168
0.52646868	0.14929387	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.78012168
0.52648025	0.14997418	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.78012168
0.52649182	0.14966571	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.89863086
0.52650339	0.14988074	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.89863086
0.52651498	0.15017842	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.89863086
0.52652655	0.14933665	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.89863086
0.52653811	0.14891015	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.89863086
0.52654969	0.14841744	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62099433
0.52656126	0.15004304	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62099433
0.52657284	0.15344469	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62099433
0.52658441	0.15422612	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62099433
0.52659598	0.15504971	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.62099433
0.52660757	0.15407434	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.68710959
0.52661914	0.15518241	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.68710959
0.52663071	0.15750267	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.68710959
0.52664228	-0.04213436	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.68710959
0.52665385	-0.25532341	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.68710959
0.52666544	-0.26176217	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.23764896
0.52667701	0.05920185	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.23764896
0.52668858	0.08192524	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.23764896
0.52670015	0.02332391	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.23764896
0.52671172	0.05860275	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.23764896
0.52672331	0.06451131	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.73470140
0.52673488	0.09382045	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.73470140
0.52674645	0.01942135	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.73470140
0.52675802	0.11024182	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.73470140
0.52676961	0.11470960	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.73470140
0.52678118	0.10707534	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.09383225
0.52679275	0.10566491	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.09383225
0.52680432	0.10874924	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.09383225
0.52681591	0.11057031	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.09383225
0.52682747	0.10926257	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.09383225
0.52683904	0.08600183	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.94725776
0.52685062	0.09898937	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.94725776
0.52686219	0.06335957	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.94725776
0.52687376	0.05318237	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.94725776
0.52688535	0.05937229	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.94725776
0.52689694	0.05195280	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.63739848
0.52690851	0.05841352	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.63739848
0.52692006	0.05505111	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.63739848
0.52693163	0.03413306	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.63739848
0.52694321	0.05355818	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.63739848
0.52695480	0.04931673	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17536521
0.52696636	0.03889472	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17536521
0.52697793	0.03714903	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17536521
0.52698950	0.04209824	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17536521
0.52700109	0.04574952	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17536521
0.52701266	0.06314684	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.31287503
0.52702423	0.03424400	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.31287503
0.52703580	0.03912347	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.31287503
0.52704737	0.01202964	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.31287503
0.52705896	0.00327392	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.31287503
0.52707053	0.01922782	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.92898166
0.52708210	0.03390591	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.92898166
0.52709367	0.03973012	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.92898166
0.52710526	0.02569458	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.92898166
0.52711684	0.02053093	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.92898166
0.52712840	0.03894522	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.82402873
0.52713997	0.05085450	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.82402873
0.52715154	0.06612198	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.82402873
0.52716313	0.05986791	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.82402873
0.52717470	0.04473286	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.82402873
0.52718627	0.04881243	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81366336
0.52719786	0.05440697	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81366336
0.52720942	0.05804798	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81366336
0.52722100	0.08785974	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81366336
0.52723257	0.07896786	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.81366336
0.52724416	0.08543382	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17509913
0.52725572	0.08521555	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17509913
0.52726729	0.08298759	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17509913
0.52727886	0.08136361	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17509913
0.52729043	0.08076327	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.17509913
0.52730202	0.08623857	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.21127057
0.52731359	0.08324806	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.21127057
0.52732516	0.08018038	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.21127057
0.52733673	0.07602011	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.21127057
0.52734830	0.07137500	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.21127057
0.52735989	0.06431730	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.50109768
0.52737145	0.05740744	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.50109768
0.52738302	0.05602660	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.50109768
0.52739461	0.06117104	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.50109768
0.52740618	0.06886750	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.50109768
0.52741775	0.06920790	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.53874612
0.52742932	0.07798702	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.53874612
0.52744090	0.09084564	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.53874612
0.52745246	0.08847670	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.53874612
0.52746403	0.08826348	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	2.53874612
0.52747562	0.08217373	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.29248381
0.52748719	0.08114763	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.29248381
0.52749876	0.08045137	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.29248381
0.52751035	0.08429442	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.29248381
0.52752191	0.07842650	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.29248381
0.52753348	0.08442628	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.29248381
0.52754505	0.09229553	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.59754014
0.52755665	0.08464068	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.59754014
0.52756821	0.08317421	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.59754014
0.52757978	0.08433261	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.59754014
0.52759135	0.09336847	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	3.59754014
0.52760294	0.08878536	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.56015587
0.52761452	0.08605440	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.56015587
0.52762608	0.09036971	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.56015587
0.52763765	0.08971731	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.56015587
0.52764922	0.08672862	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	4.56015587
0.52766081	0.08223186	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.02461195
0.52767238	0.07991020	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.02461195
0.52768395	0.07746480	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	6.02461195
