PACl mL/s	Turbidity	Fluoride Voltage	Fluoride Conc
0.001317	1.2662313	0.19355145	0.03964938309
0.001317	1.2662313	0.19416243	0.03842534562
0.001317	1.2662313	0.19440381	0.03795224393
0.001317	1.40319443	0.19341715	0.03992362441
0.001317	1.40319443	0.19534619	0.03616029382
0.001317	1.40319443	0.19344576	0.03986504408
0.001317	1.40319443	0.19345222	0.03985182882
0.001317	1.40319443	0.19403449	0.0386784931
0.001317	1.3729229	0.19352464	0.03970397835
0.001317	1.3729229	0.19390768	0.03893105039
0.001317	1.3729229	0.19382408	0.03909845109
0.001317	1.3729229	0.19501774	0.03677503135
0.001317	1.3729229	0.19370987	0.03932830928
0.001317	1.46574998	0.19533698	0.0361773907
0.001317	1.46574998	0.19449303	0.03777885214
0.001317	1.46574998	0.19534104	0.03616985297
0.001317	1.46574998	0.19460675	0.03755899446
0.001317	1.46574998	0.19502421	0.03676282156
0.001317	1.66992593	0.19366248	0.03942408228
0.001317	1.66992593	0.19495296	0.03689750396
0.001317	1.66992593	0.19427674	0.03820056882
0.001317	1.66992593	0.19446585	0.03783159018
0.001317	1.66992593	0.1951741	0.03648109041
0.001317	1.67547166	0.19364992	0.03944950453
0.001317	1.67547166	0.19396555	0.03881559144
0.001317	1.67547166	0.19417161	0.03840724552
0.001317	1.67547166	0.19309883	0.04058123559
0.001317	1.67547166	0.19340621	0.03994604732
0.001317	1.86835873	0.19363284	0.03948410186
0.001317	1.86835873	0.19505371	0.03670720233
0.001317	1.86835873	0.19330522	0.04015363474
0.001317	1.86835873	0.19354032	0.03967203884
0.001317	1.86835873	0.19410715	0.03853452104
0.001317	2.23348236	0.1931441	0.04048705658
0.001317	2.23348236	0.193454	0.03984818824
0.001317	2.23348236	0.19355057	0.03965117391
0.001317	2.23348236	0.19374067	0.03926618869
0.001317	2.23348236	0.19431163	0.03813222413
0.001317	1.9256655	0.19350198	0.03975018126
0.001317	1.9256655	0.19369951	0.03934922647
0.001317	1.9256655	0.19393264	0.03888120955
0.001317	1.9256655	0.19279997	0.04120850037
0.001317	1.9256655	0.19323121	0.04030644875
0.001317	1.78483224	0.19316113	0.04045168423
0.001317	1.78483224	0.19304621	0.04069098078
0.001317	1.78483224	0.19350907	0.03973571923
0.001317	1.78483224	0.19382541	0.03909578227
0.001317	1.78483224	0.19360282	0.03954498407
0.001317	1.98115158	0.19260843	0.04161560455
0.001317	1.98115158	0.19367945	0.03938975992
0.001317	1.98115158	0.19385579	0.0390348704
0.001317	1.98115158	0.19435979	0.03803808616
0.001317	1.98115158	0.19381456	0.03911755954
0.001317	1.82402205	0.19278617	0.04123769766
0.001317	1.82402205	0.19389331	0.0389597738
0.001317	1.82402205	0.19207248	0.04277622473
0.001317	1.82402205	0.19347344	0.03980844978
0.001317	1.82402205	0.19394954	0.03884749938
0.001317	1.68496609	0.19325216	0.04026313279
0.001317	1.68496609	0.19347203	0.03981133071
0.001317	1.68496609	0.19341391	0.03993026389
0.001317	1.68496609	0.19339539	0.03996823667
0.001317	1.68496609	0.19331636	0.04013068336
0.001317	1.61120582	0.19297749	0.04083475143
0.001317	1.61120582	0.19361964	0.03951086063
0.001317	1.61120582	0.19416879	0.03841280477
0.001317	1.61120582	0.19415273	0.03844448026
0.001317	1.61120582	0.19319049	0.04039077427
0.001317	2.11686993	0.19407985	0.03858855163
0.001317	2.11686993	0.19352716	0.03969884348
0.001317	2.11686993	0.19267343	0.04147700298
0.001317	2.11686993	0.19481513	0.0371594432
0.001317	2.11686993	0.19291332	0.04096946153
0.001317	2.74063373	0.19262788	0.04157408221
0.001317	2.74063373	0.1925447	0.04175194773
0.001317	2.74063373	0.19279009	0.04122940184
0.001317	2.74063373	0.19320312	0.04036460042
0.001317	2.74063373	0.19397071	0.03880531314
0.001317	2.23300934	0.19348146	0.03979206717
0.001317	2.23300934	0.19259505	0.04164419259
0.001317	2.23300934	0.19332857	0.04010554257
0.001317	2.23300934	0.19337083	0.04001864936
0.001317	2.23300934	0.19293016	0.04093406689
0.001317	2.40905046	0.19287516	0.04104978025
0.001317	2.40905046	0.19309457	0.0405901093
0.001317	2.40905046	0.19267154	0.04148102656
0.001317	2.40905046	0.19244081	0.04197516699
0.001317	2.40905046	0.19339444	0.03997018549
0.001317	2.12277937	0.19383055	0.0390854699
0.001317	2.12277937	0.19400631	0.03873447497
0.001317	2.12277937	0.19341506	0.03992790716
0.001317	2.12277937	0.19298302	0.04082316323
0.001317	2.12277937	0.1933016	0.04016109573
0.001317	1.8426491	0.193386	0.0399875034
0.001317	1.8426491	0.19310926	0.04055951777
0.001317	1.8426491	0.1935631	0.03962568271
0.001317	1.8426491	0.1936712	0.03940644207
0.001317	1.8426491	0.19315711	0.04046003123
0.001317	1.6085366	0.19364938	0.0394505979
0.001317	1.6085366	0.19348346	0.03978798278
0.001317	1.6085366	0.19249459	0.04185946607
0.001317	1.6085366	0.1928158	0.04117503358
0.001317	1.6085366	0.19214524	0.04261678105
0.001317	1.49052727	0.19284767	0.04110773844
0.001317	1.49052727	0.19403084	0.03868573956
0.001317	1.49052727	0.19284679	0.04110959513
0.001317	1.49052727	0.19238062	0.04210503751
0.001317	1.49052727	0.19136916	0.04434854229
0.001317	1.52433157	0.19282623	0.04115299798
0.001317	1.52433157	0.19220579	0.0424845471
0.001317	1.52433157	0.1924005	0.04206209853
0.001317	1.52433157	0.19224684	0.04239513227
0.001317	1.52433157	0.19228715	0.04230751244
0.001317	1.52433157	0.19249611	0.04185620062
0.001317	1.73983371	0.19386104	0.03902435378
0.001317	1.73983371	0.19187711	0.04320730917
0.001317	1.73983371	0.19226128	0.04236372392
0.001317	1.73983371	0.19111159	0.04493870424
0.001317	1.73983371	0.191801	0.04337641956
0.001317	2.33980989	0.1930221	0.04074136412
0.001317	2.33980989	0.19218482	0.04253029656
0.001317	2.33980989	0.19206449	0.04279377004
0.001317	2.33980989	0.19240528	0.0420517807
0.001317	2.33980989	0.19251429	0.04181716385
0.001317	2.46172237	0.19222951	0.04243285738
0.001317	2.46172237	0.19040141	0.04660691434
0.001317	2.46172237	0.19146821	0.04412366106
0.001317	2.46172237	0.19121727	0.04469561882
0.001317	2.46172237	0.19083625	0.04557826959
0.001317	2.01410866	0.1912826	0.04454600472
0.001317	2.01410866	0.19140163	0.04427469703
0.001317	2.01410866	0.19040433	0.04659993003
0.001317	2.01410866	0.19162229	0.04377610525
0.001317	2.01410866	0.19166125	0.04368865828
0.001317	2.6944921	0.19031216	0.04682089595
0.001317	2.6944921	0.1914417	0.04418373686
0.001317	2.6944921	0.19102886	0.04512992222
0.001317	2.6944921	0.19058394	0.04617232934
0.001317	2.6944921	0.19226207	0.04236200627
0.001317	2.49870062	0.19066094	0.04599021781
0.001317	2.49870062	0.1925019	0.04184376416
0.001317	2.49870062	0.1914314	0.04420710033
0.001317	2.49870062	0.19138442	0.04431382174
0.001317	2.49870062	0.1915547	0.0439282286
0.001317	3.66374683	0.1911332	0.04488888956
0.001317	3.66374683	0.19103603	0.04511331769
0.001317	3.66374683	0.19111827	0.04492329982
0.001317	3.66374683	0.1910287	0.04513029283
0.001317	3.66374683	0.19126309	0.0445906326
