Day fraction since midnight on 10/27/2019,Time (seconds),Time (seconds since start),Coag Flow mL/s (),Water Flow mL/s (),Turbidity ()
start expt w/o fluoride probe,,,,,
0.53806588,46488.89203,11446.87594,-0.29188985,0.0019753,8.13333333
0.53807745,46489.89168,11447.87558,-0.29214197,0.0019753,8.13333333
0.53808902,46490.89133,11448.87523,-0.2887336,0.0019753,8.13333333
0.53810059,46491.89098,11449.87488,-0.28552249,0.0019753,8.13333333
0.53811218,46492.89235,11450.87626,-0.29207262,0.0019753,8.13333333
0.53812375,46493.892,11451.8759,-0.29336834,0.0019753,8.13333333
0.53813532,46494.89165,11452.87555,-0.29269814,0.0019753,8.13333333
0.53814691,46495.89302,11453.87693,-0.28491497,0.0019753,8.13333333
0.53815847,46496.89181,11454.87571,-0.28640226,0.0019753,8.13333333
0.53817004,46497.89146,11455.87536,-0.28905553,0.0019753,8.13333333
0.53818161,46498.8911,11456.87501,-0.28865388,0.0019753,8.13333333
0.5381932,46499.89248,11457.87638,-0.28956267,0.0019753,8.13333333
0.53820477,46500.89213,11458.87603,-0.28963685,0.0019753,8.13333333
0.53821634,46501.89178,11459.87568,-0.2855615,0.0019753,8.13333333
0.53822791,46502.89142,11460.87533,-0.28785923,0.0019753,8.13333333
0.5382395,46503.8928,11461.8767,-0.25837561,0.0019753,8.13333333
0.53825106,46504.89158,11462.87549,-0.2812489,0.0019753,8.13333333
0.53826263,46505.89123,11463.87514,-0.28407177,0.0019753,8.13333333
0.53827421,46506.89174,11464.87565,-0.28562424,0.0019753,8.13333333
0.53828577,46507.89053,11465.87443,-0.28451407,0.0019753,8.13333333
0.53829737,46508.89277,11466.87667,-0.29022175,0.0019753,8.13333333
0.53830893,46509.89155,11467.87546,-0.28598139,0.0019753,8.13333333
0.5383205,46510.8912,11468.8751,-0.28696308,0.0019753,8.13333333
0.53833207,46511.89085,11469.87475,-0.28404555,0.0019753,8.13333333
0.53834367,46512.89309,11470.87699,-0.28767037,0.0019753,8.13333333
0.53835523,46513.89187,11471.87578,-0.28314376,0.0019753,8.13333333
0.5383668,46514.89152,11472.87542,-0.28441703,0.0019753,8.13333333
0.53837839,46515.8929,11473.8768,-0.2907446,0.0019753,8.13333333
0.53838995,46516.89168,11474.87558,-0.28805014,0.0019753,8.13333333
0.53840153,46517.89219,11475.8761,-0.29230157,0.0019753,8.13333333
0.5384131,46518.89184,11476.87574,-0.29318768,0.0019753,8.13333333
0.53842469,46519.89322,11477.87712,-0.29514951,0.0019753,8.13333333
0.53843624,46520.89114,11478.87504,-0.29308465,0.0019753,8.13333333
0.53844783,46521.89251,11479.87642,-0.29075417,0.0019753,8.13333333
0.5384594,46522.89216,11480.87606,-0.29157624,0.0019753,8.13333333
0.53847097,46523.89181,11481.87571,-0.29086921,0.0019753,8.13333333
0.53848254,46524.89146,11482.87536,-0.29118291,0.0019753,8.13333333
0.53849414,46525.8937,11483.8776,-0.29158866,0.0019753,8.13333333
0.53850568,46526.89075,11484.87466,-0.28837076,0.0019753,8.13333333
0.53851728,46527.89299,11485.8769,-0.29291481,0.0019753,8.13333333
0.53852885,46528.89264,11486.87654,-0.29185626,0.0019753,8.13333333
0.53854041,46529.89142,11487.87533,-0.2878907,0.0019753,8.13333333
0.53855198,46530.89107,11488.87498,-0.28648886,0.0019753,8.13333333
0.53856355,46531.89072,11489.87462,-0.28497082,0.0019753,8.13333333
0.53857513,46532.89123,11490.87514,-0.28644305,0.0019753,8.13333333
0.53858672,46533.89261,11491.87651,-0.28202835,0.0019753,8.13333333
0.53859829,46534.89226,11492.87616,-0.2781508,0.0019753,8.13333333
0.53860985,46535.89104,11493.87494,-0.28200996,0.0019753,8.13333333
0.53862142,46536.89069,11494.87459,-0.28694177,0.0019753,8.13333333
0.53863301,46537.89206,11495.87597,-0.29012597,0.0019753,8.13333333
0.53864458,46538.89171,11496.87562,-0.29166201,0.0019753,8.13333333
0.53865615,46539.89136,11497.87526,-0.29061162,0.0019753,8.13333333
0.53866773,46540.89187,11498.87578,-0.28992912,0.0019753,8.13333333
0.5386793,46541.89152,11499.87542,-0.28495058,0.0019753,8.13333333
0.53869087,46542.89117,11500.87507,-0.28729257,0.0019753,8.13333333
0.53870246,46543.89254,11501.87645,-0.28823978,0.0019753,8.13333333
0.53871403,46544.89219,11502.8761,-0.28456587,0.0019753,8.13333333
0.5387256,46545.89184,11503.87574,-0.28404921,0.0019753,8.13333333
0.53873717,46546.89149,11504.87539,-0.28246889,0.0019753,8.13333333
0.53874876,46547.89286,11505.87677,-0.28844917,0.0019753,8.13333333
0.53876033,46548.89251,11506.87642,-0.28699869,0.0019753,8.13333333
0.5387719,46549.89216,11507.87606,-0.28697169,0.0019753,8.13333333
0.53878346,46550.89094,11508.87485,-0.28979236,0.0019753,8.13333333
0.53879504,46551.89146,11509.87536,-0.28770903,0.0019753,8.13333333
0.53880663,46552.89283,11510.87674,-0.28654796,0.0019753,8.13333333
0.53881819,46553.89162,11511.87552,-0.29038349,0.0019753,8.13333333
0.53882978,46554.89299,11512.8769,-0.29055867,0.0019753,8.13333333
0.53884133,46555.89091,11513.87482,-0.29042163,0.0019753,8.13333333
0.53885292,46556.89229,11514.87619,-0.29090798,0.0019753,8.13333333
0.53886449,46557.89194,11515.87584,-0.29029995,0.0019753,8.13333333
0.53887606,46558.89158,11516.87549,-0.2934891,0.0019753,8.13333333
0.53888763,46559.89123,11517.87514,-0.28747699,0.0019753,8.13333333
0.53889922,46560.89261,11518.87651,-0.28446782,0.0019753,8.13333333
0.53891079,46561.89226,11519.87616,-0.28420541,0.0019753,8.13333333
0.53892236,46562.8919,11520.87581,-0.28827307,0.0019753,8.13333333
0.53893393,46563.89155,11521.87546,-0.28008389,0.0019753,8.13333333
0.5389455,46564.8912,11522.8751,-0.27496427,0.0019753,8.13333333
0.53895707,46565.89085,11523.87475,-0.27553254,0.0019753,8.13333333
0.53896865,46566.89136,11524.87526,-0.28431362,0.0019753,8.13333333
0.53898022,46567.89101,11525.87491,-0.2821981,0.0019753,8.13333333
0.53899181,46568.89238,11526.87629,-0.28284153,0.0019753,8.13333333
0.5390034,46569.89376,11527.87766,-0.28193763,0.0019753,8.13333333
0.53901495,46570.89168,11528.87558,-0.27905652,0.0019753,8.13333333
0.53902652,46571.89133,11529.87523,-0.2798543,0.0019753,8.13333333
0.53903811,46572.8927,11530.87661,-0.27188915,0.0019753,8.13333333
0.53904967,46573.89149,11531.87539,-0.26884714,0.0019753,8.13333333
0.53906124,46574.89114,11532.87504,-0.28095803,0.0019753,8.13333333
0.53907283,46575.89251,11533.87642,-0.27714548,0.0019753,8.13333333
0.5390844,46576.89216,11534.87606,-0.28054884,0.0019753,8.13333333
0.53909597,46577.89181,11535.87571,-0.27493718,0.0019753,8.13333333
0.53910754,46578.89146,11536.87536,-0.27435368,0.0019753,8.13333333
0.53911913,46579.89283,11537.87674,-0.2756882,0.0019753,8.13333333
0.5391307,46580.89248,11538.87638,-0.27670527,0.0019753,8.13333333
0.53914226,46581.89126,11539.87517,-0.27844122,0.0019753,8.13333333
0.53915384,46582.89178,11540.87568,-0.28187943,0.0019753,8.13333333
0.5391654,46583.89056,11541.87446,-0.27715078,0.0019753,8.13333333
0.53917699,46584.89194,11542.87584,-0.28374487,0.0019753,8.13333333
0.53918856,46585.89158,11543.87549,-0.27998313,0.0019753,8.13333333
0.53920013,46586.89123,11544.87514,-0.29218471,0.0019753,8.13333333
0.5392117,46587.89088,11545.87478,-0.29346424,0.0019753,8.13333333
0.53922329,46588.89226,11546.87616,-0.29093432,0.0019753,8.13333333
0.53923486,46589.8919,11547.87581,-0.28872648,0.0019753,8.13333333
0.53924643,46590.89155,11548.87546,-0.28843293,0.0019753,8.13333333
0.53925802,46591.89293,11549.87683,-0.28690839,0.0019753,8.13333333
0.53926958,46592.89171,11550.87562,-0.28988096,0.0019753,8.13333333
0.53928115,46593.89136,11551.87526,-0.2890031,0.0019753,8.13333333
0.53929272,46594.89101,11552.87491,-0.28690782,0.0019753,8.13333333
0.53930429,46595.89066,11553.87456,-0.28713012,0.0019753,8.13333333
0.53931588,46596.89203,11554.87594,-0.27383089,0.0019753,8.13333333
0.53932745,46597.89168,11555.87558,-0.27307346,0.0019753,8.13333333
0.53933902,46598.89133,11556.87523,-0.27530539,0.0019753,8.13333333
0.53935059,46599.89098,11557.87488,-0.28041062,0.0019753,8.13333333
0.53936217,46600.89149,11558.87539,-0.27562612,0.0019753,8.13333333
0.53937376,46601.89286,11559.87677,-0.27963549,0.0019753,8.13333333
0.53938532,46602.89165,11560.87555,-0.2752493,0.0019753,8.13333333
0.53939689,46603.8913,11561.8752,-0.28575346,0.0019753,8.13333333
0.53940847,46604.89181,11562.87571,-0.28176087,0.0019753,8.13333333
0.53942003,46605.89059,11563.8745,-0.28582993,0.0019753,8.13333333
0.53943162,46606.89197,11564.87587,-0.28404063,0.0019753,8.13333333
0.53944319,46607.89162,11565.87552,-0.28362516,0.0019753,8.13333333
0.53945476,46608.89126,11566.87517,-0.28211105,0.0019753,8.13333333
0.53946635,46609.89264,11567.87654,-0.27636018,0.0019753,8.13333333
0.53947792,46610.89229,11568.87619,-0.27351439,0.0019753,8.13333333
0.53948948,46611.89107,11569.87498,-0.27631751,0.0019753,8.13333333
0.53950105,46612.89072,11570.87462,-0.27599478,0.0019753,8.13333333
0.53951264,46613.8921,11571.876,-0.27000985,0.0019753,8.13333333
0.53952421,46614.89174,11572.87565,-0.27836406,0.0019753,8.13333333
0.53953578,46615.89139,11573.8753,-0.28036103,0.0019753,8.13333333
0.53954735,46616.89104,11574.87494,-0.27601451,0.0019753,8.13333333
0.53955894,46617.89242,11575.87632,-0.27621555,0.0019753,8.13333333
0.53957051,46618.89206,11576.87597,-0.27775246,0.0019753,8.13333333
0.53958208,46619.89171,11577.87562,-0.27863654,0.0019753,8.13333333
0.53959365,46620.89136,11578.87526,-0.27523878,0.0019753,8.13333333
0.53960522,46621.89101,11579.87491,-0.28623411,0.0019753,8.13333333
0.53961681,46622.89238,11580.87629,-0.28359991,0.0019753,8.13333333
0.53962838,46623.89203,11581.87594,-0.27072194,0.0019753,8.13333333
0.53963995,46624.89168,11582.87558,-0.27286255,0.0019753,8.13333333
0.53965152,46625.89133,11583.87523,-0.29042238,0.0019753,8.13333333
0.53966309,46626.89098,11584.87488,-0.29094094,0.0019753,8.13333333
0.53967468,46627.89235,11585.87626,-0.29087141,0.0019753,8.13333333
0.53968625,46628.892,11586.8759,-0.28989065,0.0019753,8.13333333
0.53969782,46629.89165,11587.87555,-0.29360336,0.0019753,8.13333333
0.53970939,46630.8913,11588.8752,-0.29284793,0.0019753,8.13333333
0.53972096,46631.89094,11589.87485,-0.28994203,0.0019753,8.13333333
0.53973255,46632.89232,11590.87622,-0.28751197,0.0019753,8.13333333
0.53974412,46633.89197,11591.87587,-0.28918314,0.0019753,8.13333333
0.53975569,46634.89162,11592.87552,-0.2888242,0.0019753,8.13333333
0.53976725,46635.8904,11593.8743,-0.28903827,0.0019753,8.13333333
0.53977884,46636.89178,11594.87568,-0.28754303,0.0019753,8.13333333
0.53979042,46637.89229,11595.87619,-0.28921747,0.0019753,8.13333333
0.53980199,46638.89194,11596.87584,-0.28627023,0.0019753,8.13333333
0.53981356,46639.89158,11597.87549,-0.2860873,0.0019753,8.13333333
0.53982513,46640.89123,11598.87514,-0.28795114,0.0019753,8.13333333
0.53983672,46641.89261,11599.87651,-0.28770658,0.0019753,8.13333333
0.53984829,46642.89226,11600.87616,-0.28891408,0.0019753,8.13333333
0.53985986,46643.8919,11601.87581,-0.284462,0.0019753,8.13333333
0.53987143,46644.89155,11602.87546,-0.28134316,0.0019753,8.13333333
0.539883,46645.8912,11603.8751,-0.28207666,0.0019753,8.13333333
0.53989457,46646.89085,11604.87475,-0.2821086,0.0019753,8.13333333
0.53990616,46647.89222,11605.87613,-0.28009152,0.0019753,8.13333333
0.53991773,46648.89187,11606.87578,-0.28378326,0.0019753,8.13333333
0.5399293,46649.89152,11607.87542,-0.28676063,0.0019753,8.13333333
0.53994087,46650.89117,11608.87507,-0.28810254,0.0019753,8.13333333
0.53995245,46651.89168,11609.87558,-0.28724211,0.0019753,8.13333333
0.53996401,46652.89046,11610.87437,-0.2888591,0.0019753,8.13333333
0.5399756,46653.89184,11611.87574,-0.2867834,0.0019753,8.13333333
0.53998717,46654.89149,11612.87539,-0.28496149,0.0019753,8.13333333
0.53999875,46655.892,11613.8759,-0.28927276,0.0019753,8.13333333
0.54001032,46656.89165,11614.87555,-0.2874755,0.0019753,8.13333333
0.54002189,46657.8913,11615.8752,-0.28399503,0.0019753,8.13333333
0.54003346,46658.89094,11616.87485,-0.28539062,0.0019753,8.13333333
0.54004505,46659.89232,11617.87622,-0.28550878,0.0019753,8.13333333
0.54005662,46660.89197,11618.87587,-0.2858848,0.0019753,8.13333333
0.54006818,46661.89075,11619.87466,-0.28885451,0.0019753,8.13333333
0.54007975,46662.8904,11620.8743,-0.28739151,0.0019753,8.13333333
0.54009134,46663.89178,11621.87568,-0.28896466,0.0019753,8.13333333
0.54010291,46664.89142,11622.87533,-0.28664187,0.0019753,8.13333333
0.54011447,46665.89021,11623.87411,-0.28650695,0.0019753,8.13333333
0.54012604,46666.88986,11624.87376,-0.28666893,0.0019753,8.13333333
0.54013761,46667.8895,11625.87341,-0.2893272,0.0019753,8.13333333
0.54014919,46668.89002,11626.87392,-0.2873863,0.0019753,8.13333333
0.54016076,46669.88966,11627.87357,-0.28702062,0.0019753,8.13333333
0.54017235,46670.89104,11628.87494,-0.28672296,0.0019753,8.13333333
0.54018392,46671.89069,11629.87459,-0.28690967,0.0019753,8.13333333
0.54019549,46672.89034,11630.87424,-0.28762993,0.0019753,8.13333333
0.54020706,46673.88998,11631.87389,-0.28550258,0.0019753,8.13333333
0.54021863,46674.88963,11632.87354,-0.28854826,0.0019753,8.13333333
0.54023022,46675.89101,11633.87491,-0.28784361,0.0019753,8.13333333
0.54024178,46676.88979,11634.8737,-0.29055375,0.0019753,8.13333333
0.54025335,46677.88944,11635.87334,-0.28969768,0.0019753,8.13333333
0.54026492,46678.88909,11636.87299,-0.2912147,0.0019753,8.13333333
0.54027651,46679.89046,11637.87437,-0.28984582,0.0019753,8.13333333
0.54028808,46680.89011,11638.87402,-0.28753394,0.0019753,8.13333333
0.54029965,46681.88976,11639.87366,-0.28810561,0.0019753,8.13333333
0.54031125,46682.892,11640.8759,-0.28835559,0.0019753,8.13333333
0.54032279,46683.88906,11641.87296,-0.28628722,0.0019753,8.13333333
0.54033438,46684.89043,11642.87434,-0.28692088,0.0019753,8.13333333
0.54034595,46685.89008,11643.87398,-0.28880274,0.0019753,8.13333333
0.54035754,46686.89146,11644.87536,-0.29034331,0.0019753,8.13333333
0.54036909,46687.88938,11645.87328,-0.2886228,0.0019753,8.13333333
0.54038065,46688.88816,11646.87206,-0.28828865,0.0019753,8.13333333
0.54039223,46689.88867,11647.87258,-0.28900763,0.0019753,8.13333333
0.54040382,46690.89005,11648.87395,-0.29166585,0.0019753,8.13333333
0.54041539,46691.8897,11649.8736,-0.29261893,0.0019753,8.13333333
0.54042695,46692.88848,11650.87238,-0.28909606,0.0019753,8.13333333
0.54043852,46693.88813,11651.87203,-0.2910296,0.0019753,8.13333333
0.54045011,46694.8895,11652.87341,-0.28798383,0.0019753,8.13333333
0.5404617,46695.89088,11653.87478,-0.29149225,0.0019753,8.13333333
0.54047324,46696.88794,11654.87184,-0.28957418,0.0019753,8.13333333
0.54048481,46697.88758,11655.87149,-0.28848511,0.0019753,8.13333333
0.5404964,46698.88896,11656.87286,-0.28685838,0.0019753,8.13333333
0.54050797,46699.88861,11657.87251,-0.28970483,0.0019753,8.13333333
0.54051954,46700.88826,11658.87216,-0.28909022,0.0019753,8.13333333
0.5405311,46701.88704,11659.87094,-0.28707206,0.0019753,8.13333333
0.5405427,46702.88928,11660.87318,-0.28711697,0.0019753,8.13333333
0.54055426,46703.88806,11661.87197,-0.29140419,0.0019753,8.13333333
0.54056583,46704.88771,11662.87162,-0.29229832,0.0019753,8.13333333
0.54057742,46705.88909,11663.87299,-0.29105297,0.0019753,8.13333333
0.54058899,46706.88874,11664.87264,-0.28798279,0.0019753,8.13333333
0.54060056,46707.88838,11665.87229,-0.29093838,0.0019753,8.13333333
0.54061212,46708.88717,11666.87107,-0.28572807,0.0019753,8.13333333
0.54062371,46709.88854,11667.87245,-0.28907287,0.0019753,8.13333333
0.54063528,46710.88819,11668.8721,-0.28866512,0.0019753,8.13333333
0.54064685,46711.88784,11669.87174,-0.2908442,0.0019753,8.13333333
0.54065842,46712.88749,11670.87139,-0.29146931,0.0019753,8.13333333
0.54067002,46713.88973,11671.87363,-0.28905138,0.0019753,8.13333333
0.54068158,46714.88851,11672.87242,-0.28924671,0.0019753,8.13333333
0.54069313,46715.88643,11673.87034,-0.28966099,0.0019753,8.13333333
0.54070472,46716.88781,11674.87171,-0.29151607,0.0019753,8.13333333
0.54071629,46717.88746,11675.87136,-0.28783581,0.0019753,8.13333333
0.54072786,46718.8871,11676.87101,-0.28880841,0.0019753,8.13333333
0.54073943,46719.88675,11677.87066,-0.28954738,0.0019753,8.13333333
0.54075102,46720.88813,11678.87203,-0.28693664,0.0019753,8.13333333
0.54076259,46721.88778,11679.87168,-0.29049382,0.0019753,8.13333333
0.54077418,46722.88915,11680.87306,-0.28966656,0.0019753,8.13333333
0.54078572,46723.88621,11681.87011,-0.29225203,0.0019753,8.13333333
0.54079729,46724.88586,11682.86976,-0.28866586,0.0019753,8.13333333
0.54080888,46725.88723,11683.87114,-0.28913489,0.0019753,8.13333333
0.54082045,46726.88688,11684.87078,-0.28963658,0.0019753,8.13333333
0.54083202,46727.88653,11685.87043,-0.28788027,0.0019753,8.13333333
0.54084359,46728.88618,11686.87008,-0.28791696,0.0019753,8.13333333
0.54085518,46729.88755,11687.87146,-0.28706181,0.0019753,8.13333333
0.54086673,46730.88547,11688.86938,-0.28605562,0.0019753,8.13333333
0.54087832,46731.88685,11689.87075,-0.28718087,0.0019753,8.13333333
0.54088989,46732.8865,11690.8704,-0.28707871,0.0019753,8.13333333
0.54090146,46733.88614,11691.87005,-0.28543904,0.0019753,8.13333333
0.54091303,46734.88579,11692.8697,-0.28706348,0.0019753,8.13333333
0.5409246,46735.88544,11693.86934,-0.28584605,0.0019753,8.13333333
0.54093619,46736.88682,11694.87072,-0.28680393,0.0019753,8.13333333
0.54094775,46737.8856,11695.8695,-0.28197297,0.0019753,8.13333333
0.54095932,46738.88525,11696.86915,-0.28709123,0.0019753,8.13333333
0.54097091,46739.88662,11697.87053,-0.28729656,0.0019753,8.13333333
0.54098248,46740.88627,11698.87018,-0.28819272,0.0019753,8.13333333
0.54099405,46741.88592,11699.86982,-0.28406659,0.0019753,8.13333333
0.54100562,46742.88557,11700.86947,-0.28492716,0.0019753,8.13333333
0.54101719,46743.88522,11701.86912,-0.28347313,0.0019753,8.13333333
0.54102876,46744.88486,11702.86877,-0.28390503,0.0019753,8.13333333
0.54104034,46745.88538,11703.86928,-0.28367832,0.0019753,8.13333333
0.54105191,46746.88502,11704.86893,-0.28557757,0.0019753,8.13333333
0.5410635,46747.8864,11705.8703,-0.28650108,0.0019753,8.13333333
0.54107507,46748.88605,11706.86995,-0.28689283,0.0019753,8.13333333
0.54108664,46749.8857,11707.8696,-0.28795791,0.0019753,8.13333333
0.5410982,46750.88448,11708.86838,-0.2895101,0.0019753,8.13333333
0.54110977,46751.88413,11709.86803,-0.28796509,0.0019753,8.13333333
0.54112134,46752.88378,11710.86768,-0.29207122,0.0019753,8.13333333
0.54113293,46753.88515,11711.86906,-0.28645983,0.0019753,8.13333333
0.5411445,46754.8848,11712.8687,-0.28878027,0.0019753,8.13333333
0.54115606,46755.88358,11713.86749,-0.28794789,0.0019753,8.13333333
0.54116764,46756.8841,11714.868,-0.28976357,0.0019753,8.13333333
0.54117923,46757.88547,11715.86938,-0.28760606,0.0019753,8.13333333
0.54119079,46758.88426,11716.86816,-0.28970972,0.0019753,8.13333333
0.54120236,46759.8839,11717.86781,-0.28837502,0.0019753,8.13333333
0.54121393,46760.88355,11718.86746,-0.28391454,0.0019753,8.13333333
0.5412255,46761.8832,11719.8671,-0.28841376,0.0019753,8.13333333
0.54123709,46762.88458,11720.86848,-0.28767967,0.0019753,8.13333333
0.54124866,46763.88422,11721.86813,-0.28786749,0.0019753,8.13333333
0.54126023,46764.88387,11722.86778,-0.28789696,0.0019753,8.13333333
0.54127182,46765.88525,11723.86915,-0.28860745,0.0019753,8.13333333
0.54128337,46766.88317,11724.86707,-0.28306887,0.0019753,8.13333333
0.54129496,46767.88454,11725.86845,-0.28435192,0.0019753,8.13333333
0.54130652,46768.88333,11726.86723,-0.28340822,0.0019753,8.13333333
0.54131809,46769.88298,11727.86688,-0.28330299,0.0019753,8.13333333
0.54132968,46770.88435,11728.86826,-0.28621575,0.0019753,8.13333333
0.54134125,46771.884,11729.8679,-0.28605789,0.0019753,8.13333333
0.54135282,46772.88365,11730.86755,-0.28395328,0.0019753,8.13333333
0.54136439,46773.8833,11731.8672,-0.2835958,0.0019753,8.13333333
0.54137596,46774.88294,11732.86685,-0.28214043,0.0019753,8.13333333
0.54138753,46775.88259,11733.8665,-0.28501606,0.0019753,8.13333333
0.54139912,46776.88397,11734.86787,-0.28659377,0.0019753,8.13333333
0.54141069,46777.88362,11735.86752,-0.28690767,0.0019753,8.13333333
0.54142225,46778.8824,11736.8663,-0.28829291,0.0019753,8.13333333
0.54143384,46779.88378,11737.86768,-0.28418273,0.0019753,8.13333333
0.54144541,46780.88342,11738.86733,-0.28287756,0.0019753,8.13333333
0.54145699,46781.88394,11739.86784,-0.2815412,0.0019753,8.13333333
0.54146855,46782.88272,11740.86662,-0.27921522,0.0019753,8.13333333
0.54148012,46783.88237,11741.86627,-0.28275549,0.0019753,8.13333333
0.54149171,46784.88374,11742.86765,-0.28333384,0.0019753,8.13333333
0.54150327,46785.88253,11743.86643,-0.28271601,0.0019753,8.13333333
0.54151484,46786.88218,11744.86608,-0.28234959,0.0019753,8.13333333
0.54152643,46787.88355,11745.86746,-0.28598493,0.0019753,8.13333333
0.541538,46788.8832,11746.8671,-0.28388062,0.0019753,8.13333333
0.54154956,46789.88198,11747.86589,-0.28230456,0.0019753,8.13333333
0.54156114,46790.8825,11748.8664,-0.28301719,0.0019753,8.13333333
0.5415727,46791.88128,11749.86518,-0.28518245,0.0019753,8.13333333
0.54158427,46792.88093,11750.86483,-0.28331256,0.0019753,8.13333333
0.54159586,46793.8823,11751.86621,-0.2844032,0.0019753,8.13333333
0.54160743,46794.88195,11752.86586,-0.2817975,0.0019753,8.13333333
0.541619,46795.8816,11753.8655,-0.28475416,0.0019753,8.13333333
0.54163056,46796.88038,11754.86429,-0.28370911,0.0019753,8.13333333
0.54164216,46797.88262,11755.86653,-0.287141,0.0019753,8.13333333
0.54165372,46798.88141,11756.86531,-0.28740489,0.0019753,8.13333333
0.54166531,46799.88278,11757.86669,-0.28984624,0.0019753,8.13333333
0.54167687,46800.88157,11758.86547,-0.2903125,0.0019753,8.13333333
0.54168843,46801.88035,11759.86426,-0.28683332,0.0019753,8.13333333
0.5417,46802.88,11760.8639,-0.28914645,0.0019753,8.13333333
0.5417116,46803.88224,11761.86614,-0.28828922,0.0019753,8.13333333
0.54172316,46804.88102,11762.86493,-0.28968292,0.0019753,8.13333333
0.54173473,46805.88067,11763.86458,-0.28862906,0.0019753,8.13333333
0.5417463,46806.88032,11764.86422,-0.28983983,0.0019753,8.13333333
0.54175787,46807.87997,11765.86387,-0.29399499,0.0019753,8.13333333
0.54176946,46808.88134,11766.86525,-0.29137409,0.0019753,8.13333333
0.54178103,46809.88099,11767.8649,-0.29322457,0.0019753,8.13333333
0.54179259,46810.87978,11768.86368,-0.28900519,0.0019753,8.13333333
0.54180416,46811.87942,11769.86333,-0.28937009,0.0019753,8.13333333
0.54181576,46812.88166,11770.86557,-0.29307565,0.0019753,8.13333333
0.54182733,46813.88131,11771.86522,-0.29642361,0.0019753,8.13333333
0.54183889,46814.8801,11772.864,-0.29715857,0.0019753,8.13333333
0.54185046,46815.87974,11773.86365,-0.29123971,0.0019753,8.13333333
0.54186205,46816.88112,11774.86502,-0.29469374,0.0019753,8.13333333
0.54187362,46817.88077,11775.86467,-0.29145756,0.0019753,8.13333333
0.54188519,46818.88042,11776.86432,-0.29247129,0.0019753,8.13333333
0.54189676,46819.88006,11777.86397,-0.28901926,0.0019753,8.13333333
0.54190832,46820.87885,11778.86275,-0.29058653,0.0019753,8.13333333
0.5419199,46821.87936,11779.86326,-0.2869941,0.0019753,8.13333333
0.54193149,46822.88074,11780.86464,-0.28849965,0.0019753,8.13333333
0.54194305,46823.87952,11781.86342,-0.28821674,0.0019753,8.13333333
0.54195462,46824.87917,11782.86307,-0.29244921,0.0019753,8.13333333
0.54196619,46825.87882,11783.86272,-0.28997603,0.0019753,8.13333333
0.54197778,46826.88019,11784.8641,-0.29524693,0.0019753,8.13333333
0.54198935,46827.87984,11785.86374,-0.29393753,0.0019753,8.13333333
0.54200092,46828.87949,11786.86339,-0.29213783,0.0019753,8.13333333
0.54201249,46829.87914,11787.86304,-0.29020014,0.0019753,8.13333333
0.54202406,46830.87878,11788.86269,-0.29042417,0.0019753,8.13333333
0.54203563,46831.87843,11789.86234,-0.29014042,0.0019753,8.13333333
0.54204722,46832.87981,11790.86371,-0.28872529,0.0019753,8.13333333
0.54205879,46833.87946,11791.86336,-0.29024026,0.0019753,8.13333333
0.54207036,46834.8791,11792.86301,-0.29173455,0.0019753,8.13333333
0.54208193,46835.87875,11793.86266,-0.29010239,0.0019753,8.13333333
0.5420935,46836.8784,11794.8623,-0.2910274,0.0019753,8.13333333
0.54210507,46837.87805,11795.86195,-0.29207042,0.0019753,8.13333333
0.54211666,46838.87942,11796.86333,-0.29340976,0.0019753,8.13333333
0.54212822,46839.87821,11797.86211,-0.29440707,0.0019753,8.13333333
0.54213982,46840.88045,11798.86435,-0.29276782,0.0019753,8.13333333
0.54215137,46841.87837,11799.86227,-0.29043278,0.0019753,8.13333333
0.54216295,46842.87888,11800.86278,-0.28471461,0.0019753,8.13333333
0.54217452,46843.87853,11801.86243,-0.28824371,0.0019753,8.13333333
0.54218609,46844.87818,11802.86208,-0.29244128,0.0019753,8.13333333
0.54219768,46845.87955,11803.86346,-0.29191363,0.0019753,8.13333333
0.54220924,46846.87834,11804.86224,-0.29642966,0.0019753,8.13333333
0.54222081,46847.87798,11805.86189,-0.29438069,0.0019753,8.13333333
0.54223238,46848.87763,11806.86154,-0.29742163,0.0019753,8.13333333
0.54224395,46849.87728,11807.86118,-0.29504919,0.0019753,8.13333333
0.54225554,46850.87866,11808.86256,-0.29325911,0.0019753,8.13333333
0.5422671,46851.87744,11809.86134,-0.29455253,0.0019753,8.13333333
0.54227867,46852.87709,11810.86099,-0.29382342,0.0019753,8.13333333
0.54229026,46853.87846,11811.86237,-0.29651228,0.0019753,8.13333333
0.54230183,46854.87811,11812.86202,-0.29748362,0.0019753,8.13333333
0.5423134,46855.87776,11813.86166,-0.29870194,0.0019753,8.13333333
0.54232497,46856.87741,11814.86131,-0.29547468,0.0019753,8.13333333
0.54233654,46857.87706,11815.86096,-0.29835463,0.0019753,8.13333333
0.54234813,46858.87843,11816.86234,-0.29315332,0.0019753,8.13333333
0.54235969,46859.87722,11817.86112,-0.29465702,0.0019753,8.13333333
0.54237126,46860.87686,11818.86077,-0.29294854,0.0019753,8.13333333
0.54238285,46861.87824,11819.86214,-0.30113783,0.0019753,8.13333333
0.54239442,46862.87789,11820.86179,-0.30018857,0.0019753,8.13333333
0.54240599,46863.87754,11821.86144,-0.29920369,0.0019753,8.13333333
