Coagulant mL/s	Turbidity										
0.0019753	0.69403547										
0.0019753	0.69403547										
0.0019753	0.66123825										
0.0019753	0.66123825										
0.0019753	0.66123825										
0.0019753	0.66123825										
0.0019753	0.66123825										
0.0019753	0.58192158										
0.0019753	0.58192158										
0.0019753	0.58192158										
0.0019753	0.58192158										
0.0019753	0.58192158										
0.0019753	0.6165933										
0.0019753	0.6165933										
0.0019753	0.6165933										
0.0019753	0.6165933										
0.0019753	0.6165933										
0.0019753	0.60941064										
0.0019753	0.60941064										
0.0019753	0.60941064										
0.0019753	0.60941064										
0.0019753	0.60941064										
0.0019753	0.47034812										
0.0019753	0.47034812										
0.0019753	0.47034812										
0.0019753	0.47034812										
0.0019753	0.47034812										
0.0019753	0.40698054										
0.0019753	0.40698054										
0.0019753	0.40698054										
0.0019753	0.40698054										
0.0019753	0.40698054										
0.0019753	0.38657048										
0.0019753	0.38657048										
0.0019753	0.38657048										
0.0019753	0.38657048										
0.0019753	0.38657048										
0.0019753	0.55964082										
0.0019753	0.55964082										
0.0019753	0.55964082										
0.0019753	0.55964082										
0.0019753	0.55964082										
0.0019753	0.45925736										
0.0019753	0.45925736										
0.0019753	0.45925736										
0.0019753	0.45925736										
0.0019753	0.45925736										
0.0019753	0.40475014										
0.0019753	0.40475014										
0.0019753	0.40475014										
0.0019753	0.40475014										
0.0019753	0.40475014										
0.0019753	0.31463712										
0.0019753	0.31463712										
0.0019753	0.31463712										
0.0019753	0.31463712										
0.0019753	0.31463712										
0.0019753	0.28041074										
0.0019753	0.28041074										
0.0019753	0.28041074										
0.0019753	0.28041074										
0.0019753	0.28041074										
0.0019753	0.28056765										
0.0019753	0.28056765										
0.0019753	0.28056765										
0.0019753	0.28056765										
0.0019753	0.28056765										
0.0019753	0.25635505										
0.0019753	0.25635505										
0.0019753	0.25635505										
0.0019753	0.25635505										
0.0019753	0.25635505										
0.0019753	0.30295995										
0.0019753	0.30295995										
0.0019753	0.30295995										
0.0019753	0.30295995										
0.0019753	0.30295995										
0.0019753	0.30508962										
0.0019753	0.30508962										
0.0019753	0.30508962										
0.0019753	0.30508962										
0.0019753	0.30508962										
0.0019753	0.38763165										
0.0019753	0.38763165										
0.0019753	0.38763165										
0.0019753	0.38763165										
0.0019753	0.38763165										
0.0019753	0.31422585										
0.0019753	0.31422585										
0.0019753	0.31422585										
0.0019753	0.31422585										
0.0019753	0.31422585										
0.0019753	0.29128671										
0.0019753	0.29128671										
0.0019753	0.29128671										
0.0019753	0.29128671										
0.0019753	0.29128671										
0.0019753	0.29079527										
0.0019753	0.29079527										
0.0019753	0.29079527										
0.0019753	0.29079527										
0.0019753	0.29079527										
0.0019753	0.30819118										
0.0019753	0.30819118										
0.0019753	0.30819118										
0.0019753	0.30819118										
0.0019753	0.30819118										
0.0019753	0.28350225										
0.0019753	0.28350225										
0.0019753	0.28350225										
0.0019753	0.28350225										
0.0019753	0.28350225										
0.0019753	0.39223397										
0.0019753	0.39223397										
0.0019753	0.39223397										
0.0019753	0.39223397										
0.0019753	0.39223397										
0.0019753	0.87878734										
0.0019753	0.87878734										
0.0019753	0.87878734										
0.0019753	0.87878734										
0.0019753	0.87878734										
0.0019753	0.80718762										
0.0019753	0.80718762										
0.0019753	0.80718762										
0.0019753	0.80718762										
0.0019753	0.80718762										
0.0019753	0.64104229										
0.0019753	0.64104229										
0.0019753	0.64104229										
0.0019753	0.64104229										
0.0019753	0.64104229										
0.0019753	0.45867234										
0.0019753	0.45867234										
0.0019753	0.45867234										
0.0019753	0.45867234										
0.0019753	0.45867234										
0.0019753	0.35728383										
0.0019753	0.35728383										
0.0019753	0.35728383										
0.0019753	0.35728383										
0.0019753	0.35728383										
0.0019753	0.36763665										
0.0019753	0.36763665										
0.0019753	0.36763665										
0.0019753	0.36763665										
0.0019753	0.36763665										
0.0019753	0.32436085										
0.0019753	0.32436085										
0.0019753	0.32436085										
0.0019753	0.32436085										
0.0019753	0.32436085										
0.0019753	0.3066158										
0.0019753	0.3066158										
0.0019753	0.3066158										
0.0019753	0.3066158										
0.0019753	0.3066158										
0.0019753	0.38586804										
0.0019753	0.38586804										
0.0019753	0.38586804										
0.0019753	0.38586804										
0.0019753	0.38586804										
0.0019753	0.32183										
0.0019753	0.32183										
0.0019753	0.32183										
0.0019753	0.32183										
0.0019753	0.32183										
0.0019753	0.26935464										
0.0019753	0.26935464										
0.0019753	0.26935464										
0.0019753	0.26935464										
0.0019753	0.26935464										
0.0019753	0.22744982										
0.0019753	0.22744982										
0.0019753	0.22744982										
0.0019753	0.22744982										
0.0019753	0.22744982										
0.0019753	0.21682024										
0.0019753	0.21682024										
0.0019753	0.21682024										
0.0019753	0.21682024										
0.0019753	0.21682024										
0.0019753	0.20584802										
0.0019753	0.20584802										
0.0019753	0.20584802										
0.0019753	0.20584802										
0.0019753	0.20584802										
0.0019753	0.19622694										
0.0019753	0.19622694										
0.0019753	0.19622694										
0.0019753	0.19622694										
0.0019753	0.19622694										
0.0019753	0.23610149										
0.0019753	0.23610149										
0.0019753	0.23610149										
0.0019753	0.23610149										
0.0019753	0.23610149										
0.0019753	0.22525235										
0.0019753	0.22525235										
0.0019753	0.22525235										
0.0019753	0.22525235										
0.0019753	0.22525235										
0.0019753	0.23846404										
0.0019753	0.23846404										
0.0019753	0.23846404										
0.0019753	0.23846404										
0.0019753	0.23846404										
0.0019753	0.22780974										
0.0019753	0.22780974										
0.0019753	0.22780974										
0.0019753	0.22780974										
0.0019753	0.22780974										
0.0019753	0.20706941										
0.0019753	0.20706941										
0.0019753	0.20706941										
0.0019753	0.20706941										
0.0019753	0.20706941										
0.0019753	0.18284898										
0.0019753	0.18284898										
0.0019753	0.18284898										
0.0019753	0.18284898										
0.0019753	0.18284898										
0.0019753	0.16678458										
0.0019753	0.16678458										
0.0019753	0.16678458										
0.0019753	0.16678458										
0.0019753	0.16678458										
0.0019753	0.18557908										
0.0019753	0.18557908										
0.0019753	0.18557908										
0.0019753	0.18557908										
0.0019753	0.18557908										
0.0019753	0.18557908										
0.0019753	0.16990155										
0.0019753	0.16990155										
0.0019753	0.16990155										
0.0019753	0.16990155										
0.0019753	0.16990155										
0.0019753	0.17025444										
0.0019753	0.17025444										
0.0019753	0.17025444										
0.0019753	0.17025444										
0.0019753	0.17025444										
0.0019753	0.17562847										
0.0019753	0.17562847										
0.0019753	0.17562847										
0.0019753	0.17562847										
0.0019753	0.17562847										
0.0019753	0.17536531										
0.0019753	0.17536531										
0.0019753	0.17536531										
0.0019753	0.17536531										
0.0019753	0.17536531										
0.0019753	0.33571544										
0.0019753	0.33571544										
0.0019753	0.33571544										
0.0019753	0.33571544										
0.0019753	0.33571544										
0.0019753	0.26313254										
0.0019753	0.26313254										
0.0019753	0.26313254										
0.0019753	0.26313254										
0.0019753	0.26313254										
0.0019753	0.21495986										
0.0019753	0.21495986										
0.0019753	0.21495986										
0.0019753	0.21495986										
0.0019753	0.21495986										
0.0019753	0.1872628										
0.0019753	0.1872628										
0.0019753	0.1872628										
0.0019753	0.1872628										
0.0019753	0.1872628										
0.0019753	0.1849416										
0.0019753	0.1849416										
0.0019753	0.1849416										
0.0019753	0.1849416										
0.0019753	0.1849416										
0.0019753	0.17326215										
0.0019753	0.17326215										
0.0019753	0.17326215										
0.0019753	0.17326215										
0.0019753	0.17326215										
0.0019753	0.16396016										
0.0019753	0.16396016										
0.0019753	0.16396016										
0.0019753	0.16396016										
0.0019753	0.16396016										
0.0019753	0.15803295										
0.0019753	0.15803295										
0.0019753	0.15803295										
0.0019753	0.15803295										
0.0019753	0.15803295										
0.0019753	0.15281928										
0.0019753	0.15281928										
0.0019753	0.15281928										
0.0019753	0.15281928										
0.0019753	0.15281928										
0.0019753	0.14901377										
0.0019753	0.14901377										
0.0019753	0.14901377										
0.0019753	0.14901377										
0.0019753	0.14901377										
0.0019753	0.14849119										
0.0019753	0.14849119										
0.0019753	0.14849119										
0.0019753	0.14849119										
0.0019753	0.14849119										
0.0019753	0.14665878										
0.0019753	0.14665878										
0.0019753	0.14665878										
0.0019753	0.14665878										
0.0019753	0.14665878										
0.0019753	0.14685392										
0.0019753	0.14685392										
0.0019753	0.14685392										
0.0019753	0.14685392										
0.0019753	0.14685392										
0.0019753	0.14891453										
0.0019753	0.14891453										
0.0019753	0.14891453										
0.0019753	0.14891453										
0.0019753	0.14891453										
0.0019753	0.14850423										
0.0019753	0.14850423										
0.0019753	0.14850423										
0.0019753	0.14850423										
0.0019753	0.14850423										
0.0019753	0.14861925										
0.0019753	0.14861925										
0.0019753	0.14861925										
0.0019753	0.14861925										
0.0019753	0.14861925										
0.0019753	0.14592917										
0.0019753	0.14592917										
0.0019753	0.14592917										
0.0019753	0.14592917										
0.0019753	0.14592917										
0.0019753	0.14783174										
0.0019753	0.14783174										
0.0019753	0.14783174										
0.0019753	0.14783174										
0.0019753	0.14783174										
0.0019753	0.17047982										
0.0019753	0.17047982										
0.0019753	0.17047982										
0.0019753	0.17047982										
0.0019753	0.17047982										
0.0019753	0.16274886										
0.0019753	0.16274886										
0.0019753	0.16274886										
0.0019753	0.16274886										
0.0019753	0.16274886										
0.0019753	0.15593378										
0.0019753	0.15593378										
0.0019753	0.15593378										
0.0019753	0.15593378										
0.0019753	0.15593378										
0.0019753	0.15150346										
0.0019753	0.15150346										
0.0019753	0.15150346										
0.0019753	0.15150346										
0.0019753	0.15150346										
0.0019753	0.14980194										
0.0019753	0.14980194										
0.0019753	0.14980194										
0.0019753	0.14980194										
0.0019753	0.14980194										
0.0019753	0.14861102										
0.0019753	0.14861102										
0.0019753	0.14861102										
0.0019753	0.14861102										
0.0019753	0.14861102										
0.0019753	0.14815357										
0.0019753	0.14815357										
0.0019753	0.14815357										
0.0019753	0.14815357										
0.0019753	0.14815357										
0.0019753	0.14698492										
0.0019753	0.14698492										
0.0019753	0.14698492										
0.0019753	0.14698492										
0.0019753	0.14698492										
0.0019753	0.14682905										
0.0019753	0.14682905										
0.0019753	0.14682905										
0.0019753	0.14682905										
0.0019753	0.14682905										
0.0019753	0.14885531										
0.0019753	0.14885531										
0.0019753	0.14885531										
0.0019753	0.14885531										
0.0019753	0.14885531										
0.0019753	0.15182313										
0.0019753	0.15182313										
0.0019753	0.15182313										
0.0019753	0.15182313										
0.0019753	0.15182313										
0.0019753	0.149904										
0.0019753	0.149904										
0.0019753	0.149904										
0.0019753	0.149904										
0.0019753	0.149904										
0.0019753	0.15313622										
0.0019753	0.15313622										
0.0019753	0.15313622										
0.0019753	0.15313622										
0.0019753	0.15313622										
0.0019753	0.14975482										
0.0019753	0.14975482										
0.0019753	0.14975482										
0.0019753	0.14975482										
0.0019753	0.14975482										
0.0019753	0.14785348										
0.0019753	0.14785348										
0.0019753	0.14785348										
0.0019753	0.14785348										
0.0019753	0.14785348										
0.0019753	0.14684318										
0.0019753	0.14684318										
0.0019753	0.14684318										
0.0019753	0.14684318										
0.0019753	0.14684318										
0.0019753	0.14684318										
0.0019753	0.14642668										
0.0019753	0.14642668										
0.0019753	0.14642668										
0.0019753	0.14642668										
0.0019753	0.14642668										
0.0019753	0.14567615										
0.0019753	0.14567615										
0.0019753	0.14567615										
0.0019753	0.14567615										
0.0019753	0.14567615										
0.0019753	0.14536127										
0.0019753	0.14536127										
0.0019753	0.14536127										
0.0019753	0.14536127										
0.0019753	0.14536127										
0.0019753	0.14546254										
0.0019753	0.14546254										
0.0019753	0.14546254										
0.0019753	0.14546254										
0.0019753	0.14546254										
0.0019753	0.14778627										
0.0019753	0.14778627										
0.0019753	0.14778627										
0.0019753	0.14778627										
0.0019753	0.14778627										
0.0019753	0.145779										
0.0019753	0.145779										
0.0019753	0.145779										
0.0019753	0.145779										
0.0019753	0.145779										
0.0019753	0.14372122										
0.0019753	0.14372122										
0.0019753	0.14372122										
0.0019753	0.14372122										
0.0019753	0.14372122										
0.0019753	0.14344448										
0.0019753	0.14344448										
0.0019753	0.14344448										
0.0019753	0.14344448										
0.0019753	0.14344448										
0.0019753	0.16178377										
0.0019753	0.16178377										
0.0019753	0.16178377										
0.0019753	0.16178377										
0.0019753	0.16178377										
0.0019753	0.16353337										
0.0019753	0.16353337										
0.0019753	0.16353337										
0.0019753	0.16353337										
0.0019753	0.16353337										
0.0019753	0.16424286										
0.0019753	0.16424286										
0.0019753	0.16424286										
0.0019753	0.16424286										
0.0019753	0.16424286										
0.0019753	0.16754273										
0.0019753	0.16754273										
0.0019753	0.16754273										
0.0019753	0.16754273										
0.0019753	0.16754273										
0.0019753	0.15919602										
0.0019753	0.15919602										
0.0019753	0.15919602										
0.0019753	0.15919602										
0.0019753	0.15919602										
0.0019753	0.15284622										
0.0019753	0.15284622										
0.0019753	0.15284622										
0.0019753	0.15284622										
0.0019753	0.15284622										
0.0019753	0.15152451										
0.0019753	0.15152451										
0.0019753	0.15152451										
0.0019753	0.15152451										
0.0019753	0.15152451										
0.0019753	0.14869753										
0.0019753	0.14869753										
0.0019753	0.14869753										
0.0019753	0.14869753										
0.0019753	0.14869753										
0.0019753	0.14619865										
0.0019753	0.14619865										
0.0019753	0.14619865										
0.0019753	0.14619865										
0.0019753	0.14619865										
0.0019753	0.14540528										
0.0019753	0.14540528										
0.0019753	0.14540528										
0.0019753	0.14540528										
0.0019753	0.14540528										
0.0019753	0.14634493										
0.0019753	0.14634493										
0.0019753	0.14634493										
0.0019753	0.14634493										
0.0019753	0.14634493										
0.0019753	0.15538698										
0.0019753	0.15538698										
0.0019753	0.15538698										
0.0019753	0.15538698										
0.0019753	0.15538698										
