Day fraction since midnight on 11/3/2019,Time (seconds),Time Elapsed (seconds),Fluoride Probe (volts),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
start expt,,,,,,,,,
0.50,43274.79994,243.999648,0.1795539,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26417866
0.50,43275.79958,244.999296,0.17715864,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26417866
0.50,43276.79923,245.998944,0.17779228,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26417866
0.50,43277.79888,246.998592,0.17662776,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26417866
0.50,43278.79853,247.99824,0.18004762,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25860295
0.50,43279.79818,248.997888,0.17922081,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25860295
0.50,43280.79955,249.999264,0.17802261,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25860295
0.50,43281.7992,250.998912,0.17818853,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25860295
0.50,43282.79798,251.997696,0.1779715,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25860295
0.50,43283.79763,252.997344,0.18033516,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25673863
0.50,43284.79814,253.997856,0.17822601,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25673863
0.50,43285.79952,254.999232,0.17782046,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25673863
0.50,43286.79917,255.99888,0.17908938,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25673863
0.50,43287.79882,256.998528,0.1796696,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25673863
0.50,43288.7976,257.997312,0.17856912,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25586563
0.50,43289.79898,258.998688,0.17868952,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25586563
0.50,43290.79862,259.998336,0.17879665,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25586563
0.50,43291.79827,260.997984,0.18069348,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25586563
0.50,43292.79792,261.997632,0.17896491,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25586563
0.50,43293.79843,262.998144,0.18051253,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26041359
0.50,43294.79981,263.99952,0.17790294,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26041359
0.50,43295.79859,264.998304,0.17918046,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26041359
0.50,43296.7991,265.998816,0.17913646,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26041359
0.50,43297.79875,266.998464,0.17755461,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26041359
0.50,43298.7984,267.998112,0.17900661,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25665671
0.50,43299.79978,268.999488,0.17983158,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25665671
0.50,43300.79856,269.998272,0.17786957,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25665671
0.50,43301.79907,270.998784,0.18004765,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25665671
0.50,43302.79872,271.998432,0.17987983,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25665671
0.50,43303.79837,272.99808,0.18015376,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25998545
0.50,43304.79802,273.997728,0.18043043,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25998545
0.50,43305.79939,274.999104,0.17859852,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25998545
0.50,43306.79904,275.998752,0.18026718,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25998545
0.50,43307.79869,276.9984,0.17995211,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.25998545
0.50,43308.79834,277.998048,0.17955859,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26117885
0.50,43309.79971,278.999424,0.1802517,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26117885
0.50,43310.7985,279.998208,0.17859682,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26117885
0.50,43311.79814,280.997856,0.17986147,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26117885
0.50,43312.79779,281.997504,0.18091001,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.26117885
0.50,43313.79917,282.99888,0.18065161,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28027022
0.50,43314.79968,283.999392,0.18098757,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28027022
0.50,43315.79846,284.998176,0.18004,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28027022
0.50,43316.79898,285.998688,0.18150604,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28027022
0.50,43317.79862,286.998336,0.18028773,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28027022
0.50,43318.79827,287.997984,0.18041934,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28789586
0.50,43319.79965,288.99936,0.18229292,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28789586
0.50,43320.7993,289.999008,0.18350938,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28789586
0.50,43321.79894,290.998656,0.18088536,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28789586
0.50,43322.79859,291.998304,0.18112034,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28789586
0.50,43323.79738,292.997088,0.18257752,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28749782
0.50,43324.79789,293.9976,0.18219303,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28749782
0.50,43325.79754,294.997248,0.18217711,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28749782
0.50,43326.79978,295.999488,0.18024033,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28749782
0.50,43327.79856,296.998272,0.18072335,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.28749782
0.50,43328.79821,297.99792,0.18272899,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.30903757
0.50,43329.79786,298.997568,0.18183786,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.30903757
0.50,43330.79923,299.998944,0.17940283,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.30903757
0.50,43331.79888,300.998592,0.17934045,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.30903757
0.50,43332.79766,301.997376,0.180897,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.30903757
0.50,43333.79904,302.998752,0.18196136,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.31183177
0.50,43334.79869,303.9984,0.17976736,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.31183177
0.50,43335.79834,304.998048,0.180585,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.31183177
0.50,43336.79798,305.997696,0.17996056,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.31183177
0.50,43337.79936,306.999072,0.18095182,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.31183177
0.50,43338.79901,307.99872,0.18150707,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33761719
0.50,43339.79866,308.998368,0.17881894,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33761719
0.50,43340.7983,309.998016,0.18156677,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33761719
0.50,43341.79968,310.999392,0.18231869,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33761719
0.50,43342.79933,311.99904,0.18128338,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.33761719
0.50,43343.79898,312.998688,0.17855628,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35652447
0.50,43344.79862,313.998336,0.18262742,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35652447
0.50,43345.79741,314.99712,0.18119691,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35652447
0.50,43346.79792,315.997632,0.18000562,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35652447
0.50,43347.7993,316.999008,0.18106538,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35652447
0.50,43348.79894,317.998656,0.18102552,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.39091873
0.50,43349.79859,318.998304,0.18095152,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.39091873
0.50,43350.79997,319.99968,0.18124227,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.39091873
0.50,43351.79962,320.999328,0.18291156,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.39091873
0.50,43352.7984,321.998112,0.18204024,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.39091873
0.50,43353.79805,322.99776,0.17995682,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35823184
0.50,43354.7977,323.997408,0.18255945,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35823184
0.50,43355.79648,324.996192,0.1811475,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35823184
0.50,43356.79786,325.997568,0.18159311,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35823184
0.50,43357.7975,326.997216,0.18122388,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35823184
0.50,43358.79715,327.996864,0.18276115,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3172538
0.50,43359.79853,328.99824,0.18126474,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3172538
0.50,43360.79731,329.997024,0.18129824,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3172538
0.50,43361.79696,330.996672,0.18160883,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3172538
0.50,43362.79661,331.99632,0.18177351,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.3172538
0.50,43363.79539,332.995104,0.18010163,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.32481721
0.50,43364.79763,333.997344,0.18074223,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.32481721
0.50,43365.79728,334.996992,0.18268053,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.32481721
0.50,43366.79693,335.99664,0.18132065,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.32481721
0.50,43367.79571,336.995424,0.17916003,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.32481721
0.50,43368.79536,337.995072,0.17950284,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36760378
0.50,43369.79674,338.996448,0.18181317,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36760378
0.50,43370.79552,339.995232,0.17909703,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36760378
0.50,43371.79517,340.99488,0.18058687,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36760378
0.50,43372.79654,341.996256,0.18077347,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36760378
0.50,43373.79619,342.995904,0.1808634,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.40644941
0.50,43374.79498,343.994688,0.18058738,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.40644941
0.50,43375.79462,344.994336,0.18184724,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.40644941
0.50,43376.79427,345.993984,0.18190534,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.40644941
0.50,43377.79565,346.99536,0.18193322,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.40644941
0.50,43378.7953,347.995008,0.18156773,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.40644941
0.50,43379.79494,348.994656,0.17983446,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35588765
0.50,43380.79373,349.99344,0.18153407,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35588765
0.50,43381.79338,350.993088,0.18185502,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35588765
0.50,43382.79475,351.994464,0.1787091,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35588765
0.50,43383.7944,352.994112,0.18011153,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.35588765
0.50,43384.79318,353.992896,0.18200819,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.61441565
0.50,43385.79283,354.992544,0.17935599,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.61441565
0.50,43386.79421,355.99392,0.18078296,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.61441565
0.50,43387.79386,356.993568,0.18046673,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.61441565
0.50,43388.79264,357.992352,0.18039544,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.61441565
0.50,43389.79229,358.992,0.18141755,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.51347983
0.50,43390.79366,359.993376,0.18017235,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.51347983
0.50,43391.79331,360.993024,0.17874084,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.51347983
0.50,43392.7921,361.991808,0.18057802,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.51347983
0.50,43393.79174,362.991456,0.1823173,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.51347983
0.50,43394.79139,363.991104,0.1795561,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50391358
0.50,43395.79277,364.99248,0.17888185,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50391358
0.50,43396.79328,365.992992,0.18064028,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50391358
0.50,43397.79206,366.991776,0.18054239,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50391358
0.50,43398.79171,367.991424,0.18017794,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.50391358
0.50,43399.79136,368.991072,0.17954251,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.42012507
0.50,43400.79274,369.992448,0.17967983,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.42012507
0.50,43401.79152,370.991232,0.1800738,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.42012507
0.50,43402.79117,371.99088,0.17998852,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.42012507
0.50,43403.79168,372.991392,0.1796855,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.42012507
0.50,43404.79219,373.991904,0.18134287,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38381654
0.50,43405.79098,374.990688,0.18085863,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38381654
0.50,43406.79235,375.992064,0.17975357,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38381654
0.50,43407.79027,376.989984,0.1811536,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38381654
0.50,43408.78992,377.989632,0.18035388,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.38381654
0.50,43409.78957,378.98928,0.18130875,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36047432
0.50,43410.78922,379.988928,0.18162984,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36047432
0.50,43411.79059,380.990304,0.18230289,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36047432
0.50,43412.79024,381.989952,0.180457,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36047432
0.50,43413.78902,382.988736,0.18024018,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.36047432
0.50,43414.7904,383.990112,0.18196613,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.4694933
0.50,43415.79005,384.98976,0.18272495,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.4694933
0.50,43416.78883,385.988544,0.18093398,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.4694933
0.50,43417.78848,386.988192,0.18090239,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.4694933
0.50,43418.78986,387.989568,0.18051454,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.4694933
0.50,43419.7895,388.989216,0.18101574,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6446926
0.50,43420.78915,389.988864,0.18241751,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6446926
0.50,43421.7888,390.988512,0.17998224,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6446926
0.50,43422.78758,391.987296,0.18044072,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6446926
0.50,43423.78896,392.988672,0.18079121,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.6446926
0.50,43424.78861,393.98832,0.17923795,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.73075444
0.50,43425.78826,394.987968,0.17977868,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.73075444
0.50,43426.78704,395.986752,0.18109962,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.73075444
0.50,43427.78842,396.988128,0.18016115,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.73075444
0.50,43428.78806,397.987776,0.17999296,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.73075444
0.50,43429.78771,398.987424,0.17840762,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.91597706
0.50,43430.78909,399.9888,0.1797118,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.91597706
0.50,43431.78787,400.987584,0.18047388,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.91597706
0.50,43432.78752,401.987232,0.18079819,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.91597706
0.50,43433.78717,402.98688,0.17985561,0.001317,0.654083,41.31050526,3.25185185,8.13333333,0.91597706
0.50,43434.78595,403.985664,0.17823011,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.09211802
0.50,43435.78733,404.98704,0.17815712,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.09211802
0.50,43436.78698,405.986688,0.18118288,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.09211802
0.50,43437.78662,406.986336,0.17986222,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.09211802
0.50,43438.78714,407.986848,0.17905441,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.09211802
0.50,43439.78678,408.986496,0.17965323,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.47280204
0.50,43440.78643,409.986144,0.1791572,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.47280204
0.50,43441.78608,410.985792,0.17876002,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.47280204
0.50,43442.78486,411.984576,0.18051021,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.47280204
0.50,43443.78624,412.985952,0.17978351,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.47280204
0.50,43444.78589,413.9856,0.17928462,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.25740552
0.50,43445.78554,414.985248,0.18008099,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.25740552
0.50,43446.78518,415.984896,0.17929792,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.25740552
0.50,43447.78483,416.984544,0.1791748,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.25740552
0.50,43448.78448,417.984192,0.18150209,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.25740552
0.50,43449.78586,418.985568,0.1798279,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.2644304
0.50,43450.7855,419.985216,0.18055479,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.2644304
0.50,43451.78429,420.984,0.18170699,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.2644304
0.50,43452.7848,421.984512,0.1802468,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.2644304
0.50,43453.78358,422.983296,0.17842193,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.2644304
0.50,43454.78496,423.984672,0.1781152,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32009852
0.50,43455.78461,424.98432,0.18073797,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32009852
0.50,43456.78426,425.983968,0.17928509,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32009852
0.50,43457.7839,426.983616,0.17900017,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32009852
0.50,43458.78355,427.983264,0.17898275,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32009852
0.50,43459.78234,428.982048,0.17922375,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.22157478
0.50,43460.78371,429.983424,0.1798363,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.22157478
0.50,43461.78336,430.983072,0.1784057,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.22157478
0.50,43462.78214,431.981856,0.17905317,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.22157478
0.50,43463.78266,432.982368,0.18131392,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.22157478
0.50,43464.78403,433.983744,0.1796798,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32385671
0.50,43465.78282,434.982528,0.17961738,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32385671
0.50,43466.78246,435.982176,0.1795284,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32385671
0.50,43467.78384,436.983552,0.17900939,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32385671
0.50,43468.78262,437.982336,0.17860629,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.32385671
