Day fraction since midnight on 10/20/2019,Time (seconds),Time since start (seconds),Water Pump Control (rpm),Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity (),Just Water Pump Control (rpm)
start 1st expt 10,,,,,,,
0.53240711,45999.9743,6582.844512,37.245,28.50375,9.5025,2.39414239,60
0.53241868,46000.97395,6583.84416,37.245,28.50375,9.5025,2.39414239,60
0.53243027,46001.97533,6584.845536,37.245,28.50375,9.5025,2.39414239,60
0.53244184,46002.97498,6585.845184,37.245,28.50375,9.5025,2.39414239,60
0.53245341,46003.97462,6586.844832,37.245,28.50375,9.5025,2.39414239,60
0.53246497,46004.97341,6587.843616,37.245,28.50375,9.5025,2.39414239,60
0.53247656,46005.97478,6588.844992,37.245,28.50375,9.5025,2.25990057,60
0.53248813,46006.97443,6589.84464,37.245,28.50375,9.5025,2.25990057,60
0.5324997,46007.97408,6590.844288,37.245,28.50375,9.5025,2.25990057,60
0.53251127,46008.97373,6591.843936,37.245,28.50375,9.5025,2.25990057,60
0.53252286,46009.9751,6592.845312,37.245,28.50375,9.5025,2.25990057,60
0.53253445,46010.97648,6593.846688,37.245,28.50375,9.5025,2.25990057,60
0.532546,46011.9744,6594.844608,37.245,28.50375,9.5025,2.26036191,60
0.53255759,46012.97578,6595.845984,37.245,28.50375,9.5025,2.26036191,60
0.53256916,46013.97542,6596.845632,37.245,28.50375,9.5025,2.26036191,60
0.53258073,46014.97507,6597.84528,37.245,28.50375,9.5025,2.26036191,60
0.53259229,46015.97386,6598.844064,37.245,28.50375,9.5025,2.26036191,60
0.53260388,46016.97523,6599.84544,37.245,28.50375,9.5025,2.26036191,60
0.53261545,46017.97488,6600.845088,37.245,28.50375,9.5025,2.14654803,60
0.53262702,46018.97453,6601.844736,37.245,28.50375,9.5025,2.14654803,60
0.53263859,46019.97418,6602.844384,37.245,28.50375,9.5025,2.14654803,60
0.53265018,46020.97555,6603.84576,37.245,28.50375,9.5025,2.14654803,60
0.53266174,46021.97434,6604.844544,37.245,28.50375,9.5025,2.14654803,60
0.53267331,46022.97398,6605.844192,37.245,28.50375,9.5025,2.15389299,60
0.5326849,46023.97536,6606.845568,37.245,28.50375,9.5025,2.15389299,60
0.53269647,46024.97501,6607.845216,37.245,28.50375,9.5025,2.15389299,60
0.53270804,46025.97466,6608.844864,37.245,28.50375,9.5025,2.15389299,60
0.53271963,46026.97603,6609.84624,37.245,28.50375,9.5025,2.15389299,60
0.5327312,46027.97568,6610.845888,37.245,28.50375,9.5025,2.15389299,60
0.53274277,46028.97533,6611.845536,37.245,28.50375,9.5025,2.15389299,60
0.53275433,46029.97411,6612.84432,37.245,28.50375,9.5025,2.13052964,60
0.5327659,46030.97376,6613.843968,37.245,28.50375,9.5025,2.13052964,60
0.53277749,46031.97514,6614.845344,37.245,28.50375,9.5025,2.13052964,60
0.53278908,46032.97651,6615.84672,37.245,28.50375,9.5025,2.13052964,60
0.53280062,46033.97357,6616.843776,37.245,28.50375,9.5025,2.13052964,60
0.53281221,46034.97494,6617.845152,37.245,28.50375,9.5025,2.13052964,60
0.53282378,46035.97459,6618.8448,37.245,28.50375,9.5025,2.20858836,60
0.53283535,46036.97424,6619.844448,37.245,28.50375,9.5025,2.20858836,60
0.53284694,46037.97562,6620.845824,37.245,28.50375,9.5025,2.20858836,60
0.53285851,46038.97526,6621.845472,37.245,28.50375,9.5025,2.20858836,60
0.53287007,46039.97405,6622.844256,37.245,28.50375,9.5025,2.20858836,60
0.53288164,46040.9737,6623.843904,37.245,28.50375,9.5025,2.17622876,60
0.53289323,46041.97507,6624.84528,37.245,28.50375,9.5025,2.17622876,60
0.53290482,46042.97645,6625.846656,37.245,28.50375,9.5025,2.17622876,60
0.53291637,46043.97437,6626.844576,37.245,28.50375,9.5025,2.17622876,60
0.53292796,46044.97574,6627.845952,37.245,28.50375,9.5025,2.17622876,60
0.53293952,46045.97453,6628.844736,37.245,28.50375,9.5025,2.17622876,60
0.53295109,46046.97418,6629.844384,37.245,28.50375,9.5025,2.19199347,60
0.53296268,46047.97555,6630.84576,37.245,28.50375,9.5025,2.19199347,60
0.53297425,46048.9752,6631.845408,37.245,28.50375,9.5025,2.19199347,60
0.53298582,46049.97485,6632.845056,37.245,28.50375,9.5025,2.19199347,60
0.53299739,46050.9745,6633.844704,37.245,28.50375,9.5025,2.19199347,60
0.53300896,46051.97414,6634.844352,37.245,28.50375,9.5025,2.09814858,60
0.53302055,46052.97552,6635.845728,37.245,28.50375,9.5025,2.09814858,60
0.53303212,46053.97517,6636.845376,37.245,28.50375,9.5025,2.09814858,60
0.53304368,46054.97395,6637.84416,37.245,28.50375,9.5025,2.09814858,60
0.53305527,46055.97533,6638.845536,37.245,28.50375,9.5025,2.09814858,60
0.53306684,46056.97498,6639.845184,37.245,28.50375,9.5025,2.09814858,60
0.53307841,46057.97462,6640.844832,37.245,28.50375,9.5025,2.05265117,60
0.53308998,46058.97427,6641.84448,37.245,28.50375,9.5025,2.05265117,60
0.53310157,46059.97565,6642.845856,37.245,28.50375,9.5025,2.05265117,60
0.53311313,46060.97443,6643.84464,37.245,28.50375,9.5025,2.05265117,60
0.5331247,46061.97408,6644.844288,37.245,28.50375,9.5025,2.05265117,60
0.53313629,46062.97546,6645.845664,37.245,28.50375,9.5025,2.04677725,60
0.53314786,46063.9751,6646.845312,37.245,28.50375,9.5025,2.04677725,60
0.53315943,46064.97475,6647.84496,37.245,28.50375,9.5025,2.04677725,60
0.533171,46065.9744,6648.844608,37.245,28.50375,9.5025,2.04677725,60
0.53318257,46066.97405,6649.844256,37.245,28.50375,9.5025,2.04677725,60
0.53319416,46067.97542,6650.845632,37.245,28.50375,9.5025,2.04677725,60
0.53320573,46068.97507,6651.84528,37.245,28.50375,9.5025,2.27828074,60
0.53321732,46069.97645,6652.846656,37.245,28.50375,9.5025,2.27828074,60
0.53322889,46070.9761,6653.846304,37.245,28.50375,9.5025,2.27828074,60
0.53324044,46071.97402,6654.844224,37.245,28.50375,9.5025,2.27828074,60
0.53325203,46072.97539,6655.8456,37.245,28.50375,9.5025,2.27828074,60
0.53326359,46073.97418,6656.844384,37.245,28.50375,9.5025,2.25392628,60
0.53327516,46074.97382,6657.844032,37.245,28.50375,9.5025,2.25392628,60
0.53328675,46075.9752,6658.845408,37.245,28.50375,9.5025,2.25392628,60
0.53329832,46076.97485,6659.845056,37.245,28.50375,9.5025,2.25392628,60
0.53330989,46077.9745,6660.844704,37.245,28.50375,9.5025,2.25392628,60
0.53332146,46078.97414,6661.844352,37.245,28.50375,9.5025,2.25392628,60
0.53333305,46079.97552,6662.845728,37.245,28.50375,9.5025,2.15417576,60
0.53334461,46080.9743,6663.844512,37.245,28.50375,9.5025,2.15417576,60
0.53335618,46081.97395,6664.84416,37.245,28.50375,9.5025,2.15417576,60
0.53336777,46082.97533,6665.845536,37.245,28.50375,9.5025,2.15417576,60
0.53337934,46083.97498,6666.845184,37.245,28.50375,9.5025,2.15417576,60
0.53339093,46084.97635,6667.84656,37.245,28.50375,9.5025,2.17142153,60
0.53340248,46085.97427,6668.84448,37.245,28.50375,9.5025,2.17142153,60
0.53341407,46086.97565,6669.845856,37.245,28.50375,9.5025,2.17142153,60
0.53342563,46087.97443,6670.84464,37.245,28.50375,9.5025,2.17142153,60
0.5334372,46088.97408,6671.844288,37.245,28.50375,9.5025,2.17142153,60
0.53344877,46089.97373,6672.843936,37.245,28.50375,9.5025,2.17142153,60
0.53346036,46090.9751,6673.845312,37.245,28.50375,9.5025,2.17465997,60
0.53347193,46091.97475,6674.84496,37.245,28.50375,9.5025,2.17465997,60
0.5334835,46092.9744,6675.844608,37.245,28.50375,9.5025,2.17465997,60
0.53349507,46093.97405,6676.844256,37.245,28.50375,9.5025,2.17465997,60
0.53350666,46094.97542,6677.845632,37.245,28.50375,9.5025,2.17465997,60
0.53351822,46095.97421,6678.844416,37.245,28.50375,9.5025,2.13702512,60
0.53352979,46096.97386,6679.844064,37.245,28.50375,9.5025,2.13702512,60
0.53354138,46097.97523,6680.84544,37.245,28.50375,9.5025,2.13702512,60
0.53355295,46098.97488,6681.845088,37.245,28.50375,9.5025,2.13702512,60
0.53356452,46099.97453,6682.844736,37.245,28.50375,9.5025,2.13702512,60
0.53357609,46100.97418,6683.844384,37.245,28.50375,9.5025,2.13702512,60
0.53358768,46101.97555,6684.84576,37.245,28.50375,9.5025,2.22395587,60
0.53359924,46102.97434,6685.844544,37.245,28.50375,9.5025,2.22395587,60
0.53361081,46103.97398,6686.844192,37.245,28.50375,9.5025,2.22395587,60
0.53362238,46104.97363,6687.84384,37.245,28.50375,9.5025,2.22395587,60
0.53363397,46105.97501,6688.845216,37.245,28.50375,9.5025,2.22395587,60
0.53364554,46106.97466,6689.844864,37.245,28.50375,9.5025,2.25327897,60
0.5336571,46107.97344,6690.843648,37.245,28.50375,9.5025,2.25327897,60
0.53366869,46108.97482,6691.845024,37.245,28.50375,9.5025,2.25327897,60
0.53368026,46109.97446,6692.844672,37.245,28.50375,9.5025,2.25327897,60
0.53369183,46110.97411,6693.84432,37.245,28.50375,9.5025,2.25327897,60
0.53370342,46111.97549,6694.845696,37.245,28.50375,9.5025,2.25327897,60
0.53371499,46112.97514,6695.845344,37.245,28.50375,9.5025,2.38829947,60
0.53372655,46113.97392,6696.844128,37.245,28.50375,9.5025,2.38829947,60
0.53373812,46114.97357,6697.843776,37.245,28.50375,9.5025,2.38829947,60
0.53374972,46115.97581,6698.846016,37.245,28.50375,9.5025,2.38829947,60
0.53376128,46116.97459,6699.8448,37.245,28.50375,9.5025,2.38829947,60
0.53377285,46117.97424,6700.844448,37.245,28.50375,9.5025,2.2614994,60
0.53378442,46118.97389,6701.844096,37.245,28.50375,9.5025,2.2614994,60
0.53379601,46119.97526,6702.845472,37.245,28.50375,9.5025,2.2614994,60
0.53380758,46120.97491,6703.84512,37.245,28.50375,9.5025,2.2614994,60
0.53381914,46121.9737,6704.843904,37.245,28.50375,9.5025,2.2614994,60
0.53383073,46122.97507,6705.84528,37.245,28.50375,9.5025,2.2614994,60
0.5338423,46123.97472,6706.844928,37.245,28.50375,9.5025,2.14357567,60
0.53385387,46124.97437,6707.844576,37.245,28.50375,9.5025,2.14357567,60
0.53386544,46125.97402,6708.844224,37.245,28.50375,9.5025,2.14357567,60
0.53387701,46126.97366,6709.843872,37.245,28.50375,9.5025,2.14357567,60
0.5338886,46127.97504,6710.845248,37.245,28.50375,9.5025,2.14357567,60
0.53390017,46128.97469,6711.844896,37.245,28.50375,9.5025,2.08593392,60
0.53391173,46129.97347,6712.84368,37.245,28.50375,9.5025,2.08593392,60
0.5339233,46130.97312,6713.843328,37.245,28.50375,9.5025,2.08593392,60
0.5339349,46131.97536,6714.845568,37.245,28.50375,9.5025,2.08593392,60
0.53394647,46132.97501,6715.845216,37.245,28.50375,9.5025,2.08593392,60
0.53395803,46133.97379,6716.844,37.245,28.50375,9.5025,2.08593392,60
0.5339696,46134.97344,6717.843648,37.245,28.50375,9.5025,2.00530457,60
0.53398119,46135.97482,6718.845024,37.245,28.50375,9.5025,2.00530457,60
0.53399276,46136.97446,6719.844672,37.245,28.50375,9.5025,2.00530457,60
0.53400433,46137.97411,6720.84432,37.245,28.50375,9.5025,2.00530457,60
0.5340159,46138.97376,6721.843968,37.245,28.50375,9.5025,2.00530457,60
0.53402749,46139.97514,6722.845344,37.245,28.50375,9.5025,2.05917168,60
0.53403906,46140.97478,6723.844992,37.245,28.50375,9.5025,2.05917168,60
0.53405062,46141.97357,6724.843776,37.245,28.50375,9.5025,2.05917168,60
0.53406221,46142.97494,6725.845152,37.245,28.50375,9.5025,2.05917168,60
0.53407378,46143.97459,6726.8448,37.245,28.50375,9.5025,2.05917168,60
0.53408535,46144.97424,6727.844448,37.245,28.50375,9.5025,2.05917168,60
0.53409694,46145.97562,6728.845824,37.245,28.50375,9.5025,2.08853507,60
0.5341085,46146.9744,6729.844608,37.245,28.50375,9.5025,2.08853507,60
0.53412007,46147.97405,6730.844256,37.245,28.50375,9.5025,2.08853507,60
0.53413164,46148.9737,6731.843904,37.245,28.50375,9.5025,2.08853507,60
0.53414323,46149.97507,6732.84528,37.245,28.50375,9.5025,2.08853507,60
0.53415484,46150.97818,6733.848384,37.245,28.50375,9.5025,2.08853507,60
0.53416637,46151.97437,6734.844576,37.245,28.50375,9.5025,2.14332104,60
0.53417796,46152.97574,6735.845952,37.245,28.50375,9.5025,2.14332104,60
0.53418952,46153.97453,6736.844736,37.245,28.50375,9.5025,2.14332104,60
0.53420109,46154.97418,6737.844384,37.245,28.50375,9.5025,2.14332104,60
0.53421266,46155.97382,6738.844032,37.245,28.50375,9.5025,2.14332104,60
0.53422423,46156.97347,6739.84368,37.245,28.50375,9.5025,2.25637126,60
0.53423582,46157.97485,6740.845056,37.245,28.50375,9.5025,2.25637126,60
0.53424739,46158.9745,6741.844704,37.245,28.50375,9.5025,2.25637126,60
0.53425895,46159.97328,6742.843488,37.245,28.50375,9.5025,2.25637126,60
0.53427054,46160.97466,6743.844864,37.245,28.50375,9.5025,2.25637126,60
0.53428213,46161.97603,6744.84624,37.245,28.50375,9.5025,2.25637126,60
0.53429368,46162.97395,6745.84416,37.245,28.50375,9.5025,2.11824512,60
0.53430527,46163.97533,6746.845536,37.245,28.50375,9.5025,2.11824512,60
0.53431684,46164.97498,6747.845184,37.245,28.50375,9.5025,2.11824512,60
0.53432843,46165.97635,6748.84656,37.245,28.50375,9.5025,2.11824512,60
0.53433997,46166.97341,6749.843616,37.245,28.50375,9.5025,2.11824512,60
0.53435156,46167.97478,6750.844992,37.245,28.50375,9.5025,2.06729889,60
0.53436313,46168.97443,6751.84464,37.245,28.50375,9.5025,2.06729889,60
0.5343747,46169.97408,6752.844288,37.245,28.50375,9.5025,2.06729889,60
0.53438627,46170.97373,6753.843936,37.245,28.50375,9.5025,2.06729889,60
0.53439786,46171.9751,6754.845312,37.245,28.50375,9.5025,2.06729889,60
0.53440942,46172.97389,6755.844096,37.245,28.50375,9.5025,2.06729889,60
0.53442099,46173.97354,6756.843744,37.245,28.50375,9.5025,2.15408349,60
0.53443258,46174.97491,6757.84512,37.245,28.50375,9.5025,2.15408349,60
0.53444415,46175.97456,6758.844768,37.245,28.50375,9.5025,2.15408349,60
0.53445572,46176.97421,6759.844416,37.245,28.50375,9.5025,2.15408349,60
0.53446729,46177.97386,6760.844064,37.245,28.50375,9.5025,2.15408349,60
0.53447886,46178.9735,6761.843712,37.245,28.50375,9.5025,2.15285373,60
0.53449045,46179.97488,6762.845088,37.245,28.50375,9.5025,2.15285373,60
0.53450202,46180.97453,6763.844736,37.245,28.50375,9.5025,2.15285373,60
0.53451358,46181.97331,6764.84352,37.245,28.50375,9.5025,2.15285373,60
0.53452517,46182.97469,6765.844896,37.245,28.50375,9.5025,2.15285373,60
0.53453674,46183.97434,6766.844544,37.245,28.50375,9.5025,2.15285373,60
0.53454831,46184.97398,6767.844192,37.245,28.50375,9.5025,2.20660853,60
0.53455988,46185.97363,6768.84384,37.245,28.50375,9.5025,2.20660853,60
0.53457147,46186.97501,6769.845216,37.245,28.50375,9.5025,2.20660853,60
0.53458304,46187.97466,6770.844864,37.245,28.50375,9.5025,2.20660853,60
0.53459461,46188.9743,6771.844512,37.245,28.50375,9.5025,2.20660853,60
0.5346062,46189.97568,6772.845888,37.245,28.50375,9.5025,2.08517957,60
0.53461777,46190.97533,6773.845536,37.245,28.50375,9.5025,2.08517957,60
0.53462934,46191.97498,6774.845184,37.245,28.50375,9.5025,2.08517957,60
0.5346409,46192.97376,6775.843968,37.245,28.50375,9.5025,2.08517957,60
0.53465249,46193.97514,6776.845344,37.245,28.50375,9.5025,2.08517957,60
0.53466406,46194.97478,6777.844992,37.245,28.50375,9.5025,2.08517957,60
0.53467563,46195.97443,6778.84464,37.245,28.50375,9.5025,2.18530941,60
0.53468719,46196.97322,6779.843424,37.245,28.50375,9.5025,2.18530941,60
0.53469878,46197.97459,6780.8448,37.245,28.50375,9.5025,2.18530941,60
0.53471035,46198.97424,6781.844448,37.245,28.50375,9.5025,2.18530941,60
0.53472192,46199.97389,6782.844096,37.245,28.50375,9.5025,2.18530941,60
0.53473349,46200.97354,6783.843744,37.245,28.50375,9.5025,2.11035037,60
0.53474508,46201.97491,6784.84512,37.245,28.50375,9.5025,2.11035037,60
0.53475665,46202.97456,6785.844768,37.245,28.50375,9.5025,2.11035037,60
0.53476824,46203.97594,6786.846144,37.245,28.50375,9.5025,2.11035037,60
0.53477981,46204.97558,6787.845792,37.245,28.50375,9.5025,2.11035037,60
0.53479137,46205.97437,6788.844576,37.245,28.50375,9.5025,2.11035037,60
0.53480294,46206.97402,6789.844224,37.245,28.50375,9.5025,2.1138916,60
0.53481451,46207.97366,6790.843872,37.245,28.50375,9.5025,2.1138916,60
0.5348261,46208.97504,6791.845248,37.245,28.50375,9.5025,2.1138916,60
0.53483767,46209.97469,6792.844896,37.245,28.50375,9.5025,2.1138916,60
0.53484923,46210.97347,6793.84368,37.245,28.50375,9.5025,2.1138916,60
0.53486083,46211.97571,6794.84592,37.245,28.50375,9.5025,2.26139927,60
0.53487239,46212.9745,6795.844704,37.245,28.50375,9.5025,2.26139927,60
0.53488396,46213.97414,6796.844352,37.245,28.50375,9.5025,2.26139927,60
0.53489553,46214.97379,6797.844,37.245,28.50375,9.5025,2.26139927,60
0.53490712,46215.97517,6798.845376,37.245,28.50375,9.5025,2.26139927,60
0.53491868,46216.97395,6799.84416,37.245,28.50375,9.5025,2.26139927,60
0.53493025,46217.9736,6800.843808,37.245,28.50375,9.5025,2.24824977,60
0.53494184,46218.97498,6801.845184,37.245,28.50375,9.5025,2.24824977,60
0.53495341,46219.97462,6802.844832,37.245,28.50375,9.5025,2.24824977,60
0.534965,46220.976,6803.846208,37.245,28.50375,9.5025,2.24824977,60
0.53497657,46221.97565,6804.845856,37.245,28.50375,9.5025,2.24824977,60
0.53498814,46222.9753,6805.845504,37.245,28.50375,9.5025,2.29050756,60
0.5349997,46223.97408,6806.844288,37.245,28.50375,9.5025,2.29050756,60
0.5350113,46224.97632,6807.846528,37.245,28.50375,9.5025,2.29050756,60
0.53502286,46225.9751,6808.845312,37.245,28.50375,9.5025,2.29050756,60
0.53503443,46226.97475,6809.84496,37.245,28.50375,9.5025,2.29050756,60
0.535046,46227.9744,6810.844608,37.245,28.50375,9.5025,2.29050756,60
0.53505759,46228.97578,6811.845984,37.245,28.50375,9.5025,2.39214826,60
0.53506915,46229.97456,6812.844768,37.245,28.50375,9.5025,2.39214826,60
0.53508072,46230.97421,6813.844416,37.245,28.50375,9.5025,2.39214826,60
0.53509229,46231.97386,6814.844064,37.245,28.50375,9.5025,2.39214826,60
0.53510386,46232.9735,6815.843712,37.245,28.50375,9.5025,2.39214826,60
0.53511545,46233.97488,6816.845088,37.245,28.50375,9.5025,2.38907719,60
0.53512702,46234.97453,6817.844736,37.245,28.50375,9.5025,2.38907719,60
0.53513858,46235.97331,6818.84352,37.245,28.50375,9.5025,2.38907719,60
0.53515017,46236.97469,6819.844896,37.245,28.50375,9.5025,2.38907719,60
0.53516174,46237.97434,6820.844544,37.245,28.50375,9.5025,2.38907719,60
0.53517331,46238.97398,6821.844192,37.245,28.50375,9.5025,2.38907719,60
0.5351849,46239.97536,6822.845568,37.245,28.50375,9.5025,2.4799459,60
0.53519647,46240.97501,6823.845216,37.245,28.50375,9.5025,2.4799459,60
0.53520806,46241.97638,6824.846592,37.245,28.50375,9.5025,2.4799459,60
0.5352196,46242.97344,6825.843648,37.245,28.50375,9.5025,2.4799459,60
0.53523119,46243.97482,6826.845024,37.245,28.50375,9.5025,2.4799459,60
0.53524276,46244.97446,6827.844672,37.245,28.50375,9.5025,2.6290586,60
0.53525433,46245.97411,6828.84432,37.245,28.50375,9.5025,2.6290586,60
0.53526592,46246.97549,6829.845696,37.245,28.50375,9.5025,2.6290586,60
0.53527748,46247.97427,6830.84448,37.245,28.50375,9.5025,2.6290586,60
0.53528905,46248.97392,6831.844128,37.245,28.50375,9.5025,2.6290586,60
0.53530062,46249.97357,6832.843776,37.245,28.50375,9.5025,2.6290586,60
0.53531221,46250.97494,6833.845152,37.245,28.50375,9.5025,2.54386854,60
0.53532378,46251.97459,6834.8448,37.245,28.50375,9.5025,2.54386854,60
0.53533534,46252.97338,6835.843584,37.245,28.50375,9.5025,2.54386854,60
0.53534693,46253.97475,6836.84496,37.245,28.50375,9.5025,2.54386854,60
0.5353585,46254.9744,6837.844608,37.245,28.50375,9.5025,2.54386854,60
0.53537007,46255.97405,6838.844256,37.245,28.50375,9.5025,2.68730068,60
0.53538164,46256.9737,6839.843904,37.245,28.50375,9.5025,2.68730068,60
0.53539323,46257.97507,6840.84528,37.245,28.50375,9.5025,2.68730068,60
0.5354048,46258.97472,6841.844928,37.245,28.50375,9.5025,2.68730068,60
0.53541637,46259.97437,6842.844576,37.245,28.50375,9.5025,2.68730068,60
0.53542793,46260.97315,6843.84336,37.245,28.50375,9.5025,2.68730068,60
0.53543952,46261.97453,6844.844736,37.245,28.50375,9.5025,2.59969831,60
0.53545109,46262.97418,6845.844384,37.245,28.50375,9.5025,2.59969831,60
0.53546266,46263.97382,6846.844032,37.245,28.50375,9.5025,2.59969831,60
0.53547423,46264.97347,6847.84368,37.245,28.50375,9.5025,2.59969831,60
0.53548581,46265.97398,6848.844192,37.245,28.50375,9.5025,2.59969831,60
0.53549738,46266.97363,6849.84384,37.245,28.50375,9.5025,2.76257324,60
0.53550897,46267.97501,6850.845216,37.245,28.50375,9.5025,2.76257324,60
0.53552053,46268.97379,6851.844,37.245,28.50375,9.5025,2.76257324,60
0.5355321,46269.97344,6852.843648,37.245,28.50375,9.5025,2.76257324,60
0.5355437,46270.97568,6853.845888,37.245,28.50375,9.5025,2.76257324,60
0.53555526,46271.97446,6854.844672,37.245,28.50375,9.5025,2.76257324,60
0.53556683,46272.97411,6855.84432,37.245,28.50375,9.5025,2.76833701,60
0.53557842,46273.97549,6856.845696,37.245,28.50375,9.5025,2.76833701,60
0.53558999,46274.97514,6857.845344,37.245,28.50375,9.5025,2.76833701,60
0.53560156,46275.97478,6858.844992,37.245,28.50375,9.5025,2.76833701,60
0.53561312,46276.97357,6859.843776,37.245,28.50375,9.5025,2.76833701,60
0.53562488,46277.98963,6860.85984,37.245,28.50375,9.5025,2.76833701,60
0.53563628,46278.97459,6861.8448,37.245,28.50375,9.5025,2.67876697,60
0.53564785,46279.97424,6862.844448,37.245,28.50375,9.5025,2.67876697,60
0.53565942,46280.97389,6863.844096,37.245,28.50375,9.5025,2.67876697,60
0.53567101,46281.97526,6864.845472,37.245,28.50375,9.5025,2.67876697,60
0.53568258,46282.97491,6865.84512,37.245,28.50375,9.5025,2.67876697,60
0.53569414,46283.9737,6866.843904,37.245,28.50375,9.5025,2.54758525,60
0.53570571,46284.97334,6867.843552,37.245,28.50375,9.5025,2.54758525,60
0.5357173,46285.97472,6868.844928,37.245,28.50375,9.5025,2.54758525,60
0.53572887,46286.97437,6869.844576,37.245,28.50375,9.5025,2.54758525,60
0.53574043,46287.97315,6870.84336,37.245,28.50375,9.5025,2.54758525,60
0.53575202,46288.97453,6871.844736,37.245,28.50375,9.5025,2.54758525,60
0.53576359,46289.97418,6872.844384,37.245,28.50375,9.5025,2.46874928,60
0.53577516,46290.97382,6873.844032,37.245,28.50375,9.5025,2.46874928,60
0.53578675,46291.9752,6874.845408,37.245,28.50375,9.5025,2.46874928,60
0.53579832,46292.97485,6875.845056,37.245,28.50375,9.5025,2.46874928,60
0.53580989,46293.9745,6876.844704,37.245,28.50375,9.5025,2.46874928,60
0.53582148,46294.97587,6877.84608,37.245,28.50375,9.5025,2.5701654,60
0.53583303,46295.97379,6878.844,37.245,28.50375,9.5025,2.5701654,60
0.53584462,46296.97517,6879.845376,37.245,28.50375,9.5025,2.5701654,60
0.53585619,46297.97482,6880.845024,37.245,28.50375,9.5025,2.5701654,60
0.53586775,46298.9736,6881.843808,37.245,28.50375,9.5025,2.5701654,60
0.53587934,46299.97498,6882.845184,37.245,28.50375,9.5025,2.5701654,60
0.53589091,46300.97462,6883.844832,37.245,28.50375,9.5025,2.54777336,60
0.53590248,46301.97427,6884.84448,37.245,28.50375,9.5025,2.54777336,60
0.53591405,46302.97392,6885.844128,37.245,28.50375,9.5025,2.54777336,60
0.53592564,46303.9753,6886.845504,37.245,28.50375,9.5025,2.54777336,60
0.53593721,46304.97494,6887.845152,37.245,28.50375,9.5025,2.54777336,60
0.53594877,46305.97373,6888.843936,37.245,28.50375,9.5025,2.47185373,60
0.53596034,46306.97338,6889.843584,37.245,28.50375,9.5025,2.47185373,60
0.53597193,46307.97475,6890.84496,37.245,28.50375,9.5025,2.47185373,60
0.5359835,46308.9744,6891.844608,37.245,28.50375,9.5025,2.47185373,60
0.53599506,46309.97318,6892.843392,37.245,28.50375,9.5025,2.47185373,60
0.53600666,46310.97542,6893.845632,37.245,28.50375,9.5025,2.47185373,60
0.53601822,46311.97421,6894.844416,37.245,28.50375,9.5025,2.45964074,60
0.53602979,46312.97386,6895.844064,37.245,28.50375,9.5025,2.45964074,60
0.53604136,46313.9735,6896.843712,37.245,28.50375,9.5025,2.45964074,60
0.53605295,46314.97488,6897.845088,37.245,28.50375,9.5025,2.45964074,60
0.53606452,46315.97453,6898.844736,37.245,28.50375,9.5025,2.45964074,60
0.53607611,46316.9759,6899.846112,37.245,28.50375,9.5025,2.53278565,60
0.53608767,46317.97469,6900.844896,37.245,28.50375,9.5025,2.53278565,60
0.53609924,46318.97434,6901.844544,37.245,28.50375,9.5025,2.53278565,60
0.53611081,46319.97398,6902.844192,37.245,28.50375,9.5025,2.53278565,60
0.53612238,46320.97363,6903.84384,37.245,28.50375,9.5025,2.53278565,60
0.53613397,46321.97501,6904.845216,37.245,28.50375,9.5025,2.53278565,60
0.53614553,46322.97379,6905.844,37.245,28.50375,9.5025,2.63922358,60
0.5361571,46323.97344,6906.843648,37.245,28.50375,9.5025,2.63922358,60
0.53616867,46324.97309,6907.843296,37.245,28.50375,9.5025,2.63922358,60
0.53618027,46325.97533,6908.845536,37.245,28.50375,9.5025,2.63922358,60
0.53619184,46326.97498,6909.845184,37.245,28.50375,9.5025,2.63922358,60
0.5362034,46327.97376,6910.843968,37.245,28.50375,9.5025,2.63922358,60
0.53621497,46328.97341,6911.843616,37.245,28.50375,9.5025,2.6237762,60
0.53622656,46329.97478,6912.844992,37.245,28.50375,9.5025,2.6237762,60
0.53623813,46330.97443,6913.84464,37.245,28.50375,9.5025,2.6237762,60
0.5362497,46331.97408,6914.844288,37.245,28.50375,9.5025,2.6237762,60
0.53626126,46332.97286,6915.843072,37.245,28.50375,9.5025,2.6237762,60
0.53627285,46333.97424,6916.844448,37.245,28.50375,9.5025,2.6237762,60
0.53628442,46334.97389,6917.844096,37.245,28.50375,9.5025,2.7352128,60
0.53629602,46335.97613,6918.846336,37.245,28.50375,9.5025,2.7352128,60
0.53630756,46336.97318,6919.843392,37.245,28.50375,9.5025,2.7352128,60
0.53631915,46337.97456,6920.844768,37.245,28.50375,9.5025,2.7352128,60
0.53633072,46338.97421,6921.844416,37.245,28.50375,9.5025,2.7352128,60
0.53634229,46339.97386,6922.844064,37.245,28.50375,9.5025,2.59220171,60
0.53635388,46340.97523,6923.84544,37.245,28.50375,9.5025,2.59220171,60
0.53636545,46341.97488,6924.845088,37.245,28.50375,9.5025,2.59220171,60
0.53637701,46342.97366,6925.843872,37.245,28.50375,9.5025,2.59220171,60
0.53638858,46343.97331,6926.84352,37.245,28.50375,9.5025,2.59220171,60
0.53640017,46344.97469,6927.844896,37.245,28.50375,9.5025,2.59220171,60
0.53641174,46345.97434,6928.844544,37.245,28.50375,9.5025,2.56494689,60
