Day fraction since midnight on 11/3/2019	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.64446203	0.10867310	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.55572224
0.64447362	0.10845599	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.55572224
0.64448519	0.10813329	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.55572224
0.64449676	0.10864580	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.57594728
0.64450832	0.10885632	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.57594728
0.64451989	0.10865314	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.57594728
0.64453148	0.10873143	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.57594728
0.64454307	0.10858028	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.57594728
0.64455462	0.10857872	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.53883171
0.64456621	0.10858866	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.53883171
0.64457778	0.10933068	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.53883171
0.64458937	0.10886231	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.53883171
0.64460091	0.10831392	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.53883171
0.64461248	0.10887509	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.60601616
0.64462407	0.10929605	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.60601616
0.64463564	0.10870330	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.60601616
0.64464721	0.10919442	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.60601616
0.64465880	0.10896356	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.60601616
0.64467037	0.10909039	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.42312145
0.64468194	0.10944715	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.42312145
0.64469350	0.10881658	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.42312145
0.64470509	0.10878491	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.42312145
0.64471666	0.10867783	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.42312145
0.64472823	0.10868977	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.18527937
0.64473980	0.10899480	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.18527937
0.64475137	0.10816506	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.18527937
0.64476297	0.10881348	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.18527937
0.64477454	0.10883492	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.18527937
0.64478611	0.10911886	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.55731010
0.64479768	0.10846960	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.55731010
0.64480924	0.10853897	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.55731010
0.64482083	0.10838480	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.55731010
0.64483240	0.10876575	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.55731010
0.64484397	0.10886518	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.37854290
0.64485554	0.10872818	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.37854290
0.64486713	0.10855193	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.37854290
0.64487869	0.10878093	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.37854290
0.64489026	0.10894638	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.37854290
0.64490185	0.10900314	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.68524933
0.64491342	0.10855385	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.68524933
0.64492498	0.10852297	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.68524933
0.64493655	0.10903711	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.68524933
0.64494814	0.10892635	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.68524933
0.64495971	0.10926948	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.19163704
0.64497128	0.10835423	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.19163704
0.64498287	0.10892273	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.19163704
0.64499444	0.10851388	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.19163704
0.64500600	0.10921728	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.19163704
0.64501757	0.10945870	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.27202415
0.64502916	0.10925964	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.27202415
0.64504074	0.10842249	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.27202415
0.64505230	0.10840652	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.27202415
0.64506387	0.10843377	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.27202415
0.64507544	0.10934747	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.10989571
0.64508703	0.10900031	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.10989571
0.64509860	0.10839624	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.10989571
0.64511017	0.10896191	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.10989571
0.64512174	0.10916258	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.10989571
0.64513333	0.10900398	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.73871517
0.64514489	0.10899390	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.73871517
0.64515646	0.10922040	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.73871517
0.64516803	0.10888057	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.73871517
0.64517962	0.10858303	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.73871517
0.64519119	0.10894930	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.42420053
0.64520276	0.10922071	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.42420053
0.64521433	0.10886674	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.42420053
0.64522592	0.10939751	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.42420053
0.64523749	0.10921371	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.42420053
0.64524905	0.10945585	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.47930670
0.64526062	0.10884298	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.47930670
0.64527221	0.10910045	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.47930670
0.64528378	0.10917776	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.47930670
0.64529535	0.10928462	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.47930670
0.64530691	0.10885856	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.05553555
0.64531850	0.10951670	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.05553555
0.64533007	0.10986603	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.05553555
0.64534164	0.10882824	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.05553555
0.64535323	0.10926657	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.05553555
0.64536480	0.10959844	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.30222440
0.64537637	0.10903554	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.30222440
0.64538793	0.10880243	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.30222440
0.64539953	0.10945788	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.30222440
0.64541109	0.10893657	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	3.30222440
0.64542266	0.10940762	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.71646929
0.64543423	0.10855117	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.71646929
0.64544580	0.10951810	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.71646929
0.64545740	0.10884557	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.71646929
0.64546897	0.10931242	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.71646929
0.64548053	0.10918964	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.46449327
0.64549210	0.10910749	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.46449327
0.64550367	0.10949932	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.46449327
0.64551526	0.10917932	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.46449327
0.64552683	0.10942547	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	4.46449327
0.64553840	0.10914657	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.22435713
0.64554999	0.10926355	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.22435713
0.64556155	0.10970932	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.22435713
0.64557312	0.10895863	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.22435713
0.64558469	0.10886093	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.22435713
0.64559626	0.10930050	0.00263360	0.65276640	50.52631579	0.00000000	0.00000000	5.04332352
0.64560785	0.10822786	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.21600819
0.64561944	0.10697031	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.21600819
0.64563099	0.10720266	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.21600819
0.64564256	0.10723618	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.21600819
0.64565415	0.10707741	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.21600819
0.64566572	0.10717610	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.65288401
0.64567728	0.10696027	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.65288401
0.64568886	0.10693973	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.65288401
0.64570043	0.10752270	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.65288401
0.64571202	0.10668178	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.65288401
0.64572359	0.10691961	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.24701405
0.64573516	0.10782646	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.24701405
0.64574673	0.10755612	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.24701405
0.64575832	0.10737982	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.24701405
0.64576989	0.10705506	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.24701405
0.64578146	0.10745928	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65383363
0.64579302	0.10731716	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65383363
0.64580459	0.10709537	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65383363
0.64581616	0.10766353	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65383363
0.64582775	0.10727492	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65383363
0.64583932	0.10758532	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61776257
0.64585091	0.10762508	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61776257
0.64586248	0.10738014	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61776257
0.64587405	0.10705873	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61776257
0.64588562	0.10734156	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61776257
0.64589718	0.10774948	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.74983168
0.64590877	0.10790339	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.74983168
0.64592034	0.10813009	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.74983168
0.64593191	0.10787185	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.74983168
0.64594348	0.10810535	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.74983168
0.64595505	0.10758349	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30195713
0.64596664	0.10791912	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30195713
0.64597822	0.10800551	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30195713
0.64598978	0.10797835	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30195713
0.64600135	0.10825162	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30195713
0.64601292	0.10770087	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.70741272
0.64602451	0.10804670	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.70741272
0.64603608	0.10738965	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.70741272
0.64604765	0.10770979	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.70741272
0.64605922	0.10798791	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.70741272
0.64607081	0.10742788	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30496430
0.64608238	0.10685045	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30496430
0.64609395	0.10647116	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30496430
0.64610552	0.10715199	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30496430
0.64611709	0.10700407	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.30496430
0.64612868	0.10699338	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.32433605
0.64614025	0.10732853	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.32433605
0.64615181	0.10701554	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.32433605
0.64616338	0.10734572	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.32433605
0.64617496	0.10712054	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.32433605
0.64618655	0.10750278	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.25137830
0.64619812	0.10689332	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.25137830
0.64620969	0.10750227	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.25137830
0.64622126	0.10687759	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.25137830
0.64623282	0.10701602	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.25137830
0.64624442	0.10761287	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.11442327
0.64625599	0.10742324	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.11442327
0.64626755	0.10800465	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.11442327
0.64627912	0.10749186	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.11442327
0.64629071	0.10717083	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.11442327
0.64630228	0.10780932	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98035359
0.64631387	0.10744807	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98035359
0.64632542	0.10706336	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98035359
0.64633699	0.10780563	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98035359
0.64634857	0.10716205	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98035359
0.64636016	0.10787002	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.63069808
0.64637172	0.10758714	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.63069808
0.64638329	0.10778563	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.63069808
0.64639486	0.10765932	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.63069808
0.64640645	0.10790218	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.63069808
0.64641802	0.10800998	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.28225160
0.64642959	0.10793111	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.28225160
0.64644115	0.10748020	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.28225160
0.64645274	0.10776599	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.28225160
0.64646432	0.10720785	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.28225160
0.64647588	0.10779276	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65067410
0.64648745	0.10778739	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65067410
0.64649902	0.10804464	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65067410
0.64651061	0.10767712	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65067410
0.64652218	0.10737640	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.65067410
0.64653375	0.10802552	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56710052
0.64654532	0.10765976	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56710052
0.64655691	0.10780872	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56710052
0.64656848	0.10751208	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56710052
0.64658004	0.10771751	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56710052
0.64659163	0.10821199	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.34629297
0.64660320	0.10832455	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.34629297
0.64661477	0.10723451	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.34629297
0.64662634	0.10766400	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.34629297
0.64663793	0.10812173	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.34629297
0.64664949	0.10831666	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.77882385
0.64666106	0.10773625	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.77882385
0.64667264	0.10839907	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.77882385
0.64668420	0.10853082	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.77882385
0.64669580	0.10846529	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.77882385
0.64670737	0.10786907	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.14819193
0.64671893	0.10759851	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.14819193
0.64673050	0.10817995	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.14819193
0.64674209	0.10802214	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.14819193
0.64675366	0.10820220	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.14819193
0.64676525	0.10844266	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.04602075
0.64677680	0.10874048	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.04602075
0.64678839	0.10808203	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.04602075
0.64679996	0.10864370	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.04602075
0.64681155	0.10849339	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.04602075
0.64682309	0.10867760	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56586552
0.64683468	0.10841805	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56586552
0.64684625	0.10839903	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56586552
0.64685781	0.10798856	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56586552
0.64686940	0.10862544	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.56586552
0.64688097	0.10787402	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13162136
0.64689255	0.10771494	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13162136
0.64690414	0.10822098	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13162136
0.64691570	0.10845171	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13162136
0.64692727	0.10861100	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13162136
0.64693884	0.10845942	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98833799
0.64695041	0.10876990	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98833799
0.64696198	0.10860229	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98833799
0.64697357	0.10854325	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98833799
0.64698514	0.10897721	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	1.98833799
0.64699670	0.10930993	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.21573162
0.64700829	0.10949686	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.21573162
0.64701986	0.10925109	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.21573162
0.64703143	0.10874816	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.21573162
0.64704300	0.10898690	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.21573162
0.64705459	0.10859354	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.19215798
0.64706616	0.10880816	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.19215798
0.64707773	0.10901802	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.19215798
0.64708930	0.10917174	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.19215798
0.64710086	0.10911006	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.19215798
0.64711246	0.10878409	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.53015709
0.64712403	0.10941205	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.53015709
0.64713559	0.10873833	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.53015709
0.64714716	0.10947090	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.53015709
0.64715875	0.10914559	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.53015709
0.64717032	0.10892161	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13380694
0.64718189	0.10916460	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13380694
0.64719346	0.10994329	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13380694
0.64720503	0.10917255	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13380694
0.64721660	0.10923656	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.13380694
0.64722820	0.10896538	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.58229351
0.64723977	0.10867590	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.58229351
0.64725134	0.10874954	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.58229351
0.64726290	0.10933512	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.58229351
0.64727448	0.10944393	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.58229351
0.64728604	0.10940818	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.43711519
0.64729763	0.10877335	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.43711519
0.64730920	0.10915988	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.43711519
0.64732077	0.10888561	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.43711519
0.64733236	0.10944661	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.43711519
0.64734393	0.10909710	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61591721
0.64735550	0.10875249	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61591721
0.64736706	0.10902600	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61591721
0.64737866	0.10973752	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61591721
0.64739022	0.10980453	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.61591721
0.64740179	0.10922491	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.47556472
0.64741336	0.10908840	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.47556472
0.64742495	0.10956678	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.47556472
0.64743652	0.10842874	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.47556472
0.64744809	0.10947513	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.47556472
0.64745965	0.10891733	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	2.47556472
0.64747125	0.10958132	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.66164351
0.64748281	0.10973391	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.66164351
0.64749438	0.10934886	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.66164351
0.64750595	0.10925982	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.66164351
0.64751752	0.10931386	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.66164351
0.64752911	0.10971121	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.38446951
0.64754068	0.10974249	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.38446951
0.64755225	0.10895093	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.38446951
0.64756384	0.10942800	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.38446951
0.64757541	0.10961419	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	5.38446951
0.64758697	0.10907549	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.14196920
0.64759854	0.11017406	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.14196920
0.64761013	0.10856999	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.14196920
0.64762170	0.10942708	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.14196920
0.64763327	0.10981087	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.14196920
0.64764484	0.10988622	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.96817756
0.64765643	0.10961026	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.96817756
0.64766800	0.10928128	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.96817756
0.64767957	0.10935706	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.96817756
0.64769114	0.10958313	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.96817756
0.64770271	0.11024152	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.05361176
0.64771428	0.11011313	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.05361176
0.64772587	0.10956083	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.05361176
0.64773743	0.10985840	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.05361176
0.64774900	0.10991935	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	4.05361176
0.64776060	0.10973477	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.94687533
0.64777216	0.11031421	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.94687533
0.64778375	0.11019722	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.94687533
0.64779532	0.10975181	0.00329190	0.65210810	41.18577474	8.12814815	8.13333333	3.94687533
