Day fraction since midnight on 11/11/2019	Time (seconds)	Time Elapsed (seconds)	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Capture Velocity Pump ()	Effluent Fluoride Concentration (mg/L)	Flocculated Fluoride (mg/L)
Start expt!												
0.8388979	72480.77856	15736.76554	0.09815338	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.83687305	0.50307692	0.313063021	4.686936979
0.83890947	72481.77821	15737.76518	0.09921688	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.83687305	0.50307692	0.329632429	4.670367571
0.83892103	72482.77699	15738.76397	0.09860324	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.83687305	0.50307692	0.319967731	4.680032269
0.8389326	72483.77664	15739.76362	0.09896272	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.83687305	0.50307692	0.325594543	4.674405457
0.83894419	72484.77802	15740.76499	0.09879699	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.83687305	0.50307692	0.322988241	4.677011759
0.83895576	72485.77766	15741.76464	0.09923065	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.79976845	0.50307692	0.32985262	4.67014738
0.83896735	72486.77904	15742.76602	0.0992329	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.79976845	0.50307692	0.329888613	4.670111387
0.8389789	72487.77696	15743.76394	0.09773131	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.79976845	0.50307692	0.306720385	4.693279615
0.83899047	72488.77661	15744.76358	0.09929392	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.79976845	0.50307692	0.330866239	4.669133761
0.83900206	72489.77798	15745.76496	0.09818576	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.79976845	0.50307692	0.313554992	4.686445008
0.83901363	72490.77763	15746.76461	0.09929655	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.4258337	0.50307692	0.33090844	4.66909156
0.8390252	72491.77728	15747.76426	0.09840722	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.4258337	0.50307692	0.316940577	4.683059423
0.83903677	72492.77693	15748.7639	0.09948776	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.4258337	0.50307692	0.333991089	4.666008911
0.83904834	72493.77658	15749.76355	0.09757839	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.4258337	0.50307692	0.304454237	4.695545763
0.83905991	72494.77622	15750.7632	0.09896901	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.4258337	0.50307692	0.325693874	4.674306126
0.8390715	72495.7776	15751.76458	0.09840798	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.72153378	0.50307692	0.316952258	4.683047742
0.83908307	72496.77725	15752.76422	0.09808713	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.72153378	0.50307692	0.312058843	4.687941157
0.83909464	72497.7769	15753.76387	0.09892628	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.72153378	0.50307692	0.325019683	4.674980317
0.83910621	72498.77654	15754.76352	0.09804944	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.72153378	0.50307692	0.311488998	4.688511002
0.8391178	72499.77792	15755.7649	0.09815275	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.72153378	0.50307692	0.313053456	4.686946544
0.83912938	72500.77843	15756.76541	0.09785835	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.78534126	0.50307692	0.308615834	4.691384166
0.83914095	72501.77808	15757.76506	0.09919623	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.78534126	0.50307692	0.329302498	4.670697502
0.83915252	72502.77773	15758.7647	0.09804928	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.78534126	0.50307692	0.311486581	4.688513419
0.83916409	72503.77738	15759.76435	0.09883136	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.78534126	0.50307692	0.32352703	4.67647297
0.83917565	72504.77616	15760.76314	0.09793826	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.78534126	0.50307692	0.309814095	4.690185905
0.83918724	72505.77754	15761.76451	0.09804576	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.37543488	0.50307692	0.311433415	4.688566585
0.8391988	72506.77632	15762.7633	0.09873415	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.37543488	0.50307692	0.322005471	4.677994529
0.8392104	72507.77856	15763.76554	0.09785363	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.37543488	0.50307692	0.308545202	4.691454798
0.83922197	72508.77821	15764.76518	0.09881135	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.37543488	0.50307692	0.323213242	4.676786758
0.83923354	72509.77786	15765.76483	0.09745981	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.37543488	0.50307692	0.302708512	4.697291488
0.83924511	72510.7775	15766.76448	0.09869099	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.29453564	0.50307692	0.321332215	4.678667785
0.83925668	72511.77715	15767.76413	0.09760551	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.29453564	0.50307692	0.304854908	4.695145092
0.83926824	72512.77594	15768.76291	0.09830391	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.29453564	0.50307692	0.315356693	4.684643307
0.83927983	72513.77731	15769.76429	0.09749199	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.29453564	0.50307692	0.303181271	4.696818729
0.83929141	72514.77782	15770.7648	0.09794126	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.29453564	0.50307692	0.309859171	4.690140829
0.83930297	72515.77661	15771.76358	0.09716994	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.28065777	0.50307692	0.298483095	4.701516905
0.83931456	72516.77798	15772.76496	0.09751923	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.28065777	0.50307692	0.303582034	4.696417966
0.83932613	72517.77763	15773.76461	0.09869503	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.28065777	0.50307692	0.321395175	4.678604825
0.8393377	72518.77728	15774.76426	0.09722533	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.28065777	0.50307692	0.299285928	4.700714072
0.83934927	72519.77693	15775.7639	0.0983791	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.28065777	0.50307692	0.316508673	4.683491327
0.83936084	72520.77658	15776.76355	0.09745045	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.94368458	0.50307692	0.302571142	4.697428858
0.83937243	72521.77795	15777.76493	0.0978777	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.94368458	0.50307692	0.308905564	4.691094436
0.839384	72522.7776	15778.76458	0.09778287	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.94368458	0.50307692	0.307488257	4.692511743
0.83939557	72523.77725	15779.76422	0.09773743	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.94368458	0.50307692	0.306811428	4.693188572
0.83940714	72524.7769	15780.76387	0.09782691	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.94368458	0.50307692	0.308145658	4.691854342
0.83941871	72525.77654	15781.76352	0.09757692	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.79586983	0.50307692	0.304432535	4.695567465
0.83943028	72526.77619	15782.76317	0.09753656	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.79586983	0.50307692	0.303837273	4.696162727
0.83944188	72527.77843	15783.76541	0.09710715	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.79586983	0.50307692	0.29757561	4.70242439
0.83945343	72528.77635	15784.76333	0.09745312	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.79586983	0.50307692	0.302610321	4.697389679
0.839465	72529.776	15785.76298	0.09787036	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.79586983	0.50307692	0.308795629	4.691204371
0.83947659	72530.77738	15786.76435	0.09690373	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.24416161	0.50307692	0.294654545	4.705345455
0.83948816	72531.77702	15787.764	0.09777925	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.24416161	0.50307692	0.307434283	4.692565717
0.83949973	72532.77667	15788.76365	0.09758527	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.24416161	0.50307692	0.304555833	4.695444167
0.83951132	72533.77805	15789.76502	0.09625923	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.24416161	0.50307692	0.285587675	4.714412325
0.83952289	72534.7777	15790.76467	0.09853811	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.24416161	0.50307692	0.318958729	4.681041271
0.83953446	72535.77734	15791.76432	0.09720126	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.86653328	0.50307692	0.298936788	4.701063212
0.83954603	72536.77699	15792.76397	0.09784988	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.86653328	0.50307692	0.308489097	4.691510903
0.83955761	72537.7775	15793.76448	0.09851561	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.86653328	0.50307692	0.318610896	4.681389104
0.83956918	72538.77715	15794.76413	0.09687206	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.86653328	0.50307692	0.294202358	4.705797642
0.83958075	72539.7768	15795.76378	0.09792368	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.86653328	0.50307692	0.30959512	4.69040488
0.83959234	72540.77818	15796.76515	0.09697223	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.27282143	0.50307692	0.295634973	4.704365027
0.83960391	72541.77782	15797.7648	0.09727828	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.27282143	0.50307692	0.300055414	4.699944586
0.83961548	72542.77747	15798.76445	0.09696285	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.27282143	0.50307692	0.295500527	4.704499473
0.83962705	72543.77712	15799.7641	0.09717576	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.27282143	0.50307692	0.29856735	4.70143265
0.83963864	72544.7785	15800.76547	0.09735433	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.27282143	0.50307692	0.301164058	4.698835942
0.83965019	72545.77642	15801.76339	0.09613331	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.58781242	0.50307692	0.283849076	4.716150924
0.83966178	72546.77779	15802.76477	0.09773457	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.58781242	0.50307692	0.306768878	4.693231122
0.83967335	72547.77744	15803.76442	0.09695429	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.58781242	0.50307692	0.295377886	4.704622114
0.83968492	72548.77709	15804.76406	0.09627563	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.58781242	0.50307692	0.285814895	4.714185105
0.83969649	72549.77674	15805.76371	0.09775474	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.58781242	0.50307692	0.307069085	4.692930915
0.83970807	72550.77725	15806.76422	0.09638111	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.31303215	0.50307692	0.287280634	4.712719366
0.83971963	72551.77603	15807.76301	0.09711774	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.31303215	0.50307692	0.29772847	4.70227153
0.83973121	72552.77654	15808.76352	0.09703784	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.31303215	0.50307692	0.296577096	4.703422904
0.8397428	72553.77792	15809.7649	0.0959758	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.31303215	0.50307692	0.281689201	4.718310799
0.83975436	72554.7767	15810.76368	0.09716982	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.31303215	0.50307692	0.298481358	4.701518642
0.83976594	72555.77722	15811.76419	0.09683696	0.001317	0.654083	41.31050526	3.25185185	8.13333333	1.24310291	0.50307692	0.293702008	4.706297992
0.83977751	72556.77686	15812.76384	0.09639771	0.001317	0.654083	41.31050526	3.25185185	8.13333333	1.24310291	0.50307692	0.287511989	4.712488011
0.83978908	72557.77651	15813.76349	0.09711693	0.001317	0.654083	41.31050526	3.25185185	8.13333333	1.24310291	0.50307692	0.297716776	4.702283224
0.83980065	72558.77616	15814.76314	0.09604418	0.001317	0.654083	41.31050526	3.25185185	8.13333333	1.24310291	0.50307692	0.282624844	4.717375156
0.83981224	72559.77754	15815.76451	0.09622093	0.001317	0.654083	41.31050526	3.25185185	8.13333333	1.24310291	0.50307692	0.285057736	4.714942264
0.83982381	72560.77718	15816.76416	0.0970068	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.29289246	0.50307692	0.296131005	4.703868995
0.83983538	72561.77683	15817.76381	0.09647346	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.29289246	0.50307692	0.28857009	4.71142991
0.83984695	72562.77648	15818.76346	0.09590757	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.29289246	0.50307692	0.280758698	4.719241302
0.83985854	72563.77786	15819.76483	0.09765264	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.29289246	0.50307692	0.305552462	4.694447538
0.8398701	72564.77664	15820.76362	0.09642319	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.29289246	0.50307692	0.287867468	4.712132532
0.83988168	72565.77715	15821.76413	0.09670285	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.65193558	0.50307692	0.291798094	4.708201906
0.83989325	72566.7768	15822.76378	0.09703246	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.65193558	0.50307692	0.296499729	4.703500271
0.83990484	72567.77818	15823.76515	0.09592729	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.65193558	0.50307692	0.281027318	4.718972682
0.83991639	72568.7761	15824.76307	0.09613837	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.65193558	0.50307692	0.283918735	4.716081265
0.83992798	72569.77747	15825.76445	0.0964557	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.65193558	0.50307692	0.288321664	4.711678336
0.83993955	72570.77712	15826.7641	0.09619419	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.27863884	0.50307692	0.284688331	4.715311669
0.83995111	72571.7759	15827.76288	0.09657031	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.27863884	0.50307692	0.289928597	4.710071403
0.83996268	72572.77555	15828.76253	0.09614205	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.27863884	0.50307692	0.283969408	4.716030592
0.83997428	72573.77779	15829.76477	0.09591616	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.27863884	0.50307692	0.280875677	4.719124323
0.83998585	72574.77744	15830.76442	0.09741894	0.001317	0.654083	41.31050526	3.25185185	8.13333333	11.27863884	0.50307692	0.30210915	4.69789085
0.83999742	72575.77709	15831.76406	0.09567853	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.39784813	0.50307692	0.277657529	4.722342471
0.84000898	72576.77587	15832.76285	0.096283	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.39784813	0.50307692	0.285917064	4.714082936
0.84002058	72577.77811	15833.76509	0.09663384	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.39784813	0.50307692	0.290823198	4.709176802
0.84003214	72578.7769	15834.76387	0.09577461	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.39784813	0.50307692	0.278954246	4.721045754
0.84004371	72579.77654	15835.76352	0.09582676	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.39784813	0.50307692	0.279660607	4.720339393
0.84005528	72580.77619	15836.76317	0.09647311	0.001317	0.654083	41.31050526	3.25185185	8.13333333	20.18708992	0.50307692	0.288565192	4.711434808
0.84006687	72581.77757	15837.76454	0.09533173	0.001317	0.654083	41.31050526	3.25185185	8.13333333	20.18708992	0.50307692	0.273026983	4.726973017
0.84007844	72582.77722	15838.76419	0.09585385	0.001317	0.654083	41.31050526	3.25185185	8.13333333	20.18708992	0.50307692	0.280028242	4.719971758
0.84009001	72583.77686	15839.76384	0.09622968	0.001317	0.654083	41.31050526	3.25185185	8.13333333	20.18708992	0.50307692	0.285178719	4.714821281
0.84010158	72584.77651	15840.76349	0.09518918	0.001317	0.654083	41.31050526	3.25185185	8.13333333	20.18708992	0.50307692	0.271146094	4.728853906
0.84011317	72585.77789	15841.76486	0.09620313	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.52424431	0.50307692	0.284811781	4.715188219
0.84012472	72586.77581	15842.76278	0.09616167	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.52424431	0.50307692	0.284239721	4.715760279
0.84013631	72587.77718	15843.76416	0.09512253	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.52424431	0.50307692	0.270271126	4.729728874
0.84014788	72588.77683	15844.76381	0.09662293	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.52424431	0.50307692	0.290669372	4.709330628
0.84015945	72589.77648	15845.76346	0.09549598	0.001317	0.654083	41.31050526	3.25185185	8.13333333	15.52424431	0.50307692	0.275210377	4.724789623
0.84017103	72590.77699	15846.76397	0.09561968	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.56871796	0.50307692	0.276866255	4.723133745
0.8401826	72591.77664	15847.76362	0.09613729	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.56871796	0.50307692	0.283903866	4.716096134
0.84019419	72592.77802	15848.76499	0.09504396	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.56871796	0.50307692	0.269243299	4.730756701
0.84020576	72593.77766	15849.76464	0.09572633	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.56871796	0.50307692	0.278301893	4.721698107
0.84021733	72594.77731	15850.76429	0.09559124	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.56871796	0.50307692	0.276484671	4.723515329
0.84022891	72595.77782	15851.7648	0.09525453	0.001317	0.654083	41.31050526	3.25185185	8.13333333	13.56871796	0.50307692	0.272006747	4.727993253
0.84024047	72596.77661	15852.76358	0.09588732	0.001317	0.654083	41.31050526	3.25185185	8.13333333	12.01545906	0.50307692	0.280483126	4.719516874
0.84025204	72597.77626	15853.76323	0.09521312	0.001317	0.654083	41.31050526	3.25185185	8.13333333	12.01545906	0.50307692	0.271461065	4.728538935
0.84026361	72598.7759	15854.76288	0.09615396	0.001317	0.654083	41.31050526	3.25185185	8.13333333	12.01545906	0.50307692	0.284133467	4.715866533
0.8402752	72599.77728	15855.76426	0.09501998	0.001317	0.654083	41.31050526	3.25185185	8.13333333	12.01545906	0.50307692	0.26893038	4.73106962
0.84028677	72600.77693	15856.7639	0.09512183	0.001317	0.654083	41.31050526	3.25185185	8.13333333	12.01545906	0.50307692	0.270261951	4.729738049
0.84029834	72601.77658	15857.76355	0.09586403	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.12659073	0.50307692	0.280166518	4.719833482
0.84030991	72602.77622	15858.7632	0.09552581	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.12659073	0.50307692	0.27560878	4.72439122
0.8403215	72603.7776	15859.76458	0.09587984	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.12659073	0.50307692	0.280381403	4.719618597
0.84033307	72604.77725	15860.76422	0.09575764	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.12659073	0.50307692	0.278724775	4.721275225
0.84034465	72605.77776	15861.76474	0.09563656	0.001317	0.654083	41.31050526	3.25185185	8.13333333	10.12659073	0.50307692	0.277092986	4.722907014
0.84035622	72606.77741	15862.76438	0.09580104	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.07460785	0.50307692	0.279312012	4.720687988
0.84036778	72607.77619	15863.76317	0.09502443	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.07460785	0.50307692	0.268988421	4.731011579
0.84037935	72608.77584	15864.76282	0.09559784	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.07460785	0.50307692	0.276573177	4.723426823
0.84039094	72609.77722	15865.76419	0.09625039	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.07460785	0.50307692	0.285465272	4.714534728
0.84040252	72610.77773	15866.7647	0.09523409	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.07460785	0.50307692	0.271737261	4.728262739
0.84041409	72611.77738	15867.76435	0.09594097	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.55517101	0.50307692	0.281213814	4.718786186
0.84042566	72612.77702	15868.764	0.09605055	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.55517101	0.50307692	0.282712163	4.717287837
0.84043723	72613.77667	15869.76365	0.09453996	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.55517101	0.50307692	0.26274246	4.73725754
0.8404488	72614.77632	15870.7633	0.09578568	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.55517101	0.50307692	0.279104038	4.720895962
0.84046037	72615.77597	15871.76294	0.09572829	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.55517101	0.50307692	0.278328347	4.721671653
0.84047196	72616.77734	15872.76432	0.09544237	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.19699192	0.50307692	0.274495821	4.725504179
0.84048353	72617.77699	15873.76397	0.09467434	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.19699192	0.50307692	0.264460254	4.735539746
0.84049509	72618.77578	15874.76275	0.09620462	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.19699192	0.50307692	0.284832361	4.715167639
0.84050668	72619.77715	15875.76413	0.09578635	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.19699192	0.50307692	0.279113106	4.720886894
0.84051826	72620.77766	15876.76464	0.09396526	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.19699192	0.50307692	0.255521013	4.744478987
0.84052983	72621.77731	15877.76429	0.09521211	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.51720428	0.50307692	0.271447769	4.728552231
0.84054141	72622.77782	15878.7648	0.09600803	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.51720428	0.50307692	0.282129817	4.717870183
0.84055297	72623.77661	15879.76358	0.09466133	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.51720428	0.50307692	0.264293456	4.735706544
0.84056454	72624.77626	15880.76323	0.09534818	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.51720428	0.50307692	0.273244872	4.726755128
0.84057613	72625.77763	15881.76461	0.09504344	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.51720428	0.50307692	0.26923651	4.73076349
0.8405877	72626.77728	15882.76426	0.09464242	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.52460003	0.50307692	0.264051203	4.735948797
0.84059927	72627.77693	15883.7639	0.09443865	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.52460003	0.50307692	0.261454783	4.738545217
0.84061085	72628.77744	15884.76442	0.09621157	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.52460003	0.50307692	0.284928376	4.715071624
0.84062241	72629.77622	15885.7632	0.09513464	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.52460003	0.50307692	0.270429893	4.729570107
0.84063398	72630.77587	15886.76285	0.09422124	0.001317	0.654083	41.31050526	3.25185185	8.13333333	8.52460003	0.50307692	0.258712709	4.741287291
0.84064557	72631.77725	15887.76422	0.09524455	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.36677742	0.50307692	0.271875135	4.728124865
0.84065714	72632.7769	15888.76387	0.09524339	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.36677742	0.50307692	0.271859841	4.728140159
0.84066871	72633.77654	15889.76352	0.09408216	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.36677742	0.50307692	0.25697367	4.74302633
0.84068028	72634.77619	15890.76317	0.09426323	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.36677742	0.50307692	0.259240056	4.740759944
0.84069185	72635.77584	15891.76282	0.09441808	0.001317	0.654083	41.31050526	3.25185185	8.13333333	9.36677742	0.50307692	0.261194105	4.738805895
0.84070344	72636.77722	15892.76419	0.09462094	0.001317	0.654083	50.52631579	0	0	9.13412952	7.69230769	0.263776296	4.736223704
0.84071501	72637.77686	15893.76384	0.09511045	0.001317	0.654083	50.52631579	0	0	9.13412952	7.69230769	0.270112844	4.729887156
0.84072657	72638.77565	15894.76262	0.09437333	0.001317	0.654083	50.52631579	0	0	9.13412952	7.69230769	0.260627897	4.739372103
0.84073816	72639.77702	15895.764	0.09546793	0.001317	0.654083	50.52631579	0	0	9.13412952	7.69230769	0.274836273	4.725163727
0.84074973	72640.77667	15896.76365	0.09541666	0.001317	0.654083	50.52631579	0	0	9.13412952	7.69230769	0.274153796	4.725846204
0.84076131	72641.77718	15897.76416	0.09520926	0.001317	0.654083	50.52631579	0	0	9.13412952	7.69230769	0.271410255	4.728589745
0.84077288	72642.77683	15898.76381	0.09582639	0.001317	0.654083	50.52631579	0	0	8.53849125	7.69230769	0.27965559	4.72034441
0.84078444	72643.77562	15899.76259	0.09629599	0.001317	0.654083	50.52631579	0	0	8.53849125	7.69230769	0.286097231	4.713902769
0.84079603	72644.77699	15900.76397	0.09581693	0.001317	0.654083	50.52631579	0	0	8.53849125	7.69230769	0.279527325	4.720472675
0.8408076	72645.77664	15901.76362	0.09523529	0.001317	0.654083	50.52631579	0	0	8.53849125	7.69230769	0.271753075	4.728246925
0.84081917	72646.77629	15902.76326	0.09651993	0.001317	0.654083	50.52631579	0	0	8.53849125	7.69230769	0.289221124	4.710778876
0.84083076	72647.77766	15903.76464	0.09588458	0.001317	0.654083	50.52631579	0	0	7.89131498	7.69230769	0.280445859	4.719554141
0.84084233	72648.77731	15904.76429	0.09634967	0.001317	0.654083	50.52631579	0	0	7.89131498	7.69230769	0.286842962	4.713157038
0.8408539	72649.77696	15905.76394	0.0959078	0.001317	0.654083	50.52631579	0	0	7.89131498	7.69230769	0.28076183	4.71923817
0.84086546	72650.77574	15906.76272	0.09550138	0.001317	0.654083	50.52631579	0	0	7.89131498	7.69230769	0.275282456	4.724717544
0.84087703	72651.77539	15907.76237	0.09589143	0.001317	0.654083	50.52631579	0	0	7.89131498	7.69230769	0.280539035	4.719460965
0.84088862	72652.77677	15908.76374	0.09610929	0.001317	0.654083	50.52631579	0	0	8.04811668	7.69230769	0.283518632	4.716481368
0.84090019	72653.77642	15909.76339	0.09564295	0.001317	0.654083	50.52631579	0	0	8.04811668	7.69230769	0.277178865	4.722821135
0.84091176	72654.77606	15910.76304	0.09531381	0.001317	0.654083	50.52631579	0	0	8.04811668	7.69230769	0.272789821	4.727210179
0.84092334	72655.77658	15911.76355	0.09544235	0.001317	0.654083	50.52631579	0	0	8.04811668	7.69230769	0.274495554	4.725504446
0.84093491	72656.77622	15912.7632	0.09647027	0.001317	0.654083	50.52631579	0	0	8.04811668	7.69230769	0.288525453	4.711474547
0.8409465	72657.7776	15913.76458	0.09594949	0.001317	0.654083	50.52631579	0	0	8.57610035	7.69230769	0.281330027	4.718669973
0.84095806	72658.77638	15914.76336	0.09583963	0.001317	0.654083	50.52631579	0	0	8.57610035	7.69230769	0.279835204	4.720164796
0.84096963	72659.77603	15915.76301	0.09546439	0.001317	0.654083	50.52631579	0	0	8.57610035	7.69230769	0.274789096	4.725210904
0.84098122	72660.77741	15916.76438	0.09649055	0.001317	0.654083	50.52631579	0	0	8.57610035	7.69230769	0.288809347	4.711190653
0.84099277	72661.77533	15917.7623	0.09602196	0.001317	0.654083	50.52631579	0	0	8.57610035	7.69230769	0.282320467	4.717679533
0.84100436	72662.7767	15918.76368	0.09607774	0.001317	0.654083	50.52631579	0	0	8.9302597	7.69230769	0.283085181	4.716914819
0.84101593	72663.77635	15919.76333	0.09608288	0.001317	0.654083	50.52631579	0	0	8.9302597	7.69230769	0.283155752	4.716844248
