Day fraction since midnight on 11/13/2019	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Capture Velocity Pump ()	Capture V Flow mL/s (mL/s)
0.78253099	0.08622254	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.06606686	0.50307692	0.03270000
0.78254256	0.08721214	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.07730842	0.50307692	0.03270000
0.78255412	0.08673467	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.07730842	0.50307692	0.03270000
0.78256571	0.08697635	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.07730842	0.50307692	0.03270000
0.78257728	0.08703549	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.07730842	0.50307692	0.03270000
0.78258885	0.08659089	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.07730842	0.50307692	0.03270000
0.78260044	0.08681259	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.11986506	0.50307692	0.03270000
0.78261199	0.08686225	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.11986506	0.50307692	0.03270000
0.78262358	0.08655965	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.11986506	0.50307692	0.03270000
0.78263515	0.08652114	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.11986506	0.50307692	0.03270000
0.78264673	0.08666486	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.11986506	0.50307692	0.03270000
0.78265829	0.08662731	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.98508126	0.50307692	0.03270000
0.78266986	0.08677432	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.98508126	0.50307692	0.03270000
0.78268143	0.08662760	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.98508126	0.50307692	0.03270000
0.78269302	0.08682406	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.98508126	0.50307692	0.03270000
0.78270459	0.08666030	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.98508126	0.50307692	0.03270000
0.78271616	0.08684642	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.00498497	0.50307692	0.03270000
0.78272773	0.08709192	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.00498497	0.50307692	0.03270000
0.78273932	0.08674021	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.00498497	0.50307692	0.03270000
0.78275089	0.08714399	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.00498497	0.50307692	0.03270000
0.78276245	0.08676940	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.00498497	0.50307692	0.03270000
0.78277403	0.08648219	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95058501	0.50307692	0.03270000
0.78278559	0.08662607	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95058501	0.50307692	0.03270000
0.78279718	0.08660774	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95058501	0.50307692	0.03270000
0.78280875	0.08675198	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95058501	0.50307692	0.03270000
0.78282032	0.08646825	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95058501	0.50307692	0.03270000
0.78283191	0.08690549	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93395621	0.50307692	0.03270000
0.78284348	0.08659500	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93395621	0.50307692	0.03270000
0.78285505	0.08669988	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93395621	0.50307692	0.03270000
0.78286661	0.08662970	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93395621	0.50307692	0.03270000
0.78287818	0.08681293	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93395621	0.50307692	0.03270000
0.78288977	0.08639362	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91744828	0.50307692	0.03270000
0.78290134	0.08703343	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91744828	0.50307692	0.03270000
0.78291291	0.08665821	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91744828	0.50307692	0.03270000
0.78292448	0.08665193	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91744828	0.50307692	0.03270000
0.78293607	0.08698911	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91744828	0.50307692	0.03270000
0.78294763	0.08675490	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92145622	0.50307692	0.03270000
0.78295922	0.08652343	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92145622	0.50307692	0.03270000
0.78297077	0.08642431	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92145622	0.50307692	0.03270000
0.78298236	0.08703469	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92145622	0.50307692	0.03270000
0.78299393	0.08636640	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92145622	0.50307692	0.03270000
0.78300550	0.08654229	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93306601	0.50307692	0.03270000
0.78301707	0.08689290	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93306601	0.50307692	0.03270000
0.78302864	0.08639774	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93306601	0.50307692	0.03270000
0.78304023	0.08700312	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93306601	0.50307692	0.03270000
0.78305182	0.08646603	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.93306601	0.50307692	0.03270000
0.78306337	0.08660194	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.85826522	0.50307692	0.03270000
0.78307493	0.08603671	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.85826522	0.50307692	0.03270000
0.78308653	0.08723382	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.85826522	0.50307692	0.03270000
0.78309809	0.08608840	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.85826522	0.50307692	0.03270000
0.78310966	0.08693068	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.85826522	0.50307692	0.03270000
0.78312123	0.08709622	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88050073	0.50307692	0.03270000
0.78313282	0.08667718	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88050073	0.50307692	0.03270000
0.78314439	0.08662707	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88050073	0.50307692	0.03270000
0.78315596	0.08677609	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88050073	0.50307692	0.03270000
0.78316753	0.08679157	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88050073	0.50307692	0.03270000
0.78317910	0.08659328	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87348211	0.50307692	0.03270000
0.78319069	0.08710621	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87348211	0.50307692	0.03270000
0.78320225	0.08686189	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87348211	0.50307692	0.03270000
0.78321383	0.08692754	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87348211	0.50307692	0.03270000
0.78322539	0.08617970	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87348211	0.50307692	0.03270000
0.78323698	0.08664961	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95327502	0.50307692	0.03270000
0.78324855	0.08670071	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95327502	0.50307692	0.03270000
0.78326012	0.08633940	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95327502	0.50307692	0.03270000
0.78327169	0.08648731	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95327502	0.50307692	0.03270000
0.78328326	0.08681490	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95327502	0.50307692	0.03270000
0.78329485	0.08686347	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10723186	0.50307692	0.03270000
0.78330641	0.08639075	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10723186	0.50307692	0.03270000
0.78331799	0.08645542	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10723186	0.50307692	0.03270000
0.78332956	0.08696042	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10723186	0.50307692	0.03270000
0.78334112	0.08626439	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10723186	0.50307692	0.03270000
0.78335271	0.08732460	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10723186	0.50307692	0.03270000
0.78336429	0.08637363	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95242977	0.50307692	0.03270000
0.78337586	0.08690982	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95242977	0.50307692	0.03270000
0.78338743	0.08720203	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95242977	0.50307692	0.03270000
0.78339901	0.08673818	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95242977	0.50307692	0.03270000
0.78341058	0.08689690	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95242977	0.50307692	0.03270000
0.78342217	0.08673585	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95303851	0.50307692	0.03270000
0.78343372	0.08654878	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95303851	0.50307692	0.03270000
0.78344529	0.08691280	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95303851	0.50307692	0.03270000
0.78345687	0.08622490	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95303851	0.50307692	0.03270000
0.78346844	0.08642284	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95303851	0.50307692	0.03270000
0.78348001	0.08643739	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90697700	0.50307692	0.03270000
0.78349160	0.08679797	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90697700	0.50307692	0.03270000
0.78350317	0.08715486	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90697700	0.50307692	0.03270000
0.78351474	0.08655383	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90697700	0.50307692	0.03270000
0.78352630	0.08681204	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90697700	0.50307692	0.03270000
0.78353789	0.08718627	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97062117	0.50307692	0.03270000
0.78354946	0.08683281	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97062117	0.50307692	0.03270000
0.78356105	0.08708993	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97062117	0.50307692	0.03270000
0.78357262	0.08627529	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97062117	0.50307692	0.03270000
0.78358418	0.08731438	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97062117	0.50307692	0.03270000
0.78359575	0.08653037	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.02872145	0.50307692	0.03270000
0.78360732	0.08663440	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.02872145	0.50307692	0.03270000
0.78361891	0.08706434	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.02872145	0.50307692	0.03270000
0.78363048	0.08643280	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.02872145	0.50307692	0.03270000
0.78364205	0.08701521	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.02872145	0.50307692	0.03270000
0.78365362	0.08736363	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10714102	0.50307692	0.03270000
0.78366520	0.08655371	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10714102	0.50307692	0.03270000
0.78367676	0.08685193	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10714102	0.50307692	0.03270000
0.78368833	0.08637987	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10714102	0.50307692	0.03270000
0.78369992	0.08692671	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10714102	0.50307692	0.03270000
0.78371149	0.08643134	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.08771336	0.50307692	0.03270000
0.78372306	0.08737429	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.08771336	0.50307692	0.03270000
0.78373463	0.08689014	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.08771336	0.50307692	0.03270000
0.78374620	0.08708896	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.08771336	0.50307692	0.03270000
0.78375777	0.08717313	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.08771336	0.50307692	0.03270000
0.78376936	0.08652192	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95445073	0.50307692	0.03270000
0.78378093	0.08734716	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95445073	0.50307692	0.03270000
0.78379250	0.08639667	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95445073	0.50307692	0.03270000
0.78380409	0.08742499	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95445073	0.50307692	0.03270000
0.78381565	0.08681087	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95445073	0.50307692	0.03270000
0.78382722	0.08637350	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04311228	0.50307692	0.03270000
0.78383879	0.08662065	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04311228	0.50307692	0.03270000
0.78385036	0.08642398	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04311228	0.50307692	0.03270000
0.78386195	0.08689598	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04311228	0.50307692	0.03270000
0.78387352	0.08614127	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04311228	0.50307692	0.03270000
0.78388509	0.08625770	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.09323955	0.50307692	0.03270000
0.78389665	0.08717561	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.09323955	0.50307692	0.03270000
0.78390825	0.08670375	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.09323955	0.50307692	0.03270000
0.78391982	0.08709900	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.09323955	0.50307692	0.03270000
0.78393139	0.08689731	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.09323955	0.50307692	0.03270000
0.78394295	0.08658782	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96420312	0.50307692	0.03270000
0.78395452	0.08692102	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96420312	0.50307692	0.03270000
0.78396612	0.08684576	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96420312	0.50307692	0.03270000
0.78397768	0.08624143	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96420312	0.50307692	0.03270000
0.78398925	0.08667254	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96420312	0.50307692	0.03270000
0.78400082	0.08641742	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88634247	0.50307692	0.03270000
0.78401241	0.08702197	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88634247	0.50307692	0.03270000
0.78402398	0.08718515	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88634247	0.50307692	0.03270000
0.78403554	0.08666533	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88634247	0.50307692	0.03270000
0.78404711	0.08711715	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88634247	0.50307692	0.03270000
0.78405870	0.08708329	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87134558	0.50307692	0.03270000
0.78407027	0.08725168	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87134558	0.50307692	0.03270000
0.78408184	0.08660091	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87134558	0.50307692	0.03270000
0.78409343	0.08662323	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87134558	0.50307692	0.03270000
0.78410500	0.08693523	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.87134558	0.50307692	0.03270000
0.78411657	0.08651429	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94184214	0.50307692	0.03270000
0.78412814	0.08635180	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94184214	0.50307692	0.03270000
0.78413973	0.08664352	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94184214	0.50307692	0.03270000
0.78415129	0.08648868	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94184214	0.50307692	0.03270000
0.78416287	0.08744836	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94184214	0.50307692	0.03270000
0.78417443	0.08729953	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.99838477	0.50307692	0.03270000
0.78418600	0.08671034	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.99838477	0.50307692	0.03270000
0.78419757	0.08690578	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.99838477	0.50307692	0.03270000
0.78420915	0.08753699	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.99838477	0.50307692	0.03270000
0.78422071	0.08614571	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.99838477	0.50307692	0.03270000
0.78423230	0.08720598	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04523253	0.50307692	0.03270000
0.78424387	0.08695883	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04523253	0.50307692	0.03270000
0.78425544	0.08707005	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04523253	0.50307692	0.03270000
0.78426701	0.08727270	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04523253	0.50307692	0.03270000
0.78427860	0.08655653	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.04523253	0.50307692	0.03270000
0.78429017	0.08665466	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97350270	0.50307692	0.03270000
0.78430174	0.08711407	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97350270	0.50307692	0.03270000
0.78431330	0.08591774	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97350270	0.50307692	0.03270000
0.78432488	0.08599284	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97350270	0.50307692	0.03270000
0.78433645	0.08687908	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97350270	0.50307692	0.03270000
0.78434804	0.08638023	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95346212	0.50307692	0.03270000
0.78435961	0.08648187	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95346212	0.50307692	0.03270000
0.78437118	0.08726124	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95346212	0.50307692	0.03270000
0.78438274	0.08670659	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95346212	0.50307692	0.03270000
0.78439432	0.08639936	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.95346212	0.50307692	0.03270000
0.78440591	0.08695626	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.01805890	0.50307692	0.03270000
0.78441748	0.08742307	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.01805890	0.50307692	0.03270000
0.78442905	0.08680637	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.01805890	0.50307692	0.03270000
0.78444061	0.08631395	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.01805890	0.50307692	0.03270000
0.78445220	0.08735097	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.01805890	0.50307692	0.03270000
0.78446377	0.08589593	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92225122	0.50307692	0.03270000
0.78447534	0.08704856	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92225122	0.50307692	0.03270000
0.78448691	0.08641450	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92225122	0.50307692	0.03270000
0.78449849	0.08686911	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92225122	0.50307692	0.03270000
0.78451007	0.08664086	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.92225122	0.50307692	0.03270000
0.78452163	0.08716927	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89817739	0.50307692	0.03270000
0.78453320	0.08678124	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89817739	0.50307692	0.03270000
0.78454479	0.08710958	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89817739	0.50307692	0.03270000
0.78455636	0.08679031	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89817739	0.50307692	0.03270000
0.78456793	0.08726788	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89817739	0.50307692	0.03270000
0.78457950	0.08627546	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96425277	0.50307692	0.03270000
0.78459109	0.08735944	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96425277	0.50307692	0.03270000
0.78460266	0.08693465	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96425277	0.50307692	0.03270000
0.78461423	0.08735783	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96425277	0.50307692	0.03270000
0.78462579	0.08647233	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.96425277	0.50307692	0.03270000
0.78463738	0.08675195	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88597685	0.50307692	0.03270000
0.78464895	0.08721419	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88597685	0.50307692	0.03270000
0.78466052	0.08676219	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88597685	0.50307692	0.03270000
0.78467210	0.08745161	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88597685	0.50307692	0.03270000
0.78468366	0.08657032	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.88597685	0.50307692	0.03270000
0.78469523	0.08599160	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94142061	0.50307692	0.03270000
0.78470682	0.08662657	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94142061	0.50307692	0.03270000
0.78471839	0.08697097	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94142061	0.50307692	0.03270000
0.78472996	0.08726020	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94142061	0.50307692	0.03270000
0.78474153	0.08687489	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.94142061	0.50307692	0.03270000
0.78475312	0.08654933	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91589540	0.50307692	0.03270000
0.78476468	0.08659647	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91589540	0.50307692	0.03270000
0.78477626	0.08663737	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91589540	0.50307692	0.03270000
0.78478782	0.08617611	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91589540	0.50307692	0.03270000
0.78479942	0.08723942	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91589540	0.50307692	0.03270000
0.78481098	0.08686167	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91791481	0.50307692	0.03270000
0.78482255	0.08684026	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91791481	0.50307692	0.03270000
0.78483412	0.08694185	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91791481	0.50307692	0.03270000
0.78484570	0.08683994	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91791481	0.50307692	0.03270000
0.78485726	0.08656316	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.91791481	0.50307692	0.03270000
0.78486885	0.08632170	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89084685	0.50307692	0.03270000
0.78488042	0.08721649	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89084685	0.50307692	0.03270000
0.78489199	0.08696374	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89084685	0.50307692	0.03270000
0.78490356	0.08640411	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89084685	0.50307692	0.03270000
0.78491515	0.08724838	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.89084685	0.50307692	0.03270000
0.78492672	0.08635198	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90424734	0.50307692	0.03270000
0.78493828	0.08637375	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90424734	0.50307692	0.03270000
0.78494987	0.08688471	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90424734	0.50307692	0.03270000
0.78496144	0.08686500	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90424734	0.50307692	0.03270000
0.78497301	0.08605280	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.90424734	0.50307692	0.03270000
0.78498458	0.08678018	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97923917	0.50307692	0.03270000
0.78499617	0.08705202	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97923917	0.50307692	0.03270000
0.78500773	0.08629784	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97923917	0.50307692	0.03270000
0.78501930	0.08601512	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97923917	0.50307692	0.03270000
0.78503089	0.08734097	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.97923917	0.50307692	0.03270000
0.78504246	0.08652172	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.16422164	0.50307692	0.03270000
0.78505403	0.08778674	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.16422164	0.50307692	0.03270000
0.78506560	0.08735847	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.16422164	0.50307692	0.03270000
0.78507717	0.08648956	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.16422164	0.50307692	0.03270000
0.78508874	0.08733968	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.16422164	0.50307692	0.03270000
0.78510033	0.08692323	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10050464	0.50307692	0.03270000
0.78511190	0.08677237	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10050464	0.50307692	0.03270000
0.78512347	0.08637314	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10050464	0.50307692	0.03270000
0.78513503	0.08721067	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10050464	0.50307692	0.03270000
0.78514660	0.08668891	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.10050464	0.50307692	0.03270000
0.78515820	0.08645171	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.26414335	0.50307692	0.03270000
0.78516976	0.08681268	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.26414335	0.50307692	0.03270000
0.78518133	0.08682804	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	1.26414335	0.50307692	0.03270000
