Coagulant mL/s	Turbidity	Average Turbidity
0.0026336	11.87150002	
0.0026336	11.83291245	
0.0026336	11.83291245	
0.0026336	11.83291245	
0.0026336	11.83291245	
0.0026336	11.83291245	
0.0026336	11.12665939	
0.0026336	11.12665939	
0.0026336	11.12665939	
0.0026336	11.12665939	
0.0026336	11.12665939	
0.0026336	11.34176445	
0.0026336	11.34176445	
0.0026336	11.34176445	
0.0026336	11.34176445	
0.0026336	11.34176445	
0.0026336	12.22549057	
0.0026336	12.22549057	
0.0026336	12.22549057	
0.0026336	12.22549057	
0.0026336	12.22549057	
0.0026336	11.88411713	
0.0026336	11.88411713	
0.0026336	11.88411713	
0.0026336	11.88411713	
0.0026336	11.88411713	
0.0026336	12.41909027	
0.0026336	12.41909027	
0.0026336	12.41909027	
0.0026336	12.41909027	
0.0026336	12.41909027	
0.0026336	12.30497169	
0.0026336	12.30497169	
0.0026336	12.30497169	
0.0026336	12.30497169	
0.0026336	12.30497169	
0.0026336	13.0837307	
0.0026336	13.0837307	
0.0026336	13.0837307	
0.0026336	13.0837307	
0.0026336	13.0837307	
0.0026336	12.73746872	
0.0026336	12.73746872	
0.0026336	12.73746872	
0.0026336	12.73746872	
0.0026336	12.73746872	
0.0026336	11.72589493	
0.0026336	11.72589493	
0.0026336	11.72589493	
0.0026336	11.72589493	
0.0026336	11.72589493	
0.0026336	11.17832375	
0.0026336	11.17832375	
0.0026336	11.17832375	
0.0026336	11.17832375	
0.0026336	11.17832375	
0.0026336	11.14333916	
0.0026336	11.14333916	
0.0026336	11.14333916	
0.0026336	11.14333916	
0.0026336	11.14333916	
0.0026336	11.14040947	
0.0026336	11.14040947	
0.0026336	11.14040947	
0.0026336	11.14040947	
0.0026336	11.14040947	
0.0026336	11.5339222	
0.0026336	11.5339222	
0.0026336	11.5339222	
0.0026336	11.5339222	
0.0026336	11.5339222	
0.0026336	10.68589592	
0.0026336	10.68589592	
0.0026336	10.68589592	
0.0026336	10.68589592	
0.0026336	10.68589592	
0.0026336	12.27467918	
0.0026336	12.27467918	
0.0026336	12.27467918	
0.0026336	12.27467918	
0.0026336	12.27467918	
0.0026336	12.71057701	
0.0026336	12.71057701	
0.0026336	12.71057701	
0.0026336	12.71057701	
0.0026336	12.71057701	
0.0026336	13.1516571	
0.0026336	13.1516571	
0.0026336	13.1516571	
0.0026336	13.1516571	
0.0026336	13.1516571	
0.0026336	12.22873878	
0.0026336	12.22873878	
0.0026336	12.22873878	
0.0026336	12.22873878	
0.0026336	12.22873878	
0.0026336	11.66521835	
0.0026336	11.66521835	
0.0026336	11.66521835	
0.0026336	11.66521835	
0.0026336	11.66521835	
0.0026336	11.25058365	
0.0026336	11.25058365	
0.0026336	11.25058365	
0.0026336	11.25058365	
0.0026336	11.25058365	
0.0026336	11.01372528	
0.0026336	11.01372528	
0.0026336	11.01372528	
0.0026336	11.01372528	
0.0026336	11.01372528	
0.0026336	10.68275642	
0.0026336	10.68275642	
0.0026336	10.68275642	
0.0026336	10.68275642	
0.0026336	10.68275642	
0.0026336	11.45827866	
0.0026336	11.45827866	
0.0026336	11.45827866	
0.0026336	11.45827866	
0.0026336	11.45827866	
0.0026336	12.15032959	
0.0026336	12.15032959	
0.0026336	12.15032959	
0.0026336	12.15032959	
0.0026336	12.15032959	
0.0026336	12.4173069	
0.0026336	12.4173069	
0.0026336	12.4173069	
0.0026336	12.4173069	
0.0026336	12.4173069	
0.0026336	12.4173069	
0.0026336	11.80254745	
0.0026336	11.80254745	
0.0026336	11.80254745	
0.0026336	11.80254745	
0.0026336	11.80254745	
0.0026336	11.67332268	
0.0026336	11.67332268	
0.0026336	11.67332268	
0.0026336	11.67332268	
0.0026336	11.67332268	
0.0026336	11.0017662	
0.0026336	11.0017662	
0.0026336	11.0017662	
0.0026336	11.0017662	
0.0026336	11.0017662	
0.0026336	13.15030956	
0.0026336	13.15030956	
0.0026336	13.15030956	
0.0026336	13.15030956	
0.0026336	13.15030956	
0.0026336	13.01786041	
0.0026336	13.01786041	
0.0026336	13.01786041	
0.0026336	13.01786041	
0.0026336	13.01786041	
0.0026336	12.85072136	
0.0026336	12.85072136	
0.0026336	12.85072136	
0.0026336	12.85072136	
0.0026336	12.85072136	
0.0026336	12.85072136	
0.0026336	12.8128643	
0.0026336	12.8128643	
0.0026336	12.8128643	
0.0026336	12.8128643	
0.0026336	12.8128643	
0.0026336	11.87792397	
0.0026336	11.87792397	
0.0026336	11.87792397	
0.0026336	11.87792397	
0.0026336	11.87792397	
0.0026336	11.49148178	
0.0026336	11.49148178	
0.0026336	11.49148178	
0.0026336	11.49148178	
0.0026336	11.49148178	
0.0026336	11.29758263	
0.0026336	11.29758263	
0.0026336	11.29758263	
0.0026336	11.29758263	
0.0026336	11.29758263	
0.0026336	10.07733154	
0.0026336	10.07733154	
0.0026336	10.07733154	
0.0026336	10.07733154	
0.0026336	10.07733154	
0.0026336	9.88553333	
0.0026336	9.88553333	
0.0026336	9.88553333	
0.0026336	9.88553333	
0.0026336	9.88553333	
0.0026336	9.81812382	
0.0026336	9.81812382	
0.0026336	9.81812382	
0.0026336	9.81812382	
0.0026336	9.81812382	
0.0026336	10.68708992	
0.0026336	10.68708992	
0.0026336	10.68708992	
0.0026336	10.68708992	
0.0026336	10.68708992	
0.0026336	16.40004539	
0.0026336	16.40004539	
0.0026336	16.40004539	
0.0026336	16.40004539	
0.0026336	16.40004539	
0.0026336	15.41125298	
0.0026336	15.41125298	
0.0026336	15.41125298	
0.0026336	15.41125298	
0.0026336	15.41125298	
0.0026336	13.93133736	
0.0026336	13.93133736	
0.0026336	13.93133736	
0.0026336	13.93133736	
0.0026336	13.93133736	
0.0026336	13.35359192	
0.0026336	13.35359192	
0.0026336	13.35359192	
0.0026336	13.35359192	
0.0026336	13.35359192	
0.0026336	12.69741058	
0.0026336	12.69741058	
0.0026336	12.69741058	
0.0026336	12.69741058	
0.0026336	12.69741058	
0.0026336	11.72606277	
0.0026336	11.72606277	
0.0026336	11.72606277	
0.0026336	11.72606277	
0.0026336	11.72606277	
0.0026336	11.19784737	
0.0026336	11.19784737	
0.0026336	11.19784737	
0.0026336	11.19784737	
0.0026336	11.19784737	
0.0026336	10.13680267	
0.0026336	10.13680267	
0.0026336	10.13680267	
0.0026336	10.13680267	
0.0026336	10.13680267	
0.0026336	9.36302376	
0.0026336	9.36302376	
0.0026336	9.36302376	
0.0026336	9.36302376	
0.0026336	9.36302376	
0.0026336	10.39805984	
0.0026336	10.39805984	
0.0026336	10.39805984	
0.0026336	10.39805984	
0.0026336	10.39805984	
0.0026336	16.01786041	
0.0026336	16.01786041	
0.0026336	16.01786041	
0.0026336	16.01786041	
0.0026336	16.01786041	
0.0026336	13.11914825	
0.0026336	13.11914825	
0.0026336	13.11914825	
0.0026336	13.11914825	
0.0026336	13.11914825	
0.0026336	11.61603546	
0.0026336	11.61603546	
0.0026336	11.61603546	
0.0026336	11.61603546	
0.0026336	11.61603546	
0.0026336	11.79599571	
0.0026336	11.79599571	
0.0026336	11.79599571	
0.0026336	11.79599571	
0.0026336	11.79599571	
0.0026336	12.39422417	
0.0026336	12.39422417	
0.0026336	12.39422417	
0.0026336	12.39422417	
0.0026336	12.39422417	
0.0026336	12.68159294	
0.0026336	12.68159294	
0.0026336	12.68159294	
0.0026336	12.68159294	
0.0026336	12.68159294	
0.0026336	12.70232391	
0.0026336	12.70232391	
0.0026336	12.70232391	
0.0026336	12.70232391	
0.0026336	12.70232391	
0.0026336	12.478508	
0.0026336	12.478508	
0.0026336	12.478508	
0.0026336	12.478508	
0.0026336	12.478508	
0.0026336	11.85009384	
0.0026336	11.85009384	
0.0026336	11.85009384	
0.0026336	11.85009384	
0.0026336	11.85009384	
0.0026336	10.81165886	
0.0026336	10.81165886	
0.0026336	10.81165886	
0.0026336	10.81165886	
0.0026336	10.81165886	
0.0026336	12.11740494	
0.0026336	12.11740494	
0.0026336	12.11740494	
0.0026336	12.11740494	
0.0026336	12.11740494	
0.0026336	12.11740494	
0.0026336	13.26638412	
0.0026336	13.26638412	
0.0026336	13.26638412	
0.0026336	13.26638412	
0.0026336	13.26638412	
0.0026336	12.7671814	
0.0026336	12.7671814	
0.0026336	12.7671814	
0.0026336	12.7671814	
0.0026336	12.7671814	
0.0026336	11.48811722	
0.0026336	11.48811722	
0.0026336	11.48811722	
0.0026336	11.48811722	
0.0026336	11.48811722	
0.0026336	11.50252914	
0.0026336	11.50252914	
0.0026336	11.50252914	
0.0026336	11.50252914	
0.0026336	11.50252914	
0.0026336	11.01803207	
0.0026336	11.01803207	
0.0026336	11.01803207	
0.0026336	11.01803207	
0.0026336	11.01803207	
0.0026336	10.49312592	
0.0026336	10.49312592	
0.0026336	10.49312592	
0.0026336	10.49312592	
0.0026336	10.49312592	
0.0026336	10.28730011	
0.0026336	10.28730011	
0.0026336	10.28730011	
0.0026336	10.28730011	
0.0026336	10.28730011	
0.0026336	10.48026466	
0.0026336	10.48026466	
0.0026336	10.48026466	
0.0026336	10.48026466	
0.0026336	10.48026466	
0.0026336	9.5418539	
0.0026336	9.5418539	
0.0026336	9.5418539	
0.0026336	9.5418539	
0.0026336	9.5418539	
0.0026336	9.61310005	
0.0026336	9.61310005	
0.0026336	9.61310005	
0.0026336	9.61310005	
0.0026336	9.61310005	
0.0026336	9.87851048	
0.0026336	9.87851048	
0.0026336	9.87851048	
0.0026336	9.87851048	
0.0026336	9.87851048	
0.0026336	10.47160339	
0.0026336	10.47160339	
0.0026336	10.47160339	
0.0026336	10.47160339	
0.0026336	10.47160339	
0.0026336	17.20915031	
0.0026336	17.20915031	
0.0026336	17.20915031	
0.0026336	17.20915031	
0.0026336	17.20915031	
0.0026336	14.47323608	
0.0026336	14.47323608	
0.0026336	14.47323608	
0.0026336	14.47323608	
0.0026336	14.47323608	
0.0026336	13.78306389	
0.0026336	13.78306389	
0.0026336	13.78306389	
0.0026336	13.78306389	
0.0026336	13.78306389	
0.0026336	14.432621	
0.0026336	14.432621	
0.0026336	14.432621	
0.0026336	14.432621	
0.0026336	14.432621	
0.0026336	12.81466293	
0.0026336	12.81466293	
0.0026336	12.81466293	
0.0026336	12.81466293	
0.0026336	12.81466293	
0.0026336	12.69732475	
0.0026336	12.69732475	
0.0026336	12.69732475	
0.0026336	12.69732475	
0.0026336	12.69732475	
0.0026336	10.86793327	
0.0026336	10.86793327	
0.0026336	10.86793327	
0.0026336	10.86793327	
0.0026336	10.86793327	
0.0026336	11.96482658	
0.0026336	11.96482658	
0.0026336	11.96482658	
0.0026336	11.96482658	
0.0026336	11.96482658	
0.0026336	11.2224865	
0.0026336	11.2224865	
0.0026336	11.2224865	
0.0026336	11.2224865	
0.0026336	11.2224865	
0.0026336	10.28804779	
0.0026336	10.28804779	
0.0026336	10.28804779	
0.0026336	10.28804779	
0.0026336	10.28804779	
0.0026336		
0.0026336		
0.0026336		
0.0026336		
0.0026336		
0.0026336		
0.0026336		
0.0026336		
0.0026336		
0.0026336		
0.0026336	8.8084507	
0.0026336	8.8084507	
0.0026336	8.8084507	
0.0026336	8.8084507	
0.0026336	8.8084507	
0.0026336	8.68999577	
0.0026336	8.68999577	
0.0026336	8.68999577	
0.0026336	8.68999577	
0.0026336	8.68999577	
0.0026336	10.09521103	
0.0026336	10.09521103	
0.0026336	10.09521103	
0.0026336	10.09521103	
0.0026336	10.09521103	
0.0026336	11.13271236	
0.0026336	11.13271236	
0.0026336	11.13271236	
0.0026336	11.13271236	
0.0026336	11.13271236	
0.0026336	11.48431587	
0.0026336	11.48431587	
0.0026336	11.48431587	
0.0026336	11.48431587	
0.0026336	11.48431587	
0.0026336	10.48376465	
0.0026336	10.48376465	
0.0026336	10.48376465	
0.0026336	10.48376465	
0.0026336	10.48376465	
0.0026336	10.43041611	
0.0026336	10.43041611	
0.0026336	10.43041611	
0.0026336	10.43041611	
0.0026336	10.43041611	
0.0026336	11.54596901	
0.0026336	11.54596901	
0.0026336	11.54596901	
0.0026336	11.54596901	
0.0026336	11.54596901	
0.0026336	12.36889458	
0.0026336	12.36889458	
0.0026336	12.36889458	
0.0026336	12.36889458	
0.0026336	12.36889458	
0.0026336	11.91109848	
0.0026336	11.91109848	
0.0026336	11.91109848	
0.0026336	11.91109848	
0.0026336	11.91109848	
0.0026336	11.33643913	
0.0026336	11.33643913	
0.0026336	11.33643913	
0.0026336	11.33643913	
0.0026336	11.33643913	
0.0026336	11.1691246	
0.0026336	11.1691246	
0.0026336	11.1691246	
0.0026336	11.1691246	
0.0026336	11.1691246	
0.0026336	12.51975441	
0.0026336	12.51975441	
0.0026336	12.51975441	
0.0026336	12.51975441	
0.0026336	12.51975441	
0.0026336	13.03380775	
0.0026336	13.03380775	
0.0026336	13.03380775	
0.0026336	13.03380775	
0.0026336	13.03380775	
0.0026336	12.2936573	
0.0026336	12.2936573	
0.0026336	12.2936573	
0.0026336	12.2936573	
0.0026336	12.2936573	
0.0026336	12.42481995	
0.0026336	12.42481995	
0.0026336	12.42481995	
0.0026336	12.42481995	
0.0026336	12.42481995	
0.0026336	13.02716827	
0.0026336	13.02716827	
0.0026336	13.02716827	
0.0026336	13.02716827	
0.0026336	13.02716827	
0.0026336	13.18621063	
0.0026336	13.18621063	
0.0026336	13.18621063	
0.0026336	13.18621063	
0.0026336	13.18621063	
0.0026336	13.84358788	
0.0026336	13.84358788	
0.0026336	13.84358788	
0.0026336	13.84358788	
0.0026336	13.84358788	
0.0026336	12.55600548	
0.0026336	12.55600548	
0.0026336	12.55600548	
0.0026336	12.55600548	
0.0026336	12.55600548	
0.0026336	13.14773178	
0.0026336	13.14773178	
0.0026336	13.14773178	
0.0026336	13.14773178	
0.0026336	13.14773178	
0.0026336	12.36919022	
0.0026336	12.36919022	
0.0026336	12.36919022	
0.0026336	12.36919022	
0.0026336	12.36919022	
0.0026336	12.40493965	
0.0026336	12.40493965	
0.0026336	12.40493965	
0.0026336	12.40493965	
0.0026336	12.40493965	
0.0026336	13.77812958	
0.0026336	13.77812958	
0.0026336	13.77812958	
0.0026336	13.77812958	
0.0026336	13.77812958	
0.0026336	13.10816956	
0.0026336	13.10816956	
0.0026336	13.10816956	
0.0026336	13.10816956	
0.0026336	13.10816956	
0.0026336	12.13159943	
0.0026336	12.13159943	
0.0026336	12.13159943	
0.0026336	12.13159943	
0.0026336	12.13159943	
0.0026336	12.13159943	
0.0026336	12.25054169	
0.0026336	12.25054169	
0.0026336	12.25054169	
0.0026336	12.25054169	
0.0026336	12.25054169	
0.0026336	11.92897606	
0.0026336	11.92897606	
0.0026336	11.92897606	
0.0026336	11.92897606	
0.0026336	11.92897606	
0.0026336	12.55804825	
0.0026336	12.55804825	
0.0026336	12.55804825	
0.0026336	12.55804825	
0.0026336	12.55804825	
0.0026336	11.65941048	
0.0026336	11.65941048	
0.0026336	11.65941048	
0.0026336	11.65941048	
0.0026336	11.65941048	
0.0026336	12.37548828	
0.0026336	12.37548828	
0.0026336	12.37548828	
0.0026336	12.37548828	
0.0026336	12.37548828	
0.0026336	12.69586945	
0.0026336	12.69586945	
0.0026336	12.69586945	
0.0026336	12.69586945	
0.0026336	12.69586945	
0.0026336	11.89458275	
0.0026336	11.89458275	
0.0026336	11.89458275	
0.0026336	11.89458275	
0.0026336	11.89458275	
0.0026336	12.15170097	
0.0026336	12.15170097	
0.0026336	12.15170097	
0.0026336	12.15170097	
0.0026336	12.15170097	
0.0026336	12.47982025	
0.0026336	12.47982025	
0.0026336	12.47982025	
0.0026336	12.47982025	
0.0026336	12.47982025	
0.0026336	13.11123085	
0.0026336	13.11123085	
0.0026336	13.11123085	
0.0026336	13.11123085	
0.0026336	13.11123085	
0.0026336	12.32503891	
0.0026336	12.32503891	
0.0026336	12.32503891	
0.0026336	12.32503891	
0.0026336	12.32503891	
0.0026336	11.73705101	
0.0026336	11.73705101	
0.0026336	11.73705101	
0.0026336	11.73705101	
0.0026336	11.73705101	
0.0026336	11.4237442	
0.0026336	11.4237442	
0.0026336	11.4237442	
0.0026336	11.4237442	
0.0026336	11.4237442	
0.0026336	13.56670761	
0.0026336	13.56670761	
0.0026336	13.56670761	
0.0026336	13.56670761	
0.0026336	13.56670761	
0.0026336	13.45171547	
0.0026336	13.45171547	
0.0026336	13.45171547	
0.0026336	13.45171547	
0.0026336	13.45171547	
0.0026336	12.40786362	
0.0026336	12.40786362	
0.0026336	12.40786362	
0.0026336	12.40786362	
0.0026336	12.40786362	
0.0026336	13.36577415	
0.0026336	13.36577415	
0.0026336	13.36577415	
0.0026336	13.36577415	
0.0026336	13.36577415	
0.0026336	13.83799171	
0.0026336	13.83799171	
0.0026336	13.83799171	
0.0026336	13.83799171	
0.0026336	13.83799171	
0.0026336	14.08488464	
0.0026336	14.08488464	
0.0026336	14.08488464	
0.0026336	14.08488464	
0.0026336	14.08488464	
0.0026336	13.57688904	
0.0026336	13.57688904	
0.0026336	13.57688904	
0.0026336	13.57688904	
0.0026336	13.57688904	
0.0026336	12.94494438	
0.0026336	12.94494438	
0.0026336	12.94494438	
0.0026336	12.94494438	
0.0026336	12.94494438	
0.0026336	12.81504631	
0.0026336	12.81504631	
0.0026336	12.81504631	
0.0026336	12.81504631	
0.0026336	12.81504631	
0.0026336	12.68136215	
0.0026336	12.68136215	
0.0026336	12.68136215	
0.0026336	12.68136215	
0.0026336	12.68136215	
0.0026336	12.71483231	
0.0026336	12.71483231	
0.0026336	12.71483231	
0.0026336	12.71483231	
0.0026336	12.71483231	
0.0026336	11.68898964	
0.0026336	11.68898964	
0.0026336	11.68898964	
0.0026336	11.68898964	
0.0026336	11.68898964	
0.0026336	12.76251793	
0.0026336	12.76251793	
0.0026336	12.76251793	
0.0026336	12.76251793	
0.0026336	12.76251793	
0.0026336	12.35047531	
0.0026336	12.35047531	
0.0026336	12.35047531	
0.0026336	12.35047531	
0.0026336	12.35047531	
0.0026336	12.06679344	
0.0026336	12.06679344	
0.0026336	12.06679344	
0.0026336	12.06679344	
0.0026336	12.06679344	
0.0026336	13.22670937	
0.0026336	13.22670937	
0.0026336	13.22670937	
0.0026336	13.22670937	
0.0026336	13.22670937	
0.0026336	13.9393177	
0.0026336	13.9393177	
0.0026336	13.9393177	
0.0026336	13.9393177	
0.0026336	13.9393177	
0.0026336	13.29114723	
0.0026336	13.29114723	
0.0026336	13.29114723	
0.0026336	13.29114723	
0.0026336	13.29114723	
0.0026336	13.62525558	
0.0026336	13.62525558	
0.0026336	13.62525558	
0.0026336	13.62525558	
0.0026336	13.62525558	
0.0026336	12.60667419	
0.0026336	12.60667419	
0.0026336	12.60667419	
0.0026336	12.60667419	
0.0026336	12.60667419	
0.0026336	12.17983437	
0.0026336	12.11662102	
0.0026336	12.11662102	
0.0026336	12.11662102	
0.0026336	12.11662102	
0.0026336	12.11662102	
0.0026336	12.13539886	
0.0026336	12.13539886	
0.0026336	12.13539886	
0.0026336	12.13539886	
0.0026336	12.13539886	
0.0026336	12.16793633	
0.0026336	12.16793633	
0.0026336	12.16793633	
0.0026336	12.16793633	
0.0026336	12.16793633	
0.0026336	12.5122261	
0.0026336	12.5122261	
0.0026336	12.5122261	
0.0026336	12.5122261	
0.0026336	12.5122261	
0.0026336	13.17472458	
0.0026336	13.17472458	
0.0026336	13.17472458	
0.0026336	13.17472458	
0.0026336	13.17472458	
0.0026336	13.15604782	
0.0026336	13.15604782	
0.0026336	13.15604782	
0.0026336	13.15604782	
0.0026336	13.15604782	
0.0026336	13.31560326	
0.0026336	13.31560326	
0.0026336	13.31560326	
0.0026336	13.31560326	
0.0026336	13.31560326	
0.0026336	13.26439476	
0.0026336	13.26439476	
0.0026336	13.26439476	
0.0026336	13.26439476	
0.0026336	13.26439476	
0.0026336	14.16120911	
0.0026336	14.16120911	
0.0026336	14.16120911	
0.0026336	14.16120911	
0.0026336	14.16120911	
0.0026336	12.79603386	
0.0026336	12.79603386	
0.0026336	12.79603386	
0.0026336	12.79603386	
0.0026336	12.79603386	
0.0026336	11.82910538	
0.0026336	11.82910538	
0.0026336	11.82910538	
0.0026336	11.82910538	
0.0026336	11.82910538	
0.0026336	12.44245911	
0.0026336	12.44245911	
0.0026336	12.44245911	
0.0026336	12.44245911	
0.0026336	12.44245911	
0.0026336	12.92774963	
0.0026336	12.92774963	
0.0026336	12.92774963	
0.0026336	12.92774963	
0.0026336	12.92774963	
0.0026336	12.88109398	
0.0026336	12.88109398	
0.0026336	12.88109398	
0.0026336	12.88109398	
0.0026336	12.88109398	
0.0026336	11.70160294	
0.0026336	11.70160294	
0.0026336	11.70160294	
0.0026336	11.70160294	
0.0026336	11.70160294	
0.0026336	12.78189468	
0.0026336	12.78189468	
0.0026336	12.78189468	
0.0026336	12.78189468	
0.0026336	12.78189468	
0.0026336	13.0909214	
0.0026336	13.0909214	
0.0026336	13.0909214	
0.0026336	13.0909214	
0.0026336	13.0909214	
0.0026336	13.10567856	
0.0026336	13.10567856	
0.0026336	13.10567856	
0.0026336	13.10567856	
0.0026336	13.10567856	
0.0026336	14.21175766	
0.0026336	14.21175766	
0.0026336	14.21175766	
0.0026336	14.21175766	
0.0026336	14.21175766	
0.0026336	14.06219482	
0.0026336	14.06219482	
0.0026336	14.06219482	
0.0026336	14.06219482	
0.0026336	14.06219482	
0.0026336	14.06219482	
0.0026336	12.53419495	
0.0026336	12.53419495	
0.0026336	12.53419495	
0.0026336	12.53419495	
0.0026336	12.53419495	
0.0026336	11.72576904	
0.0026336	11.72576904	
0.0026336	11.72576904	
0.0026336	11.72576904	
0.0026336	11.72576904	
0.0026336	12.30936241	
0.0026336	12.30936241	
0.0026336	12.30936241	
0.0026336	12.30936241	
0.0026336	12.30936241	
0.0026336	13.92431259	
0.0026336	13.92431259	
0.0026336	13.92431259	
0.0026336	13.92431259	
0.0026336	13.92431259	
0.0026336	12.85573196	
0.0026336	12.85573196	
0.0026336	12.85573196	
0.0026336	12.85573196	
0.0026336	12.85573196	
0.0026336	12.79867554	
0.0026336	12.79867554	
0.0026336	12.79867554	
0.0026336	12.79867554	
0.0026336	12.79867554	
0.0026336	12.81292725	
0.0026336	12.81292725	
0.0026336	12.81292725	
0.0026336	12.81292725	
0.0026336	12.81292725	
0.0026336	11.97495651	
0.0026336	11.97495651	
0.0026336	11.97495651	
0.0026336	11.97495651	
0.0026336	11.97495651	
0.0026336	12.50556564	
0.0026336	12.50556564	
0.0026336	12.50556564	
0.0026336	12.50556564	
0.0026336	12.50556564	
0.0026336	12.42205429	
0.0026336	12.42205429	
0.0026336	12.42205429	
0.0026336	12.42205429	
0.0026336	12.42205429	
0.0026336	11.7348156	
0.0026336	11.7348156	
0.0026336	11.7348156	
0.0026336	11.7348156	
0.0026336	11.7348156	
0.0026336	11.86162949	
0.0026336	11.86162949	
0.0026336	11.86162949	
0.0026336	11.86162949	
0.0026336	11.86162949	
0.0026336	12.53166008	
0.0026336	12.53166008	
0.0026336	12.53166008	
0.0026336	12.53166008	
0.0026336	12.53166008	
0.0026336	11.96749115	
0.0026336	11.96749115	
0.0026336	11.96749115	
0.0026336	11.96749115	
0.0026336	11.96749115	
0.0026336	12.29825974	
0.0026336	12.29825974	
0.0026336	12.29825974	
0.0026336	12.29825974	
0.0026336	12.29825974	
0.0026336	11.56811905	
0.0026336	11.56811905	
0.0026336	11.56811905	
0.0026336	11.56811905	
0.0026336	11.56811905	
0.0026336	11.34980202	
0.0026336	11.34980202	
0.0026336	11.34980202	
0.0026336	11.34980202	
0.0026336	11.34980202	
0.0026336	11.41376305	
0.0026336	11.41376305	
0.0026336	11.41376305	
0.0026336	11.41376305	
0.0026336	11.41376305	
0.0026336	10.86124611	
0.0026336	10.86124611	
0.0026336	10.86124611	
0.0026336	10.86124611	
0.0026336	10.86124611	
0.0026336	11.19881058	
0.0026336	11.19881058	
0.0026336	11.19881058	
0.0026336	11.19881058	
0.0026336	11.19881058	
0.0026336	10.78525543	
0.0026336	10.78525543	
0.0026336	10.78525543	
0.0026336	10.78525543	
0.0026336	10.78525543	
0.0026336	12.60362434	
0.0026336	12.60362434	
0.0026336	12.60362434	
0.0026336	12.60362434	
0.0026336	12.60362434	
0.0026336	13.26767159	
0.0026336	13.26767159	
0.0026336	13.26767159	
0.0026336	13.26767159	
0.0026336	13.26767159	
0.0026336	12.33774376	
0.0026336	12.33774376	
0.0026336	12.33774376	
0.0026336	12.33774376	
0.0026336	12.33774376	
0.0026336	12.5299511	
0.0026336	12.5299511	
0.0026336	12.5299511	
0.0026336	12.5299511	
0.0026336	12.5299511	
0.0026336	13.3943634	
0.0026336	13.3943634	
0.0026336	13.3943634	
0.0026336	13.3943634	
0.0026336	13.3943634	
0.0026336	12.47543144	
0.0026336	12.47543144	
0.0026336	12.47543144	
0.0026336	12.47543144	
0.0026336	12.47543144	
0.0026336	12.25737	
0.0026336	12.25737	
0.0026336	12.25737	
0.0026336	12.25737	
0.0026336	12.25737	
0.0026336	12.9582119	
0.0026336	12.9582119	
0.0026336	12.9582119	
0.0026336	12.9582119	
0.0026336	12.9582119	
0.0026336	12.71004105	
0.0026336	12.71004105	
0.0026336	12.71004105	
0.0026336	12.71004105	
0.0026336	12.71004105	
0.0026336	11.63978958	
0.0026336	11.63978958	
0.0026336	11.63978958	
0.0026336	11.63978958	
0.0026336	11.63978958	
0.0026336	11.42331123	
0.0026336	11.42331123	
0.0026336	11.42331123	
0.0026336	11.42331123	
0.0026336	11.42331123	
0.0026336	11.26984024	
0.0026336	11.26984024	
0.0026336	11.26984024	
0.0026336	11.26984024	
0.0026336	11.26984024	
0.0026336	11.84000397	
0.0026336	11.84000397	
0.0026336	11.84000397	
0.0026336	11.84000397	
0.0026336	11.84000397	
0.0026336	11.99009132	
0.0026336	11.99009132	
0.0026336	11.99009132	
0.0026336	11.99009132	
0.0026336	11.99009132	
0.0026336	12.57479668	
0.0026336	12.57479668	
0.0026336	12.57479668	
0.0026336	12.57479668	
0.0026336	12.57479668	
0.0026336	13.73902512	
0.0026336	13.73902512	
0.0026336	13.73902512	
0.0026336	13.73902512	
0.0026336	13.73902512	
0.0026336	12.29747581	
0.0026336	12.29747581	
0.0026336	12.29747581	
0.0026336	12.29747581	
0.0026336	12.29747581	
0.0026336	11.96407127	
0.0026336	11.96407127	
0.0026336	11.96407127	
0.0026336	11.96407127	
0.0026336	11.96407127	
0.0026336	11.76031876	
0.0026336	11.76031876	
0.0026336	11.76031876	
0.0026336	11.76031876	
0.0026336	11.76031876	
0.0026336	12.77709007	
0.0026336	12.77709007	
0.0026336	12.77709007	
0.0026336	12.77709007	
0.0026336	12.77709007	
0.0026336	12.28227997	
0.0026336	12.28227997	
0.0026336	12.28227997	
0.0026336	12.28227997	
0.0026336	12.28227997	
0.0026336	11.23463058	
0.0026336	11.23463058	
0.0026336	11.23463058	
0.0026336	11.23463058	
0.0026336	11.23463058	
0.0026336	11.08289146	
0.0026336	11.08289146	
0.0026336	11.08289146	
0.0026336	11.08289146	
0.0026336	11.08289146	
0.0026336		
0.0026336		
0.0026336		
0.0026336		
0.0026336		
0.0026336	17.7087841	
0.0026336	17.7087841	
0.0026336	17.7087841	
0.0026336	17.7087841	
0.0026336	17.7087841	
0.0026336	16.1235714	
0.0026336	16.1235714	
0.0026336	16.1235714	
0.0026336	16.1235714	
0.0026336	16.1235714	
0.0026336	14.1814537	
0.0026336	14.1814537	
0.0026336	14.1814537	
0.0026336	14.1814537	
0.0026336	14.1814537	
0.0026336	12.49045372	
0.0026336	12.49045372	
0.0026336	12.49045372	
0.0026336	12.49045372	
0.0026336	12.49045372	
0.0026336	12.49045372	
0.0026336	12.02897453	
0.0026336	12.02897453	
0.0026336	12.02897453	
0.0026336	12.02897453	
0.0026336	12.02897453	
0.0026336	11.18220711	
0.0026336	11.18220711	
0.0026336	11.18220711	
0.0026336	11.18220711	
0.0026336	11.18220711	
