Day fraction since midnight on 11/2/2019,Seconds,Time Elapsed (seconds),Fluoride Probe (volts),Coag Flow mL/s (),Water Flow mL/s (),Manual Water Pump Control (rpm),Manual Coagulant Pump Control (rpm),Fluoride Pump Control (),Turbidity ()
started expt 1,,,,,,,,,
0.49539947,42802.51421,583.988832,-0.09746557,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.03388762
0.49541104,42803.51386,584.98848,-0.09630119,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.97570205
0.49542261,42804.5135,585.988128,-0.09852642,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.97570205
0.49543417,42805.51229,586.986912,-0.09778879,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.97570205
0.49544576,42806.51366,587.988288,-0.09753474,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.97570205
0.49545733,42807.51331,588.987936,-0.10004621,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.97570205
0.49546892,42808.51469,589.989312,-0.10076522,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.70771778
0.49548049,42809.51434,590.98896,-0.09732234,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.70771778
0.49549205,42810.51312,591.987744,-0.09625071,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.70771778
0.49550362,42811.51277,592.987392,-0.10090563,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.70771778
0.49551519,42812.51242,593.98704,-0.09418079,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.70771778
0.49552678,42813.51379,594.988416,-0.09813957,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.56186914
0.49553835,42814.51344,595.988064,-0.09852394,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.56186914
0.49554991,42815.51222,596.986848,-0.09395553,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.56186914
0.49556148,42816.51187,597.986496,-0.09709401,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.56186914
0.49557306,42817.51238,598.987008,-0.0959267,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.56186914
0.49558465,42818.51376,599.988384,-0.09830261,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.42949378
0.49559622,42819.51341,600.988032,-0.09661156,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.42949378
0.49560778,42820.51219,601.986816,-0.0980516,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.42949378
0.49561937,42821.51357,602.988192,-0.09765824,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.42949378
0.49563094,42822.51322,603.98784,-0.09932391,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.42949378
0.49564251,42823.51286,604.987488,-0.10004027,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.96657002
0.49565408,42824.51251,605.987136,-0.09802642,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.96657002
0.49566565,42825.51216,606.986784,-0.09740042,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.96657002
0.49567724,42826.51354,607.98816,-0.09898773,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.96657002
0.49568881,42827.51318,608.987808,-0.09916962,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.96657002
0.49570038,42828.51283,609.987456,-0.0987177,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.83963048
0.49571197,42829.51421,610.988832,-0.09607811,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.83963048
0.49572353,42830.51299,611.987616,-0.1004371,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.83963048
0.4957351,42831.51264,612.987264,-0.10048597,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.83963048
0.49574667,42832.51229,613.986912,-0.09877155,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.83963048
0.49575826,42833.51366,614.988288,-0.09708898,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.93473279
0.49576982,42834.51245,615.987072,-0.09843278,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.93473279
0.49578139,42835.5121,616.98672,-0.097362,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.93473279
0.49579299,42836.51434,617.98896,-0.10033721,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.93473279
0.49580453,42837.51139,618.986016,-0.09612156,0.001317,0.654083,41.31050526,3.25185185,8.13333333,1.93473279
0.49581613,42838.51363,619.988256,-0.10233535,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.16374469
0.4958277,42839.51328,620.987904,-0.0998035,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.16374469
0.49583926,42840.51206,621.986688,-0.09892681,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.16374469
0.49585083,42841.51171,622.986336,-0.0976069,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.16374469
0.49586243,42842.51395,623.988576,-0.10119568,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.16374469
0.495874,42843.5136,624.988224,-0.09634085,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.3708775
0.49588557,42844.51325,625.987872,-0.09890805,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.3708775
0.49589714,42845.5129,626.98752,-0.09802429,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.3708775
0.4959087,42846.51168,627.986304,-0.09630033,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.3708775
0.49592029,42847.51306,628.98768,-0.09726544,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.3708775
0.49593186,42848.5127,629.987328,-0.09977761,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.76977849
0.49594342,42849.51149,630.986112,-0.09463169,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.76977849
0.49595499,42850.51114,631.98576,-0.09825316,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.76977849
0.49596658,42851.51251,632.987136,-0.09844875,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.76977849
0.49597815,42852.51216,633.986784,-0.0995317,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.76977849
0.49598972,42853.51181,634.986432,-0.09864508,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.24735332
0.49600129,42854.51146,635.98608,-0.09881134,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.24735332
0.49601288,42855.51283,636.987456,-0.10066706,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.24735332
0.49602445,42856.51248,637.987104,-0.10044971,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.24735332
0.49603604,42857.51386,638.98848,-0.10277657,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.24735332
0.49604759,42858.51178,639.9864,-0.10134193,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.46012926
0.49605916,42859.51142,640.986048,-0.09985016,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.46012926
0.49607075,42860.5128,641.987424,-0.09724209,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.46012926
0.49608232,42861.51245,642.987072,-0.09781175,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.46012926
0.49609389,42862.5121,643.98672,-0.10382919,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.46012926
0.49610548,42863.51347,644.988096,-0.10024098,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.50792861
0.49611704,42864.51226,645.98688,0.12107965,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.50792861
0.49612861,42865.5119,646.986528,0.2870982,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.50792861
0.49614018,42866.51155,647.986176,0.31303701,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.50792861
0.49615175,42867.5112,648.985824,0.30986241,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.50792861
0.49616332,42868.51085,649.985472,0.31980339,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.08583832
0.49617489,42869.5105,650.98512,0.23654959,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.08583832
0.49618648,42870.51187,651.986496,0.20828754,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.08583832
0.49619806,42871.51238,652.987008,0.12072894,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.08583832
0.49620962,42872.51117,653.985792,0.05089678,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.08583832
0.49622119,42873.51082,654.98544,-0.05342408,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.36196661
0.49623278,42874.51219,655.986816,-0.05969927,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.36196661
0.49624435,42875.51184,656.986464,-0.05496887,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.36196661
0.49625592,42876.51149,657.986112,-0.05792311,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.36196661
0.49626751,42877.51286,658.987488,-0.05840025,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.36196661
0.49627908,42878.51251,659.987136,-0.05992113,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.49127674
0.49629065,42879.51216,660.986784,-0.05929381,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.49127674
0.49630222,42880.51181,661.986432,-0.06012905,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.49127674
0.49631379,42881.51146,662.98608,-0.06303249,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.49127674
0.49632535,42882.51024,663.984864,-0.05628735,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.49127674
0.49633695,42883.51248,664.987104,-0.06242099,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.70348644
0.49634851,42884.51126,665.985888,-0.06335131,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.70348644
0.49636008,42885.51091,666.985536,-0.05804116,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.70348644
0.49637165,42886.51056,667.985184,-0.06021603,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.70348644
0.49638324,42887.51194,668.98656,-0.06167328,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.70348644
0.49639481,42888.51158,669.986208,-0.06273712,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.97838712
0.49640638,42889.51123,670.985856,-0.06086946,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.97838712
0.49641795,42890.51088,671.985504,-0.06247183,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.97838712
0.49642954,42891.51226,672.98688,-0.06075249,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.97838712
0.49644111,42892.5119,673.986528,-0.05821168,0.001317,0.654083,41.31050526,3.25185185,8.13333333,2.97838712
0.49645268,42893.51155,674.986176,-0.06434777,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.80392551
0.49646424,42894.51034,675.98496,-0.06095574,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.80392551
0.49647583,42895.51171,676.986336,-0.05765516,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.80392551
0.4964874,42896.51136,677.985984,-0.06260534,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.80392551
0.49649897,42897.51101,678.985632,-0.06099116,0.001317,0.654083,41.31050526,3.25185185,8.13333333,3.80392551
0.49651054,42898.51066,679.98528,-0.06390336,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.27086401
0.49652211,42899.5103,680.984928,-0.06112003,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.27086401
0.4965337,42900.51168,681.986304,-0.06762721,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.27086401
0.49654527,42901.51133,682.985952,-0.06235351,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.27086401
0.49655683,42902.51011,683.984736,-0.06226602,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.27086401
0.49656842,42903.51149,684.986112,-0.06455823,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.27086401
0.49657999,42904.51114,685.98576,-0.06244078,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.6133976
0.49659156,42905.51078,686.985408,-0.06055485,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.6133976
0.49660313,42906.51043,687.985056,-0.06019141,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.6133976
0.49661472,42907.51181,688.986432,-0.06132602,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.6133976
0.49662629,42908.51146,689.98608,-0.06061389,0.001317,0.654083,41.31050526,3.25185185,8.13333333,4.6133976
0.49663786,42909.5111,690.985728,-0.06485105,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.8182354
0.49664943,42910.51075,691.985376,-0.05933736,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.8182354
0.49666102,42911.51213,692.986752,-0.06400466,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.8182354
0.49667259,42912.51178,693.9864,-0.06354095,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.8182354
0.49668415,42913.51056,694.985184,-0.06340183,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.8182354
0.49669572,42914.51021,695.984832,-0.06176278,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.84514809
0.49670731,42915.51158,696.986208,-0.06400802,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.84514809
0.49671888,42916.51123,697.985856,-0.06108595,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.84514809
0.49673047,42917.51261,698.987232,-0.06465887,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.84514809
0.49674203,42918.51139,699.986016,-0.0674511,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.84514809
0.49675361,42919.5119,700.986528,-0.0593407,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.70669889
0.49676518,42920.51155,701.986176,-0.05937596,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.70669889
0.49677674,42921.51034,702.98496,-0.06550775,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.70669889
0.49678831,42922.50998,703.984608,-0.06186875,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.70669889
0.4967999,42923.51136,704.985984,-0.06348822,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.70669889
0.49681147,42924.51101,705.985632,-0.06375695,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.40582848
0.49682304,42925.51066,706.98528,-0.06225379,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.40582848
0.49683461,42926.5103,707.984928,-0.06537008,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.40582848
0.49684619,42927.51082,708.98544,-0.06521892,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.40582848
0.49685775,42928.5096,709.984224,-0.06273419,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.40582848
0.49686934,42929.51098,710.9856,-0.0661149,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.31028318
0.49688091,42930.51062,711.985248,-0.06283173,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.31028318
0.49689249,42931.51114,712.98576,-0.06512029,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.31028318
0.49690405,42932.50992,713.984544,-0.06880929,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.31028318
0.49691564,42933.5113,714.98592,-0.06789792,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.31028318
0.49692721,42934.51094,715.985568,-0.06558058,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.35849905
0.49693878,42935.51059,716.985216,-0.06638812,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.35849905
0.49695035,42936.51024,717.984864,-0.06564257,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.35849905
0.49696194,42937.51162,718.98624,-0.06113077,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.35849905
0.49697351,42938.51126,719.985888,-0.06911112,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.35849905
0.49698508,42939.51091,720.985536,-0.06813605,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.69649267
0.49699665,42940.51056,721.985184,-0.06509447,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.69649267
0.49700822,42941.51021,722.984832,-0.06983541,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.69649267
0.49701979,42942.50986,723.98448,-0.06736502,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.69649267
0.49703138,42943.51123,724.985856,-0.06229452,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.69649267
0.49704295,42944.51088,725.985504,-0.06850487,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.77913666
0.49705451,42945.50966,726.984288,-0.06561696,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.77913666
0.4970661,42946.51104,727.985664,-0.06688612,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.77913666
0.49707767,42947.51069,728.985312,-0.0715345,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.77913666
0.49708924,42948.51034,729.98496,-0.07070005,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.77913666
0.49710081,42949.50998,730.984608,-0.06879249,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.47161865
0.49711238,42950.50963,731.984256,-0.06812046,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.47161865
0.49712396,42951.51014,732.984768,-0.06636781,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.47161865
0.49713553,42952.50979,733.984416,-0.06977843,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.47161865
0.49714712,42953.51117,734.985792,-0.06480537,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.47161865
0.49715868,42954.50995,735.984576,-0.07066888,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.71618271
0.49717025,42955.5096,736.984224,-0.06706392,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.71618271
0.49718184,42956.51098,737.9856,-0.0670556,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.71618271
0.49719341,42957.51062,738.985248,-0.06835841,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.71618271
0.49720498,42958.51027,739.984896,-0.06575468,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.71618271
0.49721654,42959.50906,740.98368,-0.06789423,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.69422913
0.49722813,42960.51043,741.985056,-0.06801442,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.69422913
0.4972397,42961.51008,742.984704,-0.06761613,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.69422913
0.49725127,42962.50973,743.984352,-0.07094668,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.69422913
0.49726286,42963.5111,744.985728,-0.06738489,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.69422913
0.49727443,42964.51075,745.985376,-0.06874277,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.7235136
0.49728599,42965.50954,746.98416,-0.0711387,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.7235136
0.49729756,42966.50918,747.983808,-0.07019348,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.7235136
0.49730914,42967.5097,748.98432,-0.06671301,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.7235136
0.49732073,42968.51107,749.985696,-0.07007373,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.7235136
0.4973323,42969.51072,750.985344,-0.06783094,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.99376965
0.49734389,42970.5121,751.98672,-0.07097602,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.99376965
0.49735543,42971.50915,752.983776,-0.0705196,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.99376965
0.49736702,42972.51053,753.985152,-0.07073654,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.99376965
0.49737859,42973.51018,754.9848,-0.0653284,0.001317,0.654083,41.31050526,3.25185185,8.13333333,5.99376965
0.49739016,42974.50982,755.984448,-0.0715746,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.23318672
0.49740175,42975.5112,756.985824,-0.06801949,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.23318672
0.49741331,42976.50998,757.984608,-0.07461236,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.23318672
0.49742488,42977.50963,758.984256,-0.06933825,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.23318672
0.49743647,42978.51101,759.985632,-0.07019537,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.23318672
0.49744802,42979.50893,760.983552,-0.07593699,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.94841528
0.49745962,42980.51117,761.985792,-0.06974054,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.94841528
0.49747121,42981.51254,762.987168,-0.07052781,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.94841528
0.49748275,42982.5096,763.984224,-0.06682994,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.94841528
0.49749432,42983.50925,764.983872,-0.07142179,0.001317,0.654083,41.31050526,3.25185185,8.13333333,6.94841528
0.49750591,42984.51062,765.985248,-0.07210638,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.38577747
0.49751748,42985.51027,766.984896,-0.06807758,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.38577747
0.49752905,42986.50992,767.984544,-0.06930301,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.38577747
0.49754062,42987.50957,768.984192,-0.07302698,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.38577747
0.49755221,42988.51094,769.985568,-0.07336141,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.38577747
0.49756378,42989.51059,770.985216,-0.07178216,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.4819479
0.49757535,42990.51024,771.984864,-0.07128183,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.4819479
0.49758692,42991.50989,772.984512,-0.07458048,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.4819479
0.49759849,42992.50954,773.98416,-0.07105961,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.4819479
0.49761006,42993.50918,774.983808,-0.07484801,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.4819479
0.49762165,42994.51056,775.985184,-0.07611556,0.001317,0.654083,41.31050526,3.25185185,8.13333333,9.41081142
0.49763322,42995.51021,776.984832,-0.07220858,0.001317,0.654083,41.31050526,3.25185185,8.13333333,9.41081142
0.49764479,42996.50986,777.98448,-0.06738916,0.001317,0.654083,41.31050526,3.25185185,8.13333333,9.41081142
0.49765636,42997.5095,778.984128,-0.07131491,0.001317,0.654083,41.31050526,3.25185185,8.13333333,9.41081142
0.49766795,42998.51088,779.985504,-0.07027793,0.001317,0.654083,41.31050526,3.25185185,8.13333333,9.41081142
0.49767952,42999.51053,780.985152,-0.07331716,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.86182499
0.49769108,43000.50931,781.983936,-0.07112191,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.86182499
0.49770267,43001.51069,782.985312,-0.06999968,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.86182499
0.49771424,43002.51034,783.98496,-0.07290278,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.86182499
0.49772581,43003.50998,784.984608,-0.07289253,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.86182499
0.4977374,43004.51136,785.985984,-0.06869501,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.92800999
0.49774897,43005.51101,786.985632,-0.07517067,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.92800999
0.49776053,43006.50979,787.984416,-0.072083,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.92800999
0.4977721,43007.50944,788.984064,-0.07073674,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.92800999
0.49778369,43008.51082,789.98544,-0.07312242,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.92800999
0.49779526,43009.51046,790.985088,-0.07632727,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.2811842
0.49780683,43010.51011,791.984736,-0.07343852,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.2811842
0.4978184,43011.50976,792.984384,-0.07279097,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.2811842
0.49782997,43012.50941,793.984032,-0.07093211,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.2811842
0.49784154,43013.50906,794.98368,-0.07142232,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.2811842
0.49785313,43014.51043,795.985056,-0.07333937,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.34280205
0.49786469,43015.50922,796.98384,-0.07517287,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.34280205
0.49787626,43016.50886,797.983488,-0.07364161,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.34280205
0.49788785,43017.51024,798.984864,-0.07049979,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.34280205
0.49789942,43018.50989,799.984512,-0.07609633,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.34280205
0.49791099,43019.50954,800.98416,-0.07345472,0.001317,0.654083,41.31050526,3.25185185,8.13333333,7.46816444
0.49792257,43020.51005,801.984672,-0.07319494,0.001317,0.654083,41.31050526,3.25185185,8.13333333,7.46816444
0.49793413,43021.50883,802.983456,-0.0759577,0.001317,0.654083,41.31050526,3.25185185,8.13333333,7.46816444
0.4979457,43022.50848,803.983104,-0.07535039,0.001317,0.654083,41.31050526,3.25185185,8.13333333,7.46816444
0.49795729,43023.50986,804.98448,-0.07363865,0.001317,0.654083,41.31050526,3.25185185,8.13333333,7.46816444
0.49796886,43024.5095,805.984128,-0.07651117,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.04557228
0.49798043,43025.50915,806.983776,-0.07539936,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.04557228
0.497992,43026.5088,807.983424,-0.0798652,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.04557228
0.49800359,43027.51018,808.9848,-0.0753793,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.04557228
0.49801516,43028.50982,809.984448,-0.07088394,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.04557228
0.49802673,43029.50947,810.984096,-0.07104573,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.39682674
0.49803832,43030.51085,811.985472,-0.07559805,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.39682674
0.49804988,43031.50963,812.984256,-0.0711116,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.39682674
0.49806145,43032.50928,813.983904,-0.07413106,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.39682674
0.49807302,43033.50893,814.983552,-0.07374568,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.39682674
0.49808461,43034.5103,815.984928,-0.06714501,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.10175419
0.49809618,43035.50995,816.984576,-0.07639056,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.10175419
0.49810775,43036.5096,817.984224,-0.07619244,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.10175419
0.49811931,43037.50838,818.983008,-0.07334179,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.10175419
0.49813091,43038.51062,819.985248,-0.07667666,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.10175419
0.49814247,43039.50941,820.984032,-0.07448955,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.54127312
0.49815404,43040.50906,821.98368,-0.07446978,0.001317,0.654083,41.31050526,3.25185185,8.13333333,8.54127312
