Day fraction since midnight on 11/2/2019	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.48690432	0.09024648	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06488527
0.48691591	0.09025271	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06488527
0.48692746	0.09014843	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06488527
0.48693905	0.09019946	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06488527
0.48695062	0.09012692	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06488527
0.48696219	0.09011597	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06600619
0.48697376	0.09013835	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06600619
0.48698533	0.09009524	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06600619
0.48699692	0.09013756	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06600619
0.48700849	0.09003111	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06600619
0.48702005	0.09005915	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06362923
0.48703162	0.08999272	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06362923
0.48704321	0.08998971	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06362923
0.48705478	0.09003063	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06362923
0.48706634	0.08997559	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06362923
0.48707791	0.09002498	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06384351
0.48708950	0.08999602	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06384351
0.48710107	0.08993527	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06384351
0.48711264	0.09000131	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06384351
0.48712423	0.08993807	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06384351
0.48713579	0.08996374	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06354161
0.48714736	0.08993707	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06354161
0.48715894	0.08993729	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06354161
0.48717051	0.08992395	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06354161
0.48718207	0.08989750	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06354161
0.48719367	0.08989943	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06155378
0.48720523	0.08993162	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06155378
0.48721680	0.08991341	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06155378
0.48722837	0.08994193	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06155378
0.48723996	0.08990609	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06155378
0.48725152	0.08989929	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08604046
0.48726309	0.08994921	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08604046
0.48727466	0.08991525	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08604046
0.48728625	0.08994275	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08604046
0.48729782	0.08992413	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08604046
0.48730941	0.08994468	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07871793
0.48732095	0.08994772	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07871793
0.48733254	0.08994827	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07871793
0.48734414	0.08997095	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07871793
0.48735568	0.08993931	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07871793
0.48736725	0.08995225	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07548129
0.48737884	0.08992364	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07548129
0.48739041	0.08995129	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07548129
0.48740198	0.08994965	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07548129
0.48741355	0.08991406	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07548129
0.48742514	0.08996108	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07158954
0.48743670	0.08992516	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07158954
0.48744827	0.08996431	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07158954
0.48745986	0.08996111	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07158954
0.48747143	0.08996464	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07158954
0.48748300	0.08993693	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06839608
0.48749456	0.08994828	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06839608
0.48750613	0.08996112	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06839608
0.48751772	0.09167761	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06839608
0.48752929	0.09354143	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06839608
0.48754087	0.09224416	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06707261
0.48755243	0.09166794	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06707261
0.48756400	0.09116140	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06707261
0.48757559	0.10161418	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06707261
0.48758716	0.12189408	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06707261
0.48759872	0.12640704	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06387337
0.48761031	0.12927754	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06387337
0.48762188	0.13593566	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06387337
0.48763345	0.14390929	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06387337
0.48764502	0.14171825	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06387337
0.48765661	0.13936855	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06429151
0.48766817	0.12982610	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06429151
0.48767974	0.12521233	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06429151
0.48769131	0.12200201	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06429151
0.48770290	0.06874015	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06429151
0.48771447	0.05306870	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06429151
0.48772603	0.20282991	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06553911
0.48773762	0.35376889	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06553911
0.48774919	0.28376234	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06553911
0.48776076	0.60645068	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06553911
0.48777232	0.25403079	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06553911
0.48778391	0.17690472	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06601088
0.48779548	0.60176057	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06601088
0.48780705	0.60376394	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06601088
0.48781861	0.60426092	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06601088
0.48783020	0.04207558	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06601088
0.48784177	0.46825194	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06333506
0.48785334	0.01017783	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06333506
0.48786493	0.16978519	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06333506
0.48787650	0.28036502	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06333506
0.48788806	-0.15843923	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06333506
0.48789965	0.60272527	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06306215
0.48791121	0.60268074	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06306215
0.48792278	0.19480073	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06306215
0.48793435	-0.36188552	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06306215
0.48794594	-0.35731277	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06306215
0.48795751	0.47630805	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06231122
0.48796910	0.60439724	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06231122
0.48798065	0.45899287	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06231122
0.48799224	0.40533292	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06231122
0.48800380	-0.15392038	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06231122
0.48801537	0.47282612	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06460378
0.48802694	0.00914506	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06460378
0.48803853	0.16916203	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06460378
0.48805010	0.10069534	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06460378
0.48806166	0.10009860	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06460378
0.48807323	0.09952167	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06474030
0.48808482	0.09904768	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06474030
0.48809639	0.09843012	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06474030
0.48810796	0.09791743	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06474030
0.48811952	0.09734862	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06474030
0.48813111	-0.22218083	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06611939
0.48814269	-0.23183551	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06611939
0.48815425	0.10275314	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06611939
0.48816582	0.59931302	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06611939
0.48817741	0.14007850	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06611939
0.48818898	0.37767273	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06744161
0.48820055	0.59470195	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06744161
0.48821212	0.60380524	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06744161
0.48822369	0.41075945	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06744161
0.48823528	-0.38314879	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06744161
0.48824685	0.02256751	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06747902
0.48825841	-0.48412165	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06747902
0.48827000	-0.18491974	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06747902
0.48828157	0.58803982	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06747902
0.48829314	0.31670651	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.06747902
0.48830471	0.22141550	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07184178
0.48831630	-0.17763364	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07184178
0.48832786	-0.32553947	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07184178
0.48833943	0.57690090	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07184178
0.48835100	0.21804328	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.07184178
0.48836259	0.38218439	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08045802
0.48837415	0.13465449	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08045802
0.48838572	0.14328951	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08045802
0.48839729	0.49531251	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08045802
0.48840888	0.55624771	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08045802
0.48842045	0.60726571	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08576173
0.48843204	0.56003058	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08576173
0.48844359	-0.17509082	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08576173
0.48845518	-0.06304420	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08576173
0.48846675	0.60732985	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08576173
0.48847834	0.60747236	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	0.08579156
0.48848990	-0.17720103	0.00131700	0.65474130	41.35208211	1.62641975	8.13333333	0.08952277
0.48850145	-0.35992539	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08952277
0.48851304	0.31100297	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08952277
0.48852461	0.13984555	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08952277
0.48853618	0.60557240	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08952277
0.48854777	-0.13110460	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09374022
0.48855933	-0.07163829	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09374022
0.48857090	0.28110132	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09374022
0.48858247	0.16249087	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09374022
0.48859404	0.60735017	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09374022
0.48860563	0.46161079	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09353098
0.48861720	0.40846428	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09353098
0.48862877	0.53818327	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09353098
sstarted expt 1
0.48864034	0.40291753	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09353098
0.48865193	0.29973707	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09353098
0.48866349	0.27161747	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09284876
0.48867507	0.20612592	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09284876
0.48868664	0.21242058	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09284876
0.48869821	0.22432137	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09284876
0.48870980	0.23614979	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09284876
0.48872136	0.23521550	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09075650
0.48873293	0.24137793	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09075650
0.48874450	0.26023534	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09075650
0.48875607	0.25305042	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09075650
0.48876767	0.21186426	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09075650
0.48877923	0.19995093	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09046593
0.48879080	0.20117567	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09046593
0.48880237	0.26964194	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09046593
0.48881396	0.29622546	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09046593
0.48882553	0.29189080	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09046593
0.48883709	0.29469776	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09029608
0.48884868	0.29565087	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09029608
0.48886025	0.29184279	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09029608
0.48887182	0.29426166	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09029608
0.48888339	0.29556987	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09029608
0.48889498	0.29207206	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12272040
0.48890654	0.30092132	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12272040
0.48891811	0.29659250	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12272040
0.48892968	0.29363200	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12272040
0.48894127	0.29596525	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12272040
0.48895284	0.29366902	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.32419345
0.48896441	0.29776385	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.32419345
0.48897600	0.29380572	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.32419345
0.48898756	0.29769912	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.32419345
0.48899913	0.29409558	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.32419345
0.48901072	0.29173803	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24999152
0.48902227	0.29776692	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24999152
0.48903386	0.29305020	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24999152
0.48904543	0.29622298	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24999152
0.48905700	0.29999667	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.24999152
0.48906857	0.29314762	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.21394567
0.48908016	0.29315212	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.21394567
0.48909172	0.29951280	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.21394567
0.48910329	0.29244769	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.21394567
0.48911488	0.29382375	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.21394567
0.48912645	0.29154298	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18781880
0.48913802	0.29226482	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18781880
0.48914959	0.28430903	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18781880
0.48916116	0.27453029	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18781880
0.48917275	0.26377571	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.18781880
0.48918432	0.26500142	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.15535854
0.48919589	0.26630226	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.15535854
0.48920746	0.26251456	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.15535854
0.48921902	0.26296854	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.15535854
0.48923061	0.26873133	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.15535854
0.48924218	0.26319641	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.15535854
0.48925375	0.26458663	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12773430
0.48926534	0.26362044	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12773430
0.48927691	0.26073274	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12773430
0.48928847	0.26198873	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12773430
0.48930004	0.26571879	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12773430
0.48931161	0.26461473	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10949244
0.48932321	0.26546827	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10949244
0.48933478	0.26427233	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10949244
0.48934634	0.26864800	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10949244
0.48935791	0.26480123	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10949244
0.48936950	0.26459551	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11268719
0.48938107	0.26260933	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11268719
0.48939264	0.26140469	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11268719
0.48940421	0.26613986	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11268719
0.48941580	0.26582888	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11268719
0.48942736	0.26213712	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10111140
0.48943893	0.26742738	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10111140
0.48945052	0.27192491	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10111140
0.48946209	0.23782951	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10111140
0.48947366	0.05832085	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10111140
0.48948523	0.01160472	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12797426
0.48949682	0.01405730	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12797426
0.48950838	0.01365767	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12797426
0.48951995	0.01437319	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12797426
0.48953152	0.01557015	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.12797426
0.48954309	0.01424079	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10053008
0.48955468	0.01530255	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10053008
0.48956627	0.01314280	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10053008
0.48957781	0.02155429	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10053008
0.48958941	0.01915790	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.10053008
0.48960098	0.01414163	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09771884
0.48961255	0.01272164	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09771884
0.48962411	0.01768731	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09771884
0.48963569	0.02216381	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09771884
0.48964726	0.02338264	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.09771884
0.48965885	0.02119671	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11410075
0.48967042	0.01819516	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11410075
0.48968198	0.01662725	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11410075
0.48969355	0.02364023	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11410075
0.48970514	0.01334860	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.11410075
0.48971671	0.01292015	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08502935
0.48972827	0.02743919	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08502935
0.48973987	0.02317367	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08502935
0.48975143	0.21990137	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08502935
0.48976300	0.28556776	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.08502935
0.48977457	0.28185079	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06441887
0.48978616	0.28202567	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06441887
0.48979772	0.27804843	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06441887
0.48980929	0.28068459	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06441887
0.48982088	0.27747533	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06441887
0.48983245	0.28310528	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05790104
0.48984402	0.27667806	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05790104
0.48985559	0.27873626	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05790104
0.48986718	0.27475727	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05790104
0.48987874	0.26320091	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05790104
0.48989031	0.27966449	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05350932
0.48990190	0.28042957	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05350932
0.48991347	0.27650413	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05350932
0.48992504	0.28031290	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05350932
0.48993661	0.27826265	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.05350932
0.48994818	0.26908132	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04742155
0.48995975	0.27352160	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04742155
0.48997134	0.26706842	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04742155
0.48998291	0.27652189	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04742155
0.48999448	0.10788316	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04742155
0.49000604	0.05659552	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04440322
0.49001763	-0.09653613	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04440322
0.49002920	-0.09825584	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04440322
0.49004077	-0.09477869	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04440322
0.49005236	-0.09797629	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.04440322
0.49006393	-0.09714469	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06913804
0.49007550	-0.09465445	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06913804
0.49008706	-0.09247095	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06913804
0.49009865	-0.09462224	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06913804
0.49011022	-0.09408659	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06913804
0.49012179	-0.09733483	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06102042
0.49013336	-0.09578781	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06102042
0.49014493	-0.09616200	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06102042
0.49015652	-0.09978272	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06102042
0.49016809	-0.09965148	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06102042
0.49017965	-0.09977970	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06926119
0.49019122	-0.09777298	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06926119
0.49020281	-0.10026816	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06926119
0.49021438	-0.09838347	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06926119
0.49022595	-0.02999634	0.00131700	0.65408300	41.31050526	3.25185185	8.13333333	0.06926119
