Day fraction since midnight on 11/1/2019	Fluoride Probe (volts)	Coag Flow mL/s ()	Water Flow mL/s ()	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()
0.73585063	0.52731788	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73586184	0.52448446	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73587304	0.52495134	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73588423	0.52326411	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73589545	0.52332997	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73590664	0.52392936	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73591783	0.52305406	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73592905	0.52167344	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73594024	0.52022153	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73595144	0.52070254	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73596263	0.51778692	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73597383	0.51690257	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73598504	0.51608402	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73599624	0.51509798	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73600743	0.51420164	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73601862	0.51540148	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73602982	0.51572907	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73604103	0.51407713	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73605222	0.51359546	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73606342	0.51315010	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73607462	0.51196676	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73608581	0.51069963	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73609703	0.51109350	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73610823	0.50992501	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73611943	0.51122171	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73613062	0.51046163	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73614182	0.50835752	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73615303	0.50713652	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73616423	0.50687218	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73617542	0.50841260	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73618661	0.50894642	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73619781	0.50768048	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73620902	0.50651902	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73622021	0.50508583	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73623141	0.50428772	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73624262	0.50372916	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73625381	0.50496274	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73626501	0.50428009	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73627620	0.50334102	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73628740	0.50117785	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73629860	0.50243813	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73630982	0.50310302	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73632101	0.50129020	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73633221	0.49702427	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73634340	0.49648905	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73635461	0.47359917	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73636580	0.36096936	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73637700	0.35060400	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73638822	0.44879845	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73639941	0.48561615	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73641061	0.31344223	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73642182	0.13769341	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
0.73643165	0.14365079	0.00065870	0.65474130	0.00000000	0.00000000	0.00000000	-999.00000000
