Day fraction since midnight on 11/10/2019	Fluoride Probe (volts)	Manual Water Pump Control (rpm)	Manual Coagulant Pump Control (rpm)	Fluoride Pump Control ()	Turbidity ()	Capture Velocity Pump ()	Capture V Flow mL/s (mL/s)
0.55920129	0.13977470	50.52631579	0.00000000	0.00000000	3.36140609	7.69230769	0.14706000
0.55921288	-0.04554734	50.52631579	0.00000000	0.00000000	3.36140609	7.69230769	0.14706000
0.55922445	0.27984092	50.52631579	0.00000000	0.00000000	3.36140609	7.69230769	0.14706000
0.55923602	0.47368869	50.52631579	0.00000000	0.00000000	3.36140609	7.69230769	0.14706000
0.55924758	0.52495486	50.52631579	0.00000000	0.00000000	3.16413617	7.69230769	0.14706000
0.55925917	0.38480902	50.52631579	0.00000000	0.00000000	3.16413617	7.69230769	0.14706000
0.55927074	0.23663710	50.52631579	0.00000000	0.00000000	3.16413617	7.69230769	0.14706000
0.55928234	0.24908549	50.52631579	0.00000000	0.00000000	3.16413617	7.69230769	0.14706000
0.55929389	0.42473000	50.52631579	0.00000000	0.00000000	3.16413617	7.69230769	0.14706000
0.55930546	0.17893271	50.52631579	0.00000000	0.00000000	3.41411400	7.69230769	0.14706000
0.55931705	0.10949433	50.52631579	0.00000000	0.00000000	3.41411400	7.69230769	0.14706000
0.55932862	0.01727446	50.52631579	0.00000000	0.00000000	3.41411400	7.69230769	0.14706000
0.55934019	0.10936107	50.52631579	0.00000000	0.00000000	3.41411400	7.69230769	0.14706000
0.55935176	-0.09900206	50.52631579	0.00000000	0.00000000	3.41411400	7.69230769	0.14706000
0.55936334	-0.08264636	50.52631579	0.00000000	0.00000000	3.31650329	7.69230769	0.14706000
0.55937491	-0.07025491	50.52631579	0.00000000	0.00000000	3.31650329	7.69230769	0.14706000
0.55938650	-0.10134123	50.52631579	0.00000000	0.00000000	3.31650329	7.69230769	0.14706000
0.55939805	-0.19274598	50.52631579	0.00000000	0.00000000	3.31650329	7.69230769	0.14706000
0.55940964	0.22776625	50.52631579	0.00000000	0.00000000	3.31650329	7.69230769	0.14706000
0.55942121	0.40252051	50.52631579	0.00000000	0.00000000	2.97562432	7.69230769	0.14706000
0.55943278	0.46160370	50.52631579	0.00000000	0.00000000	2.97562432	7.69230769	0.14706000
0.55944435	0.46996847	50.52631579	0.00000000	0.00000000	2.97562432	7.69230769	0.14706000
0.55945593	0.47150338	50.52631579	0.00000000	0.00000000	2.97562432	7.69230769	0.14706000
0.55946750	0.48127636	50.52631579	0.00000000	0.00000000	2.97562432	7.69230769	0.14706000
0.55947907	0.48347667	50.52631579	0.00000000	0.00000000	2.69051695	7.69230769	0.14706000
0.55949064	0.54929507	50.52631579	0.00000000	0.00000000	2.69051695	7.69230769	0.14706000
0.55950223	0.45301348	50.52631579	0.00000000	0.00000000	2.69051695	7.69230769	0.14706000
0.55951380	0.34347543	50.52631579	0.00000000	0.00000000	2.69051695	7.69230769	0.14706000
0.55952537	0.33643395	50.52631579	0.00000000	0.00000000	2.69051695	7.69230769	0.14706000
0.55953696	0.33831769	50.52631579	0.00000000	0.00000000	2.90384865	7.69230769	0.14706000
0.55954852	0.32165498	50.52631579	0.00000000	0.00000000	2.90384865	7.69230769	0.14706000
0.55956009	0.09257343	50.52631579	0.00000000	0.00000000	2.90384865	7.69230769	0.14706000
0.55957166	0.27037528	50.52631579	0.00000000	0.00000000	2.90384865	7.69230769	0.14706000
0.55958323	0.28606391	50.52631579	0.00000000	0.00000000	2.90384865	7.69230769	0.14706000
0.55959482	0.09853170	50.52631579	0.00000000	0.00000000	3.00400209	7.69230769	0.14706000
0.55960639	-0.15401404	50.52631579	0.00000000	0.00000000	3.00400209	7.69230769	0.14706000
0.55961798	-0.10807312	50.52631579	0.00000000	0.00000000	3.00400209	7.69230769	0.14706000
0.55962954	0.32579714	50.52631579	0.00000000	0.00000000	3.00400209	7.69230769	0.14706000
0.55964111	0.37597725	50.52631579	0.00000000	0.00000000	3.00400209	7.69230769	0.14706000
0.55965268	0.08283686	50.52631579	0.00000000	0.00000000	2.65979147	7.69230769	0.14706000
0.55966425	-0.02568142	50.52631579	0.00000000	0.00000000	2.65979147	7.69230769	0.14706000
0.55967583	0.02883783	50.52631579	0.00000000	0.00000000	2.65979147	7.69230769	0.14706000
0.55968742	0.08034993	50.52631579	0.00000000	0.00000000	2.65979147	7.69230769	0.14706000
0.55969899	0.08711034	50.52631579	0.00000000	0.00000000	2.65979147	7.69230769	0.14706000
0.55971056	0.08524214	50.52631579	0.00000000	0.00000000	2.55160308	7.69230769	0.14706000
0.55972213	0.07239442	50.52631579	0.00000000	0.00000000	2.55160308	7.69230769	0.14706000
0.55973370	0.10964050	50.52631579	0.00000000	0.00000000	2.55160308	7.69230769	0.14706000
0.55974527	0.22204825	50.52631579	0.00000000	0.00000000	2.55160308	7.69230769	0.14706000
0.55975686	-0.14720711	50.52631579	0.00000000	0.00000000	2.55160308	7.69230769	0.14706000
0.55976843	0.05116250	50.52631579	0.00000000	0.00000000	2.62442183	7.69230769	0.14706000
0.55978000	0.00230068	50.52631579	0.00000000	0.00000000	2.62442183	7.69230769	0.14706000
0.55979157	0.01926287	50.52631579	0.00000000	0.00000000	2.62442183	7.69230769	0.14706000
0.55980315	-0.08837117	50.52631579	0.00000000	0.00000000	2.62442183	7.69230769	0.14706000
0.55981473	0.08532650	50.52631579	0.00000000	0.00000000	2.62442183	7.69230769	0.14706000
0.55982629	0.08537560	50.52631579	0.00000000	0.00000000	2.51324701	7.69230769	0.14706000
0.55983786	0.35019144	50.52631579	0.00000000	0.00000000	2.51324701	7.69230769	0.14706000
0.55984946	0.47354361	50.52631579	0.00000000	0.00000000	2.51324701	7.69230769	0.14706000
0.55986103	0.39935276	50.52631579	0.00000000	0.00000000	2.51324701	7.69230769	0.14706000
0.55987260	0.41615638	50.52631579	0.00000000	0.00000000	2.51324701	7.69230769	0.14706000
0.55988417	0.32697290	50.52631579	0.00000000	0.00000000	2.64390182	7.69230769	0.14706000
0.55989574	0.19288832	50.52631579	0.00000000	0.00000000	2.64390182	7.69230769	0.14706000
0.55990731	0.08554025	50.52631579	0.00000000	0.00000000	2.64390182	7.69230769	0.14706000
0.55991888	0.08911682	50.52631579	0.00000000	0.00000000	2.64390182	7.69230769	0.14706000
0.55993047	0.07069691	50.52631579	0.00000000	0.00000000	2.64390182	7.69230769	0.14706000
0.55994204	0.10026994	50.52631579	0.00000000	0.00000000	2.43493223	7.69230769	0.14706000
0.55995361	0.01270796	50.52631579	0.00000000	0.00000000	2.43493223	7.69230769	0.14706000
0.55996518	-0.21144915	50.52631579	0.00000000	0.00000000	2.43493223	7.69230769	0.14706000
0.55997676	-0.26308185	50.52631579	0.00000000	0.00000000	2.43493223	7.69230769	0.14706000
0.55998832	-0.15395489	50.52631579	0.00000000	0.00000000	2.43493223	7.69230769	0.14706000
0.55999992	-0.02995865	50.52631579	0.00000000	0.00000000	2.32768321	7.69230769	0.14706000
0.56001149	-0.01815309	50.52631579	0.00000000	0.00000000	2.32768321	7.69230769	0.14706000
0.56002306	-0.13535346	50.52631579	0.00000000	0.00000000	2.32768321	7.69230769	0.14706000
0.56003463	-0.11434494	50.52631579	0.00000000	0.00000000	2.32768321	7.69230769	0.14706000
0.56004620	-0.11005313	50.52631579	0.00000000	0.00000000	2.32768321	7.69230769	0.14706000
0.56005778	-0.08992364	50.52631579	0.00000000	0.00000000	2.18798947	7.69230769	0.14706000
0.56006935	-0.05465358	50.52631579	0.00000000	0.00000000	2.18798947	7.69230769	0.14706000
0.56008092	-0.02128228	50.52631579	0.00000000	0.00000000	2.18798947	7.69230769	0.14706000
0.56009251	-0.05143714	50.52631579	0.00000000	0.00000000	2.18798947	7.69230769	0.14706000
0.56010408	-0.06098210	50.52631579	0.00000000	0.00000000	2.18798947	7.69230769	0.14706000
0.56011565	-0.11141188	50.52631579	0.00000000	0.00000000	2.17801166	7.69230769	0.14706000
0.56012722	-0.19974604	50.52631579	0.00000000	0.00000000	2.17801166	7.69230769	0.14706000
0.56013881	-0.10699797	50.52631579	0.00000000	0.00000000	2.17801166	7.69230769	0.14706000
0.56015038	0.02105088	50.52631579	0.00000000	0.00000000	2.17801166	7.69230769	0.14706000
0.56016194	0.00769428	50.52631579	0.00000000	0.00000000	2.17801166	7.69230769	0.14706000
0.56017354	0.00543416	50.52631579	0.00000000	0.00000000	2.56870508	7.69230769	0.14706000
0.56018509	0.16570249	50.52631579	0.00000000	0.00000000	2.56870508	7.69230769	0.14706000
0.56019668	0.26352453	50.52631579	0.00000000	0.00000000	2.56870508	7.69230769	0.14706000
0.56020824	0.00421474	50.52631579	0.00000000	0.00000000	2.56870508	7.69230769	0.14706000
0.56021981	-0.07996355	50.52631579	0.00000000	0.00000000	2.56870508	7.69230769	0.14706000
0.56023138	0.10651062	50.52631579	0.00000000	0.00000000	2.33708310	7.69230769	0.14706000
0.56024296	0.17089237	50.52631579	0.00000000	0.00000000	2.33708310	7.69230769	0.14706000
0.56025455	0.04361575	50.52631579	0.00000000	0.00000000	2.33708310	7.69230769	0.14706000
0.56026612	-0.14649515	50.52631579	0.00000000	0.00000000	2.33708310	7.69230769	0.14706000
0.56027769	-0.11023676	50.52631579	0.00000000	0.00000000	2.33708310	7.69230769	0.14706000
0.56028925	-0.12042978	50.52631579	0.00000000	0.00000000	2.27841568	7.69230769	0.14706000
0.56030084	-0.16121285	50.52631579	0.00000000	0.00000000	2.27841568	7.69230769	0.14706000
0.56031241	-0.14798884	50.52631579	0.00000000	0.00000000	2.27841568	7.69230769	0.14706000
0.56032398	-0.14662851	50.52631579	0.00000000	0.00000000	2.27841568	7.69230769	0.14706000
0.56033555	-0.11286978	50.52631579	0.00000000	0.00000000	2.27841568	7.69230769	0.14706000
0.56034714	-0.08595233	50.52631579	0.00000000	0.00000000	3.13901973	7.69230769	0.14706000
0.56035870	-0.04501563	50.52631579	0.00000000	0.00000000	3.13901973	7.69230769	0.14706000
0.56037028	-0.01725425	50.52631579	0.00000000	0.00000000	3.13901973	7.69230769	0.14706000
0.56038185	0.06699412	50.52631579	0.00000000	0.00000000	3.13901973	7.69230769	0.14706000
0.56039342	0.09364944	50.52631579	0.00000000	0.00000000	3.13901973	7.69230769	0.14706000
0.56040501	0.03153240	50.52631579	0.00000000	0.00000000	2.70544481	7.69230769	0.14706000
0.56041658	0.09593166	50.52631579	0.00000000	0.00000000	2.70544481	7.69230769	0.14706000
0.56042815	0.07683829	50.52631579	0.00000000	0.00000000	2.70544481	7.69230769	0.14706000
0.56043972	-0.03066976	50.52631579	0.00000000	0.00000000	2.70544481	7.69230769	0.14706000
0.56045129	-0.08232278	50.52631579	0.00000000	0.00000000	2.70544481	7.69230769	0.14706000
0.56046286	-0.01357450	50.52631579	0.00000000	0.00000000	2.23944855	7.69230769	0.14706000
0.56047445	0.01087787	50.52631579	0.00000000	0.00000000	2.23944855	7.69230769	0.14706000
0.56048602	0.05156600	50.52631579	0.00000000	0.00000000	2.23944855	7.69230769	0.14706000
0.56049759	0.06055762	50.52631579	0.00000000	0.00000000	2.23944855	7.69230769	0.14706000
0.56050916	0.08010601	50.52631579	0.00000000	0.00000000	2.23944855	7.69230769	0.14706000
0.56052075	0.08679678	50.52631579	0.00000000	0.00000000	2.94482875	7.69230769	0.14706000
0.56053232	0.06909885	50.52631579	0.00000000	0.00000000	2.94482875	7.69230769	0.14706000
0.56054389	0.09579973	50.52631579	0.00000000	0.00000000	2.94482875	7.69230769	0.14706000
0.56055546	0.04048568	50.52631579	0.00000000	0.00000000	2.94482875	7.69230769	0.14706000
0.56056703	-0.26366645	50.52631579	0.00000000	0.00000000	2.94482875	7.69230769	0.14706000
0.56057862	-0.21526910	50.52631579	0.00000000	0.00000000	2.44660473	7.69230769	0.14706000
0.56059019	0.04137227	50.52631579	0.00000000	0.00000000	2.44660473	7.69230769	0.14706000
0.56060178	0.16320120	50.52631579	0.00000000	0.00000000	2.44660473	7.69230769	0.14706000
0.56061333	0.15897483	50.52631579	0.00000000	0.00000000	2.44660473	7.69230769	0.14706000
0.56062492	0.55633128	50.52631579	0.00000000	0.00000000	2.44660473	7.69230769	0.14706000
0.56063649	0.53418958	50.52631579	0.00000000	0.00000000	2.15561867	7.69230769	0.14706000
0.56064805	0.47332704	50.52631579	0.00000000	0.00000000	2.15561867	7.69230769	0.14706000
0.56065963	0.34013525	50.52631579	0.00000000	0.00000000	2.15561867	7.69230769	0.14706000
0.56067120	0.31179500	50.52631579	0.00000000	0.00000000	2.15561867	7.69230769	0.14706000
0.56068279	-0.24183357	50.52631579	0.00000000	0.00000000	2.15561867	7.69230769	0.14706000
0.56069436	0.06868177	50.52631579	0.00000000	0.00000000	2.39687228	7.69230769	0.14706000
0.56070593	0.52910894	50.52631579	0.00000000	0.00000000	2.39687228	7.69230769	0.14706000
0.56071749	0.10048303	50.52631579	0.00000000	0.00000000	2.39687228	7.69230769	0.14706000
0.56072907	-0.03325729	50.52631579	0.00000000	0.00000000	2.39687228	7.69230769	0.14706000
0.56074064	-0.01164524	50.52631579	0.00000000	0.00000000	2.39687228	7.69230769	0.14706000
0.56075223	0.02868511	50.52631579	0.00000000	0.00000000	2.25129509	7.69230769	0.14706000
0.56076380	0.04819544	50.52631579	0.00000000	0.00000000	2.25129509	7.69230769	0.14706000
0.56077537	0.05992278	50.52631579	0.00000000	0.00000000	2.25129509	7.69230769	0.14706000
0.56078694	0.07935137	50.52631579	0.00000000	0.00000000	2.25129509	7.69230769	0.14706000
0.56079851	0.07731953	50.52631579	0.00000000	0.00000000	2.25129509	7.69230769	0.14706000
0.56081008	0.08806731	50.52631579	0.00000000	0.00000000	1.84666240	7.69230769	0.14706000
0.56082166	0.09352462	50.52631579	0.00000000	0.00000000	1.84666240	7.69230769	0.14706000
0.56083325	0.09348739	50.52631579	0.00000000	0.00000000	1.84666240	7.69230769	0.14706000
0.56084482	0.10742249	50.52631579	0.00000000	0.00000000	1.84666240	7.69230769	0.14706000
0.56085639	0.10361401	50.52631579	0.00000000	0.00000000	1.84666240	7.69230769	0.14706000
0.56086796	0.10488369	50.52631579	0.00000000	0.00000000	3.41390824	7.69230769	0.14706000
0.56087953	0.11366186	50.52631579	0.00000000	0.00000000	3.41390824	7.69230769	0.14706000
0.56089110	0.10453308	50.52631579	0.00000000	0.00000000	3.41390824	7.69230769	0.14706000
0.56090268	0.11830775	50.52631579	0.00000000	0.00000000	3.41390824	7.69230769	0.14706000
0.56091427	0.11342029	50.52631579	0.00000000	0.00000000	3.41390824	7.69230769	0.14706000
0.56092584	0.11324088	50.52631579	0.00000000	0.00000000	2.64017010	7.69230769	0.14706000
0.56093740	0.12460583	50.52631579	0.00000000	0.00000000	2.64017010	7.69230769	0.14706000
0.56094897	0.11523207	50.52631579	0.00000000	0.00000000	2.64017010	7.69230769	0.14706000
0.56096056	0.12308689	50.52631579	0.00000000	0.00000000	2.64017010	7.69230769	0.14706000
0.56097213	0.12252346	50.52631579	0.00000000	0.00000000	2.64017010	7.69230769	0.14706000
0.56098370	0.12070496	50.52631579	0.00000000	0.00000000	2.25047183	7.69230769	0.14706000
0.56099527	0.13088802	50.52631579	0.00000000	0.00000000	2.25047183	7.69230769	0.14706000
0.56100685	0.12389182	50.52631579	0.00000000	0.00000000	2.25047183	7.69230769	0.14706000
0.56101844	0.12410145	50.52631579	0.00000000	0.00000000	2.25047183	7.69230769	0.14706000
0.56103001	0.12881406	50.52631579	0.00000000	0.00000000	2.25047183	7.69230769	0.14706000
0.56104158	0.12178359	50.52631579	0.00000000	0.00000000	1.79586458	7.69230769	0.14706000
0.56105316	0.12937279	50.52631579	0.00000000	0.00000000	1.79586458	7.69230769	0.14706000
0.56106472	0.12604018	50.52631579	0.00000000	0.00000000	1.79586458	7.69230769	0.14706000
0.56107629	0.12367263	50.52631579	0.00000000	0.00000000	1.79586458	7.69230769	0.14706000
0.56108787	0.13206872	50.52631579	0.00000000	0.00000000	1.79586458	7.69230769	0.14706000
0.56109943	0.12353199	50.52631579	0.00000000	0.00000000	2.45851207	7.69230769	0.14706000
0.56111103	0.12844391	50.52631579	0.00000000	0.00000000	2.45851207	7.69230769	0.14706000
0.56112260	0.12638468	50.52631579	0.00000000	0.00000000	2.45851207	7.69230769	0.14706000
0.56113417	0.12215766	50.52631579	0.00000000	0.00000000	2.45851207	7.69230769	0.14706000
0.56114573	0.12989582	50.52631579	0.00000000	0.00000000	2.45851207	7.69230769	0.14706000
0.56115732	0.12471464	50.52631579	0.00000000	0.00000000	2.78160453	7.69230769	0.14706000
0.56116889	0.12390099	50.52631579	0.00000000	0.00000000	2.78160453	7.69230769	0.14706000
0.56118046	0.13004003	50.52631579	0.00000000	0.00000000	2.78160453	7.69230769	0.14706000
0.56119203	0.11768112	50.52631579	0.00000000	0.00000000	2.78160453	7.69230769	0.14706000
0.56120362	0.12608653	50.52631579	0.00000000	0.00000000	2.78160453	7.69230769	0.14706000
0.56121519	0.12281089	50.52631579	0.00000000	0.00000000	2.10017300	7.69230769	0.14706000
0.56122676	0.12368392	50.52631579	0.00000000	0.00000000	2.10017300	7.69230769	0.14706000
0.56123833	0.12990196	50.52631579	0.00000000	0.00000000	2.10017300	7.69230769	0.14706000
0.56124990	0.11852000	50.52631579	0.00000000	0.00000000	2.10017300	7.69230769	0.14706000
0.56126147	0.12415302	50.52631579	0.00000000	0.00000000	2.10017300	7.69230769	0.14706000
0.56127306	0.12268350	50.52631579	0.00000000	0.00000000	2.82419395	7.69230769	0.14706000
0.56128463	0.11690167	50.52631579	0.00000000	0.00000000	2.82419395	7.69230769	0.14706000
0.56129620	0.12523529	50.52631579	0.00000000	0.00000000	2.82419395	7.69230769	0.14706000
0.56130777	0.11629661	50.52631579	0.00000000	0.00000000	2.82419395	7.69230769	0.14706000
0.56131934	0.11631425	50.52631579	0.00000000	0.00000000	2.82419395	7.69230769	0.14706000
0.56133093	0.12175144	50.52631579	0.00000000	0.00000000	2.09183192	7.69230769	0.14706000
0.56134250	0.11136255	50.52631579	0.00000000	0.00000000	2.09183192	7.69230769	0.14706000
0.56135407	0.12061135	50.52631579	0.00000000	0.00000000	2.09183192	7.69230769	0.14706000
0.56136564	0.11489201	50.52631579	0.00000000	0.00000000	2.09183192	7.69230769	0.14706000
0.56137721	0.11234619	50.52631579	0.00000000	0.00000000	2.09183192	7.69230769	0.14706000
0.56138879	0.12321822	50.52631579	0.00000000	0.00000000	2.54604697	7.69230769	0.14706000
0.56140038	0.10984315	50.52631579	0.00000000	0.00000000	2.54604697	7.69230769	0.14706000
0.56141195	0.11554778	50.52631579	0.00000000	0.00000000	2.54604697	7.69230769	0.14706000
0.56142352	0.11529011	50.52631579	0.00000000	0.00000000	2.54604697	7.69230769	0.14706000
0.56143508	0.11186332	50.52631579	0.00000000	0.00000000	2.54604697	7.69230769	0.14706000
0.56144665	0.12141154	50.52631579	0.00000000	0.00000000	1.86288249	7.69230769	0.14706000
0.56145824	0.11292086	50.52631579	0.00000000	0.00000000	1.86288249	7.69230769	0.14706000
0.56146981	0.11336239	50.52631579	0.00000000	0.00000000	1.86288249	7.69230769	0.14706000
0.56148138	0.11804073	50.52631579	0.00000000	0.00000000	1.86288249	7.69230769	0.14706000
0.56149297	0.10669447	50.52631579	0.00000000	0.00000000	1.86288249	7.69230769	0.14706000
0.56150454	0.12017488	50.52631579	0.00000000	0.00000000	1.60542250	7.69230769	0.14706000
0.56151611	0.11352074	50.52631579	0.00000000	0.00000000	1.60542250	7.69230769	0.14706000
0.56152768	0.11359046	50.52631579	0.00000000	0.00000000	1.60542250	7.69230769	0.14706000
0.56153925	0.12153421	50.52631579	0.00000000	0.00000000	1.60542250	7.69230769	0.14706000
0.56155084	0.11020565	50.52631579	0.00000000	0.00000000	1.60542250	7.69230769	0.14706000
0.56156241	0.11659316	50.52631579	0.00000000	0.00000000	1.45632958	7.69230769	0.14706000
0.56157398	0.11525600	50.52631579	0.00000000	0.00000000	1.45632958	7.69230769	0.14706000
0.56158554	0.11075558	50.52631579	0.00000000	0.00000000	1.45632958	7.69230769	0.14706000
0.56159711	0.12126295	50.52631579	0.00000000	0.00000000	1.45632958	7.69230769	0.14706000
0.56160870	0.11298159	50.52631579	0.00000000	0.00000000	1.45632958	7.69230769	0.14706000
0.56162027	0.11317952	50.52631579	0.00000000	0.00000000	1.68458724	7.69230769	0.14706000
0.56163184	0.11778747	50.52631579	0.00000000	0.00000000	1.68458724	7.69230769	0.14706000
0.56164341	0.10853507	50.52631579	0.00000000	0.00000000	1.68458724	7.69230769	0.14706000
0.56165500	0.11995528	50.52631579	0.00000000	0.00000000	1.68458724	7.69230769	0.14706000
0.56166655	0.11450870	50.52631579	0.00000000	0.00000000	1.68458724	7.69230769	0.14706000
0.56167813	0.11040404	50.52631579	0.00000000	0.00000000	1.44513917	7.69230769	0.14706000
0.56168970	0.12013450	50.52631579	0.00000000	0.00000000	1.44513917	7.69230769	0.14706000
0.56170127	0.10757243	50.52631579	0.00000000	0.00000000	1.44513917	7.69230769	0.14706000
0.56171286	0.11500254	50.52631579	0.00000000	0.00000000	1.44513917	7.69230769	0.14706000
0.56172442	0.11189289	50.52631579	0.00000000	0.00000000	1.44513917	7.69230769	0.14706000
0.56173599	0.10828578	50.52631579	0.00000000	0.00000000	1.25575173	7.69230769	0.14706000
0.56174756	0.11661278	50.52631579	0.00000000	0.00000000	1.25575173	7.69230769	0.14706000
0.56175915	0.10929618	50.52631579	0.00000000	0.00000000	1.25575173	7.69230769	0.14706000
0.56177071	0.10836463	50.52631579	0.00000000	0.00000000	1.25575173	7.69230769	0.14706000
0.56178229	0.11409276	50.52631579	0.00000000	0.00000000	1.25575173	7.69230769	0.14706000
0.56179386	0.10375355	50.52631579	0.00000000	0.00000000	0.96179605	7.69230769	0.14706000
0.56180543	0.11582014	50.52631579	0.00000000	0.00000000	0.96179605	7.69230769	0.14706000
0.56181700	0.10841494	50.52631579	0.00000000	0.00000000	0.96179605	7.69230769	0.14706000
0.56182856	0.10646085	50.52631579	0.00000000	0.00000000	0.96179605	7.69230769	0.14706000
0.56184013	0.11645383	50.52631579	0.00000000	0.00000000	0.96179605	7.69230769	0.14706000
0.56185172	0.10476015	50.52631579	0.00000000	0.00000000	1.01670730	7.69230769	0.14706000
0.56186329	0.11209804	50.52631579	0.00000000	0.00000000	1.01670730	7.69230769	0.14706000
0.56187486	0.11148061	50.52631579	0.00000000	0.00000000	1.01670730	7.69230769	0.14706000
0.56188644	0.10788422	50.52631579	0.00000000	0.00000000	1.01670730	7.69230769	0.14706000
0.56189800	0.11642779	50.52631579	0.00000000	0.00000000	1.01670730	7.69230769	0.14706000
0.56190957	0.10774400	50.52631579	0.00000000	0.00000000	1.35384107	7.69230769	0.14706000
0.56192114	0.11042235	50.52631579	0.00000000	0.00000000	1.35384107	7.69230769	0.14706000
0.56193272	0.11302111	50.52631579	0.00000000	0.00000000	1.35384107	7.69230769	0.14706000
0.56194431	0.10238761	50.52631579	0.00000000	0.00000000	1.35384107	7.69230769	0.14706000
0.56195588	0.11436392	50.52631579	0.00000000	0.00000000	1.35384107	7.69230769	0.14706000
0.56196744	0.10990443	50.52631579	0.00000000	0.00000000	1.67760921	7.69230769	0.14706000
0.56197901	0.10821673	50.52631579	0.00000000	0.00000000	1.67760921	7.69230769	0.14706000
0.56199058	0.11642320	50.52631579	0.00000000	0.00000000	1.67760921	7.69230769	0.14706000
0.56200217	0.10555638	50.52631579	0.00000000	0.00000000	1.67760921	7.69230769	0.14706000
0.56201374	0.11248220	50.52631579	0.00000000	0.00000000	1.67760921	7.69230769	0.14706000
0.56202531	0.11159511	50.52631579	0.00000000	0.00000000	1.68756402	7.69230769	0.14706000
0.56203688	0.10846257	50.52631579	0.00000000	0.00000000	1.68756402	7.69230769	0.14706000
0.56204845	0.11705403	50.52631579	0.00000000	0.00000000	1.68756402	7.69230769	0.14706000
0.56206002	0.10800563	50.52631579	0.00000000	0.00000000	1.68756402	7.69230769	0.14706000
0.56207161	0.11194026	50.52631579	0.00000000	0.00000000	1.68756402	7.69230769	0.14706000
0.56208317	0.11494373	50.52631579	0.00000000	0.00000000	1.29081392	7.69230769	0.14706000
0.56209474	0.10587960	50.52631579	0.00000000	0.00000000	1.29081392	7.69230769	0.14706000
0.56210631	0.11642930	50.52631579	0.00000000	0.00000000	1.29081392	7.69230769	0.14706000
0.56211788	0.10978396	50.52631579	0.00000000	0.00000000	1.29081392	7.69230769	0.14706000
0.56212947	0.11001400	50.52631579	0.00000000	0.00000000	1.29081392	7.69230769	0.14706000
0.56214104	0.11564867	50.52631579	0.00000000	0.00000000	1.16880572	7.69230769	0.14706000
0.56215260	0.10719522	50.52631579	0.00000000	0.00000000	1.16880572	7.69230769	0.14706000
0.56216417	0.11403320	50.52631579	0.00000000	0.00000000	1.16880572	7.69230769	0.14706000
0.56217575	0.11107504	50.52631579	0.00000000	0.00000000	1.16880572	7.69230769	0.14706000
0.56218732	0.10659169	50.52631579	0.00000000	0.00000000	1.16880572	7.69230769	0.14706000
0.56219889	0.11625936	50.52631579	0.00000000	0.00000000	1.01129508	7.69230769	0.14706000
0.56221046	0.10772703	50.52631579	0.00000000	0.00000000	1.01129508	7.69230769	0.14706000
0.56222205	0.10976662	50.52631579	0.00000000	0.00000000	1.01129508	7.69230769	0.14706000
0.56223362	0.11370441	50.52631579	0.00000000	0.00000000	1.01129508	7.69230769	0.14706000
0.56224518	0.10485452	50.52631579	0.00000000	0.00000000	1.01129508	7.69230769	0.14706000
0.56225675	0.11571714	50.52631579	0.00000000	0.00000000	1.69564605	7.69230769	0.14706000
0.56226834	0.10816028	50.52631579	0.00000000	0.00000000	1.69564605	7.69230769	0.14706000
0.56227993	0.10842047	50.52631579	0.00000000	0.00000000	1.69564605	7.69230769	0.14706000
0.56229148	0.11572218	50.52631579	0.00000000	0.00000000	1.69564605	7.69230769	0.14706000
0.56230304	0.10461733	50.52631579	0.00000000	0.00000000	1.69564605	7.69230769	0.14706000
0.56231463	0.11132658	50.52631579	0.00000000	0.00000000	1.31713915	7.69230769	0.14706000
0.56232620	0.11126500	50.52631579	0.00000000	0.00000000	1.31713915	7.69230769	0.14706000
0.56233777	0.10743169	50.52631579	0.00000000	0.00000000	1.31713915	7.69230769	0.14706000
0.56234934	0.11579826	50.52631579	0.00000000	0.00000000	1.31713915	7.69230769	0.14706000
0.56236091	0.10573189	50.52631579	0.00000000	0.00000000	1.31713915	7.69230769	0.14706000
0.56237250	0.10818087	50.52631579	0.00000000	0.00000000	0.99493283	7.69230769	0.14706000
0.56238406	0.11260948	50.52631579	0.00000000	0.00000000	0.99493283	7.69230769	0.14706000
0.56239563	0.10217580	50.52631579	0.00000000	0.00000000	0.99493283	7.69230769	0.14706000
0.56240720	0.11628231	50.52631579	0.00000000	0.00000000	0.99493283	7.69230769	0.14706000
0.56241877	0.10800739	50.52631579	0.00000000	0.00000000	0.99493283	7.69230769	0.14706000
0.56243034	0.10673595	50.52631579	0.00000000	0.00000000	1.01334631	7.69230769	0.14706000
0.56244193	0.11388881	50.52631579	0.00000000	0.00000000	1.01334631	7.69230769	0.14706000
0.56245350	0.10432220	50.52631579	0.00000000	0.00000000	1.01334631	7.69230769	0.14706000
0.56246507	0.11230135	50.52631579	0.00000000	0.00000000	1.01334631	7.69230769	0.14706000
0.56247664	0.10981496	50.52631579	0.00000000	0.00000000	1.01334631	7.69230769	0.14706000
0.56248823	0.10557602	50.52631579	0.00000000	0.00000000	0.96070874	7.69230769	0.14706000
0.56249979	0.11576035	50.52631579	0.00000000	0.00000000	0.96070874	7.69230769	0.14706000
0.56251136	0.10877222	50.52631579	0.00000000	0.00000000	0.96070874	7.69230769	0.14706000
0.56252293	0.11128975	50.52631579	0.00000000	0.00000000	0.96070874	7.69230769	0.14706000
